num_samples,gene_count,theta,rho,gene_conversion_rate,m0,m1,m2,m3,m4
2,1000,50,0.1,0.025,0.004161834716796875,0.004766941070556641,0.0035190582275390625,0.0036401748657226562,0.003873109817504883
2,1000,50,0.1,0.05,0.0048902034759521484,0.003687143325805664,0.0032846927642822266,0.0032777786254882812,0.0036585330963134766
2,1000,50,0.1,0.075,0.004555940628051758,0.0039827823638916016,0.003522634506225586,0.003889799118041992,0.004735231399536133
2,1000,50,0.1,0.1,0.004760026931762695,0.004933357238769531,0.00453639030456543,0.0039784908294677734,0.004675388336181641
2,1000,50,0.15,0,0.0032546520233154297,0.0033392906188964844,0.0030546188354492188,0.002766847610473633,0.002802610397338867
2,1000,50,0.15,0.025,0.0037260055541992188,0.0040340423583984375,0.00435948371887207,0.0032296180725097656,0.0033826828002929688
2,1000,50,0.15,0.05,0.00373077392578125,0.004615306854248047,0.004197597503662109,0.00434112548828125,0.0032355785369873047
2,1000,50,0.15,0.075,0.003945827484130859,0.004359722137451172,0.0046443939208984375,0.004771232604980469,0.0037467479705810547
2,1000,50,0.15,0.1,0.005504131317138672,0.004099369049072266,0.004305124282836914,0.003838062286376953,0.004808187484741211
2,1000,50,0.2,0,0.0030651092529296875,0.002872943878173828,0.002682209014892578,0.003185749053955078,0.002728700637817383
2,1000,50,0.2,0.025,0.003953695297241211,0.0033915042877197266,0.0040416717529296875,0.003064393997192383,0.003404855728149414
2,1000,50,0.2,0.05,0.0043528079986572266,0.003280162811279297,0.0038590431213378906,0.0038115978240966797,0.0032663345336914062
2,1000,50,0.2,0.075,0.004027605056762695,0.003596067428588867,0.0032112598419189453,0.005416154861450195,0.0035228729248046875
2,1000,50,0.2,0.1,0.004096508026123047,0.0036923885345458984,0.004090309143066406,0.0033953189849853516,0.0056133270263671875
2,1000,100,0.1,0,0.00421595573425293,0.0038480758666992188,0.003935337066650391,0.003821134567260742,0.004332065582275391
2,1000,100,0.1,0.025,0.005097389221191406,0.004782438278198242,0.00476527214050293,0.004660367965698242,0.004451274871826172
2,1000,100,0.1,0.05,0.004707813262939453,0.004764556884765625,0.004268169403076172,0.004151105880737305,0.005142688751220703
2,1000,100,0.1,0.075,0.0068187713623046875,0.005353689193725586,0.006460666656494141,0.0047969818115234375,0.005174160003662109
2,1000,100,0.1,0.1,0.005469322204589844,0.0060596466064453125,0.005235910415649414,0.0050792694091796875,0.00449824333190918
2,1000,100,0.15,0,0.004003763198852539,0.0035390853881835938,0.0037086009979248047,0.003957986831665039,0.003353118896484375
2,1000,100,0.15,0.025,0.004005908966064453,0.00469970703125,0.004095792770385742,0.003706693649291992,0.003630399703979492
2,1000,100,0.15,0.05,0.00461125373840332,0.004361391067504883,0.00442814826965332,0.0042188167572021484,0.004837989807128906
2,1000,100,0.15,0.075,0.0045070648193359375,0.0051615238189697266,0.006589651107788086,0.0050013065338134766,0.0051767826080322266
2,1000,100,0.15,0.1,0.005858182907104492,0.004839897155761719,0.005095243453979492,0.004674196243286133,0.005032062530517578
2,1000,100,0.2,0,0.0033423900604248047,0.003082752227783203,0.0028955936431884766,0.00368499755859375,0.003170013427734375
2,1000,100,0.2,0.025,0.0036733150482177734,0.004244804382324219,0.0037174224853515625,0.0033922195434570312,0.003823995590209961
2,1000,100,0.2,0.05,0.004724979400634766,0.004187822341918945,0.004939079284667969,0.004389524459838867,0.0047702789306640625
2,1000,100,0.2,0.075,0.004870891571044922,0.004973173141479492,0.00398707389831543,0.003763914108276367,0.005116701126098633
2,1000,100,0.2,0.1,0.005068063735961914,0.004545450210571289,0.004527568817138672,0.003926277160644531,0.003544330596923828
2,1000,150,0.15,0,0.004144430160522461,0.003964424133300781,0.004215717315673828,0.004087209701538086,0.003690958023071289
2,1000,150,0.15,0.025,0.0049250125885009766,0.004984378814697266,0.004366636276245117,0.005125284194946289,0.004931926727294922
2,1000,150,0.15,0.05,0.0048732757568359375,0.004737377166748047,0.0049054622650146484,0.00420069694519043,0.004306793212890625
2,1000,150,0.15,0.075,0.004700422286987305,0.004433870315551758,0.004873514175415039,0.005785942077636719,0.005048513412475586
2,1000,150,0.15,0.1,0.004714012145996094,0.004475593566894531,0.005527973175048828,0.005395650863647461,0.004554271697998047
2,1000,150,0.2,0,0.0035037994384765625,0.003805875778198242,0.004003763198852539,0.004256248474121094,0.0043811798095703125
2,1000,150,0.2,0.025,0.005067586898803711,0.005958080291748047,0.004791975021362305,0.0040280818939208984,0.0045163631439208984
2,1000,150,0.2,0.05,0.004954099655151367,0.005593538284301758,0.005107879638671875,0.004790306091308594,0.00432276725769043
2,1000,150,0.2,0.075,0.005565166473388672,0.005878448486328125,0.0042192935943603516,0.004594087600708008,0.004155397415161133
2,1000,150,0.2,0.1,0.0060236454010009766,0.005341291427612305,0.0039653778076171875,0.00478816032409668,0.00461888313293457
2,1000,200,0.2,0,0.005394697189331055,0.004563331604003906,0.004544496536254883,0.004343509674072266,0.004488229751586914
2,1000,200,0.2,0.025,0.005512237548828125,0.0052356719970703125,0.00477290153503418,0.0046923160552978516,0.004656076431274414
2,1000,200,0.2,0.05,0.005644559860229492,0.005303859710693359,0.004627227783203125,0.00408935546875,0.004459857940673828
2,1000,200,0.2,0.075,0.005071878433227539,0.0050394535064697266,0.005285739898681641,0.005498409271240234,0.005127668380737305
2,1000,200,0.2,0.1,0.005879402160644531,0.0056705474853515625,0.00616908073425293,0.005894660949707031,0.005832195281982422
2,2000,10,0.01,0,0.004830837249755859,0.0038962364196777344,0.004227161407470703,0.0037605762481689453,0.004526615142822266
2,2000,10,0.01,0.025,0.005353212356567383,0.00506138801574707,0.004426240921020508,0.004403829574584961,0.0041239261627197266
2,2000,10,0.01,0.05,0.006528615951538086,0.006029605865478516,0.00531458854675293,0.007390260696411133,0.006674289703369141
2,2000,10,0.01,0.075,0.00901341438293457,0.004788637161254883,0.005661487579345703,0.005523204803466797,0.00478053092956543
2,2000,10,0.01,0.1,0.006459712982177734,0.00579071044921875,0.0061664581298828125,0.008350372314453125,0.005914449691772461
2,2000,10,0.05,0,0.003045797348022461,0.002808809280395508,0.002896547317504883,0.0025091171264648438,0.0026388168334960938
2,2000,10,0.05,0.025,0.00322723388671875,0.0035843849182128906,0.0032532215118408203,0.003576040267944336,0.0032095909118652344
2,2000,10,0.05,0.05,0.0045206546783447266,0.004397392272949219,0.00556635856628418,0.003784656524658203,0.003381013870239258
2,2000,10,0.05,0.075,0.00395512580871582,0.0038499832153320312,0.008094549179077148,0.004880428314208984,0.004889488220214844
2,2000,10,0.05,0.1,0.004053354263305664,0.004502773284912109,0.003942966461181641,0.004456758499145508,0.003885507583618164
2,2000,10,0.1,0,0.0025839805603027344,0.0031948089599609375,0.0031702518463134766,0.0025169849395751953,0.0023279190063476562
2,2000,10,0.1,0.025,0.0029392242431640625,0.0028295516967773438,0.0029888153076171875,0.0029327869415283203,0.0034520626068115234
2,2000,10,0.1,0.05,0.004019975662231445,0.0039463043212890625,0.005868434906005859,0.003932476043701172,0.004931449890136719
2,2000,10,0.1,0.075,0.008591175079345703,0.00874781608581543,0.0032622814178466797,0.004388570785522461,0.00391387939453125
2,2000,10,0.1,0.1,0.0044519901275634766,0.004675865173339844,0.005767345428466797,0.004367351531982422,0.003907442092895508
2,2000,10,0.15,0,0.0032548904418945312,0.0032231807708740234,0.0031142234802246094,0.0027544498443603516,0.0024187564849853516
2,2000,10,0.15,0.025,0.00463414192199707,0.00342559814453125,0.0032439231872558594,0.0031516551971435547,0.002946615219116211
2,2000,10,0.15,0.05,0.005123615264892578,0.0039157867431640625,0.006224393844604492,0.005063772201538086,0.0033059120178222656
2,2000,10,0.15,0.075,0.004324674606323242,0.0035774707794189453,0.00611114501953125,0.0035161972045898438,0.003219127655029297
2,2000,10,0.15,0.1,0.004413604736328125,0.006525516510009766,0.00458979606628418,0.005447864532470703,0.0041730403900146484
2,2000,10,0.2,0,0.002805471420288086,0.0026810169219970703,0.002667665481567383,0.0023136138916015625,0.002208232879638672
2,2000,10,0.2,0.025,0.0038094520568847656,0.003511667251586914,0.004101276397705078,0.003510713577270508,0.003798246383666992
2,2000,10,0.2,0.05,0.006394147872924805,0.0035758018493652344,0.005526065826416016,0.004743814468383789,0.004588127136230469
2,2000,10,0.2,0.075,0.0041697025299072266,0.004732847213745117,0.005702495574951172,0.004057645797729492,0.0036597251892089844
2,2000,10,0.2,0.1,0.004384040832519531,0.0037915706634521484,0.004721641540527344,0.0034003257751464844,0.006888866424560547
2,2000,50,0.05,0,0.004587888717651367,0.0038709640502929688,0.0039064884185791016,0.004153013229370117,0.003769397735595703
2,2000,50,0.05,0.025,0.004689931869506836,0.005640268325805664,0.005329608917236328,0.005060911178588867,0.004664421081542969
2,2000,50,0.05,0.05,0.004845380783081055,0.005022764205932617,0.004652976989746094,0.004671335220336914,0.004769563674926758
2,2000,50,0.05,0.075,0.006017208099365234,0.004960536956787109,0.006273984909057617,0.005872011184692383,0.007041215896606445
2,2000,50,0.05,0.1,0.005621433258056641,0.0048563480377197266,0.010161876678466797,0.0053174495697021484,0.004898548126220703
2,2000,50,0.1,0,0.004278421401977539,0.003346681594848633,0.0035343170166015625,0.003645658493041992,0.0036041736602783203
2,2000,50,0.1,0.025,0.005651712417602539,0.004394054412841797,0.004113674163818359,0.004002571105957031,0.003869295120239258
2,2000,50,0.1,0.05,0.0036804676055908203,0.004857778549194336,0.0042455196380615234,0.003753185272216797,0.004628419876098633
2,2000,50,0.1,0.075,0.006312370300292969,0.004474163055419922,0.00439143180847168,0.003579854965209961,0.00548553466796875
2,2000,50,0.1,0.1,0.0040743350982666016,0.005764484405517578,0.005896329879760742,0.0047299861907958984,0.0053675174713134766
2,2000,50,0.15,0,0.005461931228637695,0.00400090217590332,0.0036306381225585938,0.0030426979064941406,0.003114461898803711
2,2000,50,0.15,0.025,0.0036122798919677734,0.0034608840942382812,0.0035867691040039062,0.003654956817626953,0.003293752670288086
2,2000,50,0.15,0.05,0.004919290542602539,0.004935026168823242,0.00636601448059082,0.0038542747497558594,0.003798961639404297
2,2000,50,0.15,0.075,0.005819559097290039,0.005131721496582031,0.003992557525634766,0.005045175552368164,0.00497889518737793
2,2000,50,0.15,0.1,0.00923466682434082,0.006796836853027344,0.005240917205810547,0.004215240478515625,0.004354715347290039
2,2000,50,0.2,0,0.003981113433837891,0.0041904449462890625,0.003900766372680664,0.0029964447021484375,0.0026929378509521484
2,2000,50,0.2,0.025,0.0041544437408447266,0.003579378128051758,0.00331878662109375,0.0033142566680908203,0.0031402111053466797
2,2000,50,0.2,0.05,0.006273984909057617,0.004702329635620117,0.0033240318298339844,0.0046215057373046875,0.004628658294677734
2,2000,50,0.2,0.075,0.0039136409759521484,0.0035462379455566406,0.004967689514160156,0.004246234893798828,0.0044841766357421875
2,2000,50,0.2,0.1,0.005080223083496094,0.0046749114990234375,0.004118680953979492,0.003556489944458008,0.004360198974609375
2,2000,100,0.05,0,0.00746464729309082,0.005960941314697266,0.00587153434753418,0.0056915283203125,0.005799770355224609
2,2000,100,0.05,0.025,0.00662994384765625,0.005772113800048828,0.006230592727661133,0.006017923355102539,0.006198883056640625
2,2000,100,0.05,0.05,0.007424831390380859,0.009540796279907227,0.00788736343383789,0.007873773574829102,0.007209062576293945
2,2000,100,0.05,0.075,0.00902104377746582,0.007930278778076172,0.007359981536865234,0.00793910026550293,0.008010149002075195
2,2000,100,0.05,0.1,0.006778240203857422,0.006228446960449219,0.0074808597564697266,0.01261591911315918,0.00957632064819336
2,2000,100,0.1,0,0.004719257354736328,0.004068136215209961,0.003774881362915039,0.0043866634368896484,0.003711223602294922
2,2000,100,0.1,0.025,0.005173444747924805,0.004677772521972656,0.00471043586730957,0.005396127700805664,0.004640817642211914
2,2000,100,0.1,0.05,0.007133960723876953,0.005013704299926758,0.0049228668212890625,0.0057544708251953125,0.005242109298706055
2,2000,100,0.1,0.075,0.004397869110107422,0.005977630615234375,0.006276369094848633,0.009177446365356445,0.005701303482055664
2,2000,100,0.1,0.1,0.008259773254394531,0.0070879459381103516,0.006703615188598633,0.006250143051147461,0.006133079528808594
2,2000,100,0.15,0,0.0036056041717529297,0.0033791065216064453,0.003361225128173828,0.0043065547943115234,0.00432133674621582
2,2000,100,0.15,0.025,0.005326032638549805,0.004511356353759766,0.004667043685913086,0.0045583248138427734,0.003949165344238281
2,2000,100,0.15,0.05,0.006904125213623047,0.004851341247558594,0.0042765140533447266,0.005524396896362305,0.0042421817779541016
2,2000,100,0.15,0.075,0.004611492156982422,0.007223844528198242,0.004876136779785156,0.003864765167236328,0.006084442138671875
2,2000,100,0.15,0.1,0.0043451786041259766,0.004029989242553711,0.005121469497680664,0.005493640899658203,0.0059854984283447266
2,2000,100,0.2,0,0.0037109851837158203,0.0038046836853027344,0.003065347671508789,0.003085613250732422,0.004151344299316406
2,2000,100,0.2,0.025,0.004317283630371094,0.004862308502197266,0.004124879837036133,0.003538846969604492,0.0042073726654052734
2,2000,100,0.2,0.05,0.0063228607177734375,0.004971504211425781,0.0044176578521728516,0.004399538040161133,0.005873441696166992
2,2000,100,0.2,0.075,0.005064964294433594,0.005948305130004883,0.005543231964111328,0.008254766464233398,0.003825664520263672
2,2000,100,0.2,0.1,0.006375789642333984,0.004086732864379883,0.004333972930908203,0.00440216064453125,0.004364490509033203
2,2000,150,0.1,0,0.0052433013916015625,0.0049896240234375,0.005567073822021484,0.004758596420288086,0.005947113037109375
2,2000,150,0.1,0.025,0.007784605026245117,0.006805419921875,0.00558161735534668,0.0056645870208740234,0.006442070007324219
2,2000,150,0.1,0.05,0.006079196929931641,0.007336854934692383,0.005507707595825195,0.005074977874755859,0.0077667236328125
2,2000,150,0.1,0.075,0.0070950984954833984,0.006486415863037109,0.011296510696411133,0.010962247848510742,0.00560307502746582
2,2000,150,0.1,0.1,0.010159969329833984,0.005833864212036133,0.008353710174560547,0.005437135696411133,0.0063745975494384766
2,2000,150,0.15,0,0.004942417144775391,0.004382610321044922,0.0041124820709228516,0.0041751861572265625,0.004167318344116211
2,2000,150,0.15,0.025,0.0043489933013916016,0.004395723342895508,0.0055234432220458984,0.005284547805786133,0.005933284759521484
2,2000,150,0.15,0.05,0.006000995635986328,0.00599360466003418,0.005052328109741211,0.005589723587036133,0.008044004440307617
2,2000,150,0.15,0.075,0.005162715911865234,0.008226633071899414,0.005213260650634766,0.004587411880493164,0.005254030227661133
2,2000,150,0.15,0.1,0.00494837760925293,0.005677223205566406,0.0076329708099365234,0.0063326358795166016,0.006574392318725586
2,2000,150,0.2,0,0.004860877990722656,0.004202127456665039,0.003922700881958008,0.0042896270751953125,0.00415492057800293
2,2000,150,0.2,0.025,0.004748344421386719,0.005513191223144531,0.004702091217041016,0.004468679428100586,0.004271507263183594
2,2000,150,0.2,0.05,0.005160331726074219,0.004436492919921875,0.0058286190032958984,0.0043332576751708984,0.004315376281738281
2,2000,150,0.2,0.075,0.005556821823120117,0.006445884704589844,0.004532575607299805,0.004292011260986328,0.004110574722290039
2,2000,150,0.2,0.1,0.009346961975097656,0.006768941879272461,0.005959033966064453,0.007760286331176758,0.011075735092163086
2,2000,200,0.1,0,0.006844282150268555,0.0064830780029296875,0.006562709808349609,0.005489826202392578,0.0057828426361083984
2,2000,200,0.1,0.025,0.00622868537902832,0.006239891052246094,0.007982015609741211,0.006035804748535156,0.006712436676025391
2,2000,200,0.1,0.05,0.0070340633392333984,0.006142139434814453,0.006954669952392578,0.006449699401855469,0.007528781890869141
2,2000,200,0.1,0.075,0.007737159729003906,0.007124423980712891,0.006575107574462891,0.0068471431732177734,0.00659489631652832
2,2000,200,0.1,0.1,0.009172201156616211,0.007788658142089844,0.006342411041259766,0.008121728897094727,0.006440877914428711
2,2000,200,0.15,0,0.005186557769775391,0.005394697189331055,0.005053281784057617,0.004427194595336914,0.004952907562255859
2,2000,200,0.15,0.025,0.007166385650634766,0.005308628082275391,0.005553007125854492,0.005988121032714844,0.006287336349487305
2,2000,200,0.15,0.05,0.006905078887939453,0.005902290344238281,0.007561683654785156,0.005019664764404297,0.004525184631347656
2,2000,200,0.15,0.075,0.009809732437133789,0.005877017974853516,0.006604433059692383,0.007302045822143555,0.006561279296875
2,2000,200,0.15,0.1,0.00812840461730957,0.00748443603515625,0.006548404693603516,0.009114742279052734,0.008127212524414062
2,2000,200,0.2,0,0.004850149154663086,0.004052877426147461,0.004435300827026367,0.004464626312255859,0.004475116729736328
2,2000,200,0.2,0.025,0.006241321563720703,0.00475001335144043,0.004200935363769531,0.00557398796081543,0.00609588623046875
2,2000,200,0.2,0.05,0.006566286087036133,0.005235195159912109,0.008296012878417969,0.00510859489440918,0.007398128509521484
2,2000,200,0.2,0.075,0.0059375762939453125,0.01049041748046875,0.004864931106567383,0.004922389984130859,0.007155418395996094
2,2000,200,0.2,0.1,0.0064241886138916016,0.0050051212310791016,0.00701141357421875,0.004667043685913086,0.006843090057373047
2,3000,10,0.01,0,0.004873514175415039,0.004311323165893555,0.0040585994720458984,0.00446009635925293,0.003960132598876953
2,3000,10,0.01,0.025,0.004534721374511719,0.00451207160949707,0.004809141159057617,0.005088329315185547,0.004713296890258789
2,3000,10,0.01,0.05,0.005904674530029297,0.004646778106689453,0.005426883697509766,0.004839181900024414,0.004984617233276367
2,3000,10,0.01,0.075,0.004247188568115234,0.0048520565032958984,0.008463144302368164,0.006157636642456055,0.00868368148803711
2,3000,10,0.01,0.1,0.006716251373291016,0.007993221282958984,0.007470130920410156,0.008212804794311523,0.008512258529663086
2,3000,10,0.05,0,0.0026378631591796875,0.002706766128540039,0.0026412010192871094,0.003793478012084961,0.0028083324432373047
2,3000,10,0.05,0.025,0.006499290466308594,0.004746198654174805,0.0035126209259033203,0.0028717517852783203,0.0040187835693359375
2,3000,10,0.05,0.05,0.004366874694824219,0.00552058219909668,0.004259586334228516,0.0042612552642822266,0.005753517150878906
2,3000,10,0.05,0.075,0.009135246276855469,0.005283355712890625,0.0063343048095703125,0.0040225982666015625,0.004339456558227539
2,3000,10,0.05,0.1,0.005267620086669922,0.0032274723052978516,0.0041484832763671875,0.007134199142456055,0.0036478042602539062
2,3000,10,0.1,0,0.002763032913208008,0.002467632293701172,0.0025551319122314453,0.002654552459716797,0.0023195743560791016
2,3000,10,0.1,0.025,0.006020307540893555,0.0041310787200927734,0.003923654556274414,0.003480195999145508,0.003195524215698242
2,3000,10,0.1,0.05,0.0053234100341796875,0.006311893463134766,0.003676891326904297,0.005129337310791016,0.005584239959716797
2,3000,10,0.1,0.075,0.005465507507324219,0.005280733108520508,0.006044864654541016,0.0041463375091552734,0.003172159194946289
2,3000,10,0.1,0.1,0.004067897796630859,0.00720524787902832,0.006707906723022461,0.0038225650787353516,0.006543874740600586
2,3000,10,0.15,0,0.0037801265716552734,0.002782583236694336,0.0025517940521240234,0.002630472183227539,0.002542734146118164
2,3000,10,0.15,0.025,0.004103899002075195,0.003168821334838867,0.006378650665283203,0.004980564117431641,0.0052394866943359375
2,3000,10,0.15,0.05,0.008465290069580078,0.005583286285400391,0.003972053527832031,0.003934621810913086,0.0038840770721435547
2,3000,10,0.15,0.075,0.008217096328735352,0.003756999969482422,0.003954172134399414,0.0075838565826416016,0.003827333450317383
2,3000,10,0.15,0.1,0.009015321731567383,0.004761934280395508,0.0034027099609375,0.003431558609008789,0.0035004615783691406
2,3000,10,0.2,0,0.002578258514404297,0.002808094024658203,0.002535104751586914,0.003668069839477539,0.002707242965698242
2,3000,10,0.2,0.025,0.0059909820556640625,0.0037965774536132812,0.005423784255981445,0.004354238510131836,0.0036902427673339844
2,3000,10,0.2,0.05,0.003793478012084961,0.003421306610107422,0.004418373107910156,0.003708362579345703,0.0052378177642822266
2,3000,10,0.2,0.075,0.0046596527099609375,0.0045413970947265625,0.005425214767456055,0.0034339427947998047,0.004894733428955078
2,3000,10,0.2,0.1,0.005776643753051758,0.00584721565246582,0.0038802623748779297,0.010571479797363281,0.007582187652587891
2,3000,50,0.05,0,0.005336284637451172,0.004837989807128906,0.004807949066162109,0.004643917083740234,0.004594564437866211
2,3000,50,0.05,0.025,0.006285190582275391,0.004989147186279297,0.004302024841308594,0.004594087600708008,0.0060596466064453125
2,3000,50,0.05,0.05,0.006323099136352539,0.005536317825317383,0.005100250244140625,0.004187822341918945,0.004575252532958984
2,3000,50,0.05,0.075,0.00628209114074707,0.005893707275390625,0.004739046096801758,0.0058710575103759766,0.005560159683227539
2,3000,50,0.05,0.1,0.008656978607177734,0.01075434684753418,0.007108211517333984,0.006019115447998047,0.007074832916259766
2,3000,50,0.1,0,0.003263711929321289,0.0034637451171875,0.0030705928802490234,0.002978801727294922,0.003009796142578125
2,3000,50,0.1,0.025,0.004425048828125,0.004290103912353516,0.004262447357177734,0.004279136657714844,0.005437612533569336
2,3000,50,0.1,0.05,0.004909515380859375,0.006371498107910156,0.005303621292114258,0.00601506233215332,0.005663633346557617
2,3000,50,0.1,0.075,0.005192995071411133,0.0040853023529052734,0.0041637420654296875,0.004828929901123047,0.005367755889892578
2,3000,50,0.1,0.1,0.0047931671142578125,0.0053102970123291016,0.008702754974365234,0.003520965576171875,0.003432750701904297
2,3000,50,0.15,0,0.0032715797424316406,0.004033088684082031,0.0033304691314697266,0.002962827682495117,0.002705812454223633
2,3000,50,0.15,0.025,0.00405120849609375,0.0035719871520996094,0.0038785934448242188,0.005828380584716797,0.004265308380126953
2,3000,50,0.15,0.05,0.0070841312408447266,0.003487825393676758,0.005990028381347656,0.0038475990295410156,0.004056453704833984
2,3000,50,0.15,0.075,0.008646965026855469,0.007390260696411133,0.0055162906646728516,0.005919218063354492,0.0037298202514648438
2,3000,50,0.15,0.1,0.006555080413818359,0.003746509552001953,0.006129026412963867,0.0055637359619140625,0.010007619857788086
2,3000,50,0.2,0,0.0030012130737304688,0.0039463043212890625,0.0029954910278320312,0.0038154125213623047,0.003941774368286133
2,3000,50,0.2,0.025,0.0037267208099365234,0.0051212310791015625,0.005400896072387695,0.004010438919067383,0.0038690567016601562
2,3000,50,0.2,0.05,0.005061626434326172,0.004622459411621094,0.005608320236206055,0.004558086395263672,0.0033941268920898438
2,3000,50,0.2,0.075,0.006714344024658203,0.0057260990142822266,0.004193544387817383,0.004164457321166992,0.0033597946166992188
2,3000,50,0.2,0.1,0.008705854415893555,0.009157180786132812,0.008149385452270508,0.007843971252441406,0.007767438888549805
2,3000,100,0.05,0,0.006367683410644531,0.0056302547454833984,0.006059408187866211,0.005518913269042969,0.005650520324707031
2,3000,100,0.05,0.025,0.007450103759765625,0.005914211273193359,0.006891012191772461,0.005866289138793945,0.007556915283203125
2,3000,100,0.05,0.05,0.008521318435668945,0.008252620697021484,0.007479429244995117,0.006838798522949219,0.00817108154296875
2,3000,100,0.05,0.075,0.009311676025390625,0.006716251373291016,0.006807088851928711,0.012075424194335938,0.010462522506713867
2,3000,100,0.05,0.1,0.007356405258178711,0.0064013004302978516,0.007164955139160156,0.015214681625366211,0.00787663459777832
2,3000,100,0.1,0,0.005280733108520508,0.004717826843261719,0.004166841506958008,0.004065275192260742,0.003938436508178711
2,3000,100,0.1,0.025,0.006001472473144531,0.004863739013671875,0.004791736602783203,0.0054662227630615234,0.004453182220458984
2,3000,100,0.1,0.05,0.006672859191894531,0.007165670394897461,0.005975484848022461,0.0056760311126708984,0.005072593688964844
2,3000,100,0.1,0.075,0.006392955780029297,0.0070514678955078125,0.005934476852416992,0.004713535308837891,0.006535530090332031
2,3000,100,0.1,0.1,0.008566617965698242,0.009422063827514648,0.0060155391693115234,0.006114006042480469,0.00679779052734375
2,3000,100,0.15,0,0.003987550735473633,0.003926515579223633,0.004033088684082031,0.0036516189575195312,0.003363370895385742
2,3000,100,0.15,0.025,0.00406646728515625,0.004400968551635742,0.003963470458984375,0.004331350326538086,0.004344940185546875
2,3000,100,0.15,0.05,0.005436897277832031,0.004147529602050781,0.005106925964355469,0.006104707717895508,0.004889488220214844
