theta,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
249,0.027965068817138672,0.029448747634887695,0.02915167808532715,0.03249096870422363,0.04048895835876465,0.04365253448486328,0.044339895248413086,0.04534196853637695,0.01744556427001953,0.01667189598083496,0.0464625358581543,0.018010616302490234,0.05046558380126953,0.018640756607055664,0.015082120895385742,0.01681971549987793,0.016074419021606445,0.01564621925354004,0.02843761444091797,0.028313398361206055,0.029305458068847656,0.03274226188659668,0.016407251358032227,0.015084505081176758,0.034293174743652344,0.031719207763671875,0.01595306396484375,0.018529415130615234,0.016481876373291016,0.02841496467590332,0.021779775619506836,0.017459392547607422,0.01904916763305664,0.02866816520690918,0.029206275939941406,0.03240704536437988,0.0296628475189209,0.0190126895904541,0.03432321548461914,0.01724553108215332,0.019138336181640625,0.017429590225219727,0.02659320831298828,0.016283512115478516,0.0292510986328125,0.02758646011352539,0.01727604866027832,0.015456199645996094,0.017662525177001953,0.027434110641479492,0.03253889083862305,0.03281712532043457,0.02127838134765625,0.017555952072143555,0.016469240188598633,0.02174854278564453,0.034722328186035156,0.031604766845703125,0.028053998947143555,0.033754587173461914,0.017691612243652344,0.028109312057495117,0.017597675323486328,0.015519380569458008,0.020252704620361328,0.034508705139160156,0.015233993530273438,0.01525115966796875,0.019440174102783203,0.029829978942871094,0.016609668731689453,0.02836155891418457,0.027977943420410156,0.03059244155883789,0.03161740303039551,0.017043352127075195,0.015244483947753906,0.01790165901184082,0.01849508285522461,0.029150724411010742,0.03399085998535156,0.014688253402709961,0.017564058303833008,0.028158903121948242,0.015877485275268555,0.01654219627380371,0.03275418281555176,0.03464555740356445,0.03093099594116211,0.014954805374145508,0.017518043518066406,0.0191495418548584,0.01542520523071289,0.02653956413269043,0.0272369384765625,0.01628398895263672,0.03271317481994629,0.02939009666442871,0.025931119918823242,0.029360532760620117
250,0.0257415771484375,0.0279848575592041,0.03061985969543457,0.038155317306518555,0.041220903396606445,0.04166889190673828,0.041300296783447266,0.04116988182067871,0.04289984703063965,0.014931917190551758,0.04674410820007324,0.023443937301635742,0.019451141357421875,0.016190052032470703,0.01613330841064453,0.015639066696166992,0.029169797897338867,0.028131961822509766,0.031077861785888672,0.03288698196411133,0.03687906265258789,0.03008437156677246,0.036505937576293945,0.023018598556518555,0.020781278610229492,0.0221102237701416,0.03154397010803223,0.017045259475708008,0.029569149017333984,0.03012990951538086,0.031075716018676758,0.022978782653808594,0.032025814056396484,0.020340681076049805,0.032089948654174805,0.03190207481384277,0.017566442489624023,0.02601337432861328,0.027708053588867188,0.028400182723999023,0.02358269691467285,0.032662153244018555,0.030349016189575195,0.029866695404052734,0.030133724212646484,0.017892122268676758,0.031739234924316406,0.0180361270904541,0.019548416137695312,0.01773834228515625,0.027135133743286133,0.029034137725830078,0.027606487274169922,0.01581573486328125,0.02976679801940918,0.026917457580566406,0.027637481689453125,0.0192410945892334,0.028479337692260742,0.017081737518310547,0.016556262969970703,0.014319658279418945,0.017951250076293945,0.02767324447631836,0.029230117797851562,0.02671217918395996,0.015092134475708008,0.031362056732177734,0.027987957000732422,0.01736903190612793,0.015775442123413086,0.029253005981445312,0.0175018310546875,0.014631271362304688,0.026479721069335938,0.017812728881835938,0.028260231018066406,0.019365310668945312,0.03085637092590332,0.029036283493041992,0.017914772033691406,0.032340049743652344,0.02384638786315918,0.01593923568725586,0.03179311752319336,0.01816105842590332,0.02667546272277832,0.020091533660888672,0.019852876663208008,0.030400991439819336,0.02577805519104004,0.029943466186523438,0.032093048095703125,0.0171968936920166,0.02686619758605957,0.02717876434326172,0.01668834686279297,0.020302534103393555,0.022069692611694336,0.030475854873657227
251,0.02418804168701172,0.02459239959716797,0.027669668197631836,0.03438758850097656,0.03751659393310547,0.03876137733459473,0.019840002059936523,0.04825782775878906,0.04858708381652832,0.049828290939331055,0.021946191787719727,0.029400348663330078,0.05383157730102539,0.024108409881591797,0.016872167587280273,0.01773834228515625,0.03147554397583008,0.031323909759521484,0.017551660537719727,0.015889406204223633,0.028661727905273438,0.031288862228393555,0.019699811935424805,0.015547752380371094,0.03044414520263672,0.03712606430053711,0.018414020538330078,0.01763629913330078,0.025606870651245117,0.014824390411376953,0.015823841094970703,0.03324389457702637,0.015370845794677734,0.016670942306518555,0.026108503341674805,0.03241300582885742,0.016411304473876953,0.028589248657226562,0.01741957664489746,0.039105892181396484,0.029784440994262695,0.01992511749267578,0.017836570739746094,0.02706122398376465,0.02529430389404297,0.01857781410217285,0.02817988395690918,0.015835285186767578,0.03607535362243652,0.03342890739440918,0.029073715209960938,0.01788496971130371,0.016052722930908203,0.01821613311767578,0.026578426361083984,0.028800487518310547,0.019001245498657227,0.014335870742797852,0.017423152923583984,0.028607606887817383,0.016587257385253906,0.0272371768951416,0.026755094528198242,0.033155202865600586,0.01997661590576172,0.01597309112548828,0.016303300857543945,0.037217140197753906,0.018898725509643555,0.03091573715209961,0.016424894332885742,0.015526294708251953,0.03126406669616699,0.020392417907714844,0.016238689422607422,0.02972579002380371,0.028702259063720703,0.029571533203125,0.026326894760131836,0.017745256423950195,0.017922401428222656,0.014869451522827148,0.014621496200561523,0.027991771697998047,0.027107715606689453,0.015506744384765625,0.02960491180419922,0.020061016082763672,0.016592979431152344,0.02820134162902832,0.020673751831054688,0.031894683837890625,0.03748154640197754,0.02873682975769043,0.017762184143066406,0.017711877822875977,0.020401954650878906,0.029564380645751953,0.025237083435058594,0.027426481246948242
252,0.02388787269592285,0.024330854415893555,0.026048660278320312,0.028168916702270508,0.037709951400756836,0.03916621208190918,0.016179561614990234,0.04118943214416504,0.04197239875793457,0.017657041549682617,0.04358696937561035,0.017530202865600586,0.04447650909423828,0.017354249954223633,0.01723933219909668,0.015561819076538086,0.015055418014526367,0.018366336822509766,0.02633810043334961,0.028375625610351562,0.03219938278198242,0.027589082717895508,0.02919745445251465,0.015210866928100586,0.017413616180419922,0.019396066665649414,0.03622794151306152,0.019197940826416016,0.0200958251953125,0.024648427963256836,0.029317855834960938,0.024799823760986328,0.03304719924926758,0.03579139709472656,0.03241419792175293,0.034046173095703125,0.028467416763305664,0.03518962860107422,0.021069765090942383,0.023379087448120117,0.019673824310302734,0.022862911224365234,0.03423476219177246,0.032349348068237305,0.03126645088195801,0.02165055274963379,0.024808168411254883,0.031389474868774414,0.03286099433898926,0.035785675048828125,0.03479743003845215,0.0279541015625,0.030423879623413086,0.028253793716430664,0.025103092193603516,0.030541181564331055,0.030586957931518555,0.022300004959106445,0.03366994857788086,0.029776573181152344,0.03712201118469238,0.023184537887573242,0.027592897415161133,0.03115057945251465,0.021053314208984375,0.022031545639038086,0.03369784355163574,0.019966602325439453,0.03527331352233887,0.029714107513427734,0.035025596618652344,0.021550655364990234,0.016585588455200195,0.018822431564331055,0.019016504287719727,0.029410362243652344,0.032659053802490234,0.016350746154785156,0.028599023818969727,0.015629053115844727,0.018015146255493164,0.033127784729003906,0.018303871154785156,0.029637575149536133,0.032910823822021484,0.01626133918762207,0.01907062530517578,0.0273892879486084,0.017407655715942383,0.01532745361328125,0.028020858764648438,0.015898942947387695,0.03305983543395996,0.02858901023864746,0.017533063888549805,0.013991117477416992,0.017547607421875,0.027685165405273438,0.02811741828918457,0.02534341812133789
253,0.03253984451293945,0.03328585624694824,0.03313088417053223,0.03403472900390625,0.04200339317321777,0.04365396499633789,0.04545164108276367,0.04683041572570801,0.04874277114868164,0.017848730087280273,0.05255460739135742,0.021424531936645508,0.024606704711914062,0.025751590728759766,0.015957117080688477,0.019208192825317383,0.013501405715942383,0.014949560165405273,0.031641244888305664,0.03207731246948242,0.031581878662109375,0.03162097930908203,0.030379533767700195,0.015170097351074219,0.04423379898071289,0.018772363662719727,0.015967607498168945,0.018511056900024414,0.03005695343017578,0.018851518630981445,0.013963937759399414,0.025220394134521484,0.024262189865112305,0.03183627128601074,0.032605648040771484,0.021672964096069336,0.023040056228637695,0.025498628616333008,0.016765594482421875,0.018718242645263672,0.015925168991088867,0.021733760833740234,0.028490304946899414,0.0269467830657959,0.01653122901916504,0.03169965744018555,0.033382415771484375,0.029716968536376953,0.03270292282104492,0.019895553588867188,0.016673803329467773,0.016603469848632812,0.01856708526611328,0.026581764221191406,0.017887115478515625,0.019296646118164062,0.02847146987915039,0.028307437896728516,0.018879413604736328,0.03030872344970703,0.028259754180908203,0.032189130783081055,0.020555496215820312,0.015578031539916992,0.015757083892822266,0.015279054641723633,0.0299680233001709,0.0276339054107666,0.017681360244750977,0.024695873260498047,0.020122528076171875,0.017611980438232422,0.03218555450439453,0.018713712692260742,0.028681278228759766,0.032895803451538086,0.017041921615600586,0.019806861877441406,0.020224571228027344,0.029346942901611328,0.01765298843383789,0.028488636016845703,0.026770830154418945,0.015029668807983398,0.031061887741088867,0.017503738403320312,0.028006792068481445,0.028996706008911133,0.01678466796875,0.020981311798095703,0.016376972198486328,0.02735614776611328,0.018377065658569336,0.03235960006713867,0.03592324256896973,0.0201568603515625,0.02724170684814453,0.020127058029174805,0.02743983268737793,0.02844095230102539
254,0.023933887481689453,0.023603200912475586,0.024340152740478516,0.030493974685668945,0.037307024002075195,0.03751635551452637,0.03838086128234863,0.03843188285827637,0.016334056854248047,0.04352283477783203,0.019119977951049805,0.04560589790344238,0.02178502082824707,0.02219843864440918,0.01790928840637207,0.015917539596557617,0.03052687644958496,0.022043466567993164,0.01680278778076172,0.03257417678833008,0.03333878517150879,0.014271974563598633,0.03656291961669922,0.03159070014953613,0.01727747917175293,0.03219485282897949,0.01439666748046875,0.016584396362304688,0.027687788009643555,0.020958662033081055,0.024750947952270508,0.017012596130371094,0.017174720764160156,0.030419111251831055,0.029138565063476562,0.0290377140045166,0.028143882751464844,0.035214900970458984,0.02011704444885254,0.02312612533569336,0.02324509620666504,0.03296685218811035,0.04015517234802246,0.03400731086730957,0.02912306785583496,0.03329896926879883,0.0322721004486084,0.03444838523864746,0.01721334457397461,0.022555828094482422,0.024744033813476562,0.01879429817199707,0.01655435562133789,0.017062664031982422,0.020628690719604492,0.03168368339538574,0.03207683563232422,0.029330730438232422,0.03415203094482422,0.01903390884399414,0.03326249122619629,0.016208648681640625,0.04220080375671387,0.020576000213623047,0.019978761672973633,0.01624464988708496,0.01617145538330078,0.028421401977539062,0.030752897262573242,0.016714096069335938,0.030364274978637695,0.028789520263671875,0.031659603118896484,0.02245807647705078,0.01819157600402832,0.028644323348999023,0.021469593048095703,0.016920089721679688,0.018229007720947266,0.013770818710327148,0.025603055953979492,0.030994653701782227,0.03150200843811035,0.015820980072021484,0.029616832733154297,0.0314180850982666,0.029659032821655273,0.03569340705871582,0.017503976821899414,0.019144773483276367,0.018247365951538086,0.017777442932128906,0.027744531631469727,0.015367984771728516,0.029267072677612305,0.030417919158935547,0.032972097396850586,0.018053531646728516,0.029307842254638672,0.02997899055480957
255,0.02227330207824707,0.023863792419433594,0.023947477340698242,0.02681899070739746,0.03931570053100586,0.0403289794921875,0.03966856002807617,0.019487380981445312,0.04315805435180664,0.02058887481689453,0.018079757690429688,0.02204108238220215,0.04789543151855469,0.050292015075683594,0.017209291458129883,0.016423940658569336,0.017848491668701172,0.02798771858215332,0.02070164680480957,0.029306650161743164,0.030809879302978516,0.014772415161132812,0.0318303108215332,0.01680922508239746,0.01633930206298828,0.032180070877075195,0.036029815673828125,0.017621278762817383,0.017511367797851562,0.026384830474853516,0.02625584602355957,0.014791727066040039,0.019140005111694336,0.026877641677856445,0.016631126403808594,0.027897119522094727,0.02525043487548828,0.017424821853637695,0.027165889739990234,0.0169527530670166,0.019260644912719727,0.018186330795288086,0.017969131469726562,0.03357291221618652,0.029124021530151367,0.03212165832519531,0.015095710754394531,0.026443958282470703,0.017450809478759766,0.02030658721923828,0.031250715255737305,0.03101801872253418,0.018584012985229492,0.020137548446655273,0.02634406089782715,0.02699756622314453,0.01782393455505371,0.018309593200683594,0.027715682983398438,0.030907154083251953,0.016653776168823242,0.02208256721496582,0.02925705909729004,0.02038097381591797,0.034639596939086914,0.021562576293945312,0.01864337921142578,0.033477783203125,0.022568941116333008,0.0347292423248291,0.03701519966125488,0.016628503799438477,0.03371477127075195,0.02154827117919922,0.03138613700866699,0.016808032989501953,0.016331911087036133,0.02991461753845215,0.01674675941467285,0.018290281295776367,0.028181076049804688,0.03167557716369629,0.029340267181396484,0.019254446029663086,0.028614521026611328,0.01627182960510254,0.0228731632232666,0.028891563415527344,0.027688980102539062,0.019908666610717773,0.01794576644897461,0.014859914779663086,0.016390562057495117,0.028293371200561523,0.029930591583251953,0.031163454055786133,0.02042222023010254,0.03658580780029297,0.032823801040649414,0.02925848960876465
256,0.02927398681640625,0.03437185287475586,0.0367434024810791,0.0365452766418457,0.0406794548034668,0.041214704513549805,0.04142332077026367,0.04358959197998047,0.04550671577453613,0.020734071731567383,0.021168231964111328,0.057053565979003906,0.022687911987304688,0.022429704666137695,0.017158031463623047,0.02784562110900879,0.02913355827331543,0.026708364486694336,0.03486990928649902,0.017739534378051758,0.0344545841217041,0.021520614624023438,0.026941537857055664,0.024914264678955078,0.020910263061523438,0.014983177185058594,0.01895904541015625,0.026508569717407227,0.02952718734741211,0.03295445442199707,0.02153325080871582,0.016186952590942383,0.029598712921142578,0.03099203109741211,0.013464927673339844,0.016976594924926758,0.028638362884521484,0.0167238712310791,0.01622915267944336,0.020149707794189453,0.026946544647216797,0.02733135223388672,0.019937992095947266,0.026053428649902344,0.03271150588989258,0.03267788887023926,0.01956343650817871,0.029795169830322266,0.018831491470336914,0.01958298683166504,0.017435312271118164,0.027904272079467773,0.028741121292114258,0.02882671356201172,0.020614147186279297,0.019315004348754883,0.020693540573120117,0.020440340042114258,0.029770374298095703,0.029193878173828125,0.03242826461791992,0.016251802444458008,0.01838088035583496,0.017517805099487305,0.03140544891357422,0.01855635643005371,0.02924513816833496,0.03801441192626953,0.015385150909423828,0.014358997344970703,0.029435396194458008,0.028016328811645508,0.030176639556884766,0.020423412322998047,0.021906614303588867,0.01600933074951172,0.015476465225219727,0.03035569190979004,0.017293214797973633,0.0311739444732666,0.016645193099975586,0.02942490577697754,0.016303062438964844,0.020443201065063477,0.037314414978027344,0.031613826751708984,0.03558969497680664,0.01804375648498535,0.018466711044311523,0.018440961837768555,0.03158235549926758,0.019202470779418945,0.030112504959106445,0.02644038200378418,0.02036142349243164,0.03339195251464844,0.02516627311706543,0.01969289779663086,0.032196044921875,0.019423723220825195
257,0.025589704513549805,0.02671217918395996,0.02944326400756836,0.03397512435913086,0.04060626029968262,0.04171156883239746,0.042511940002441406,0.0434117317199707,0.04924130439758301,0.022766590118408203,0.024500608444213867,0.02043437957763672,0.017980575561523438,0.05390214920043945,0.01483607292175293,0.016083478927612305,0.015024423599243164,0.015172004699707031,0.031948089599609375,0.032439470291137695,0.030018329620361328,0.0321803092956543,0.030179500579833984,0.028411149978637695,0.015842437744140625,0.018154382705688477,0.015633344650268555,0.02220320701599121,0.025714397430419922,0.016553163528442383,0.026213407516479492,0.017332792282104492,0.018902301788330078,0.03138256072998047,0.026798725128173828,0.033699989318847656,0.0213930606842041,0.03135943412780762,0.01815199851989746,0.017313003540039062,0.021722078323364258,0.03011322021484375,0.026691675186157227,0.030690670013427734,0.02588057518005371,0.03820085525512695,0.02327728271484375,0.029027700424194336,0.03792929649353027,0.028809070587158203,0.02662372589111328,0.02985405921936035,0.03159356117248535,0.02805924415588379,0.03158879280090332,0.025985240936279297,0.03520822525024414,0.024615049362182617,0.039404869079589844,0.03231310844421387,0.03972768783569336,0.023453712463378906,0.031008005142211914,0.02186727523803711,0.02399444580078125,0.024168729782104492,0.03248000144958496,0.028394460678100586,0.030210018157958984,0.019464492797851562,0.029462099075317383,0.030762195587158203,0.019965648651123047,0.018291950225830078,0.01812601089477539,0.030787944793701172,0.028171777725219727,0.022214412689208984,0.019692420959472656,0.019947528839111328,0.02989649772644043,0.028616905212402344,0.04649519920349121,0.03202509880065918,0.030623912811279297,0.017990589141845703,0.017981290817260742,0.025299072265625,0.031081676483154297,0.028848648071289062,0.030518054962158203,0.022017240524291992,0.029268980026245117,0.018402814865112305,0.022344112396240234,0.021885395050048828,0.03905463218688965,0.03245186805725098,0.028935670852661133,0.031466007232666016
258,0.026085615158081055,0.02628612518310547,0.029477834701538086,0.04048728942871094,0.04448056221008301,0.018551111221313477,0.01840043067932129,0.04621124267578125,0.04666304588317871,0.0475919246673584,0.04916787147521973,0.019003629684448242,0.0517425537109375,0.020109176635742188,0.0178225040435791,0.018529176712036133,0.01800680160522461,0.01550149917602539,0.032503604888916016,0.028021812438964844,0.01996445655822754,0.018421411514282227,0.038013458251953125,0.03624320030212402,0.03593587875366211,0.01972174644470215,0.04295468330383301,0.019750356674194336,0.018404483795166016,0.014270782470703125,0.020816802978515625,0.028447866439819336,0.027805089950561523,0.028191089630126953,0.015962600708007812,0.03225851058959961,0.028285741806030273,0.01529550552368164,0.03563976287841797,0.019903182983398438,0.023392915725708008,0.018770456314086914,0.01481938362121582,0.01977825164794922,0.02764892578125,0.029674291610717773,0.032605648040771484,0.020478248596191406,0.028681278228759766,0.03608059883117676,0.027611255645751953,0.01615452766418457,0.02196025848388672,0.019497394561767578,0.01566624641418457,0.026194095611572266,0.01585078239440918,0.0170133113861084,0.031599998474121094,0.02843475341796875,0.026593923568725586,0.016733169555664062,0.029519081115722656,0.02196812629699707,0.03640389442443848,0.018331289291381836,0.021216392517089844,0.02931690216064453,0.01779794692993164,0.01725292205810547,0.016544818878173828,0.014673471450805664,0.03408932685852051,0.029922962188720703,0.030510425567626953,0.03583931922912598,0.02968454360961914,0.017850637435913086,0.022637367248535156,0.017383098602294922,0.028902769088745117,0.02113056182861328,0.021118879318237305,0.030283212661743164,0.015705585479736328,0.027426481246948242,0.033354997634887695,0.02725362777709961,0.030091524124145508,0.020710468292236328,0.019525527954101562,0.017243623733520508,0.01656174659729004,0.030010461807250977,0.016397476196289062,0.025075435638427734,0.029824018478393555,0.028100013732910156,0.029270172119140625,0.026523351669311523
259,0.021970510482788086,0.024593114852905273,0.028392791748046875,0.029484272003173828,0.03825712203979492,0.038881540298461914,0.01724553108215332,0.04109311103820801,0.0426783561706543,0.04280829429626465,0.01658034324645996,0.017399311065673828,0.04702305793762207,0.02448868751525879,0.02222752571105957,0.016313791275024414,0.013388633728027344,0.015470504760742188,0.028965473175048828,0.028023719787597656,0.030659198760986328,0.028410673141479492,0.02911543846130371,0.034637451171875,0.014719486236572266,0.01762104034423828,0.020852327346801758,0.024824857711791992,0.02095317840576172,0.02828192710876465,0.03092813491821289,0.03283882141113281,0.019754886627197266,0.018719911575317383,0.019098281860351562,0.0356905460357666,0.03332924842834473,0.03409743309020996,0.019316673278808594,0.01945972442626953,0.022238492965698242,0.019610166549682617,0.02522420883178711,0.031032800674438477,0.030674457550048828,0.01603102684020996,0.019437789916992188,0.03246307373046875,0.015132665634155273,0.030682086944580078,0.03028559684753418,0.016840696334838867,0.016349315643310547,0.029334306716918945,0.01957225799560547,0.017035961151123047,0.032715559005737305,0.02156805992126465,0.03203153610229492,0.026533126831054688,0.03048253059387207,0.03126358985900879,0.01709747314453125,0.019460201263427734,0.01591038703918457,0.029686689376831055,0.030745983123779297,0.02786397933959961,0.018805503845214844,0.01947021484375,0.01715087890625,0.031957149505615234,0.02763533592224121,0.030765056610107422,0.018606185913085938,0.03384280204772949,0.0189821720123291,0.01861429214477539,0.02745676040649414,0.023019790649414062,0.018721580505371094,0.0324864387512207,0.029446125030517578,0.034319400787353516,0.035803794860839844,0.020952463150024414,0.019577503204345703,0.03129863739013672,0.0237123966217041,0.028015851974487305,0.025462627410888672,0.018447399139404297,0.020967483520507812,0.02899479866027832,0.019904613494873047,0.03424787521362305,0.021963834762573242,0.03155398368835449,0.023227691650390625,0.03268551826477051
260,0.025684595108032227,0.026712894439697266,0.029420852661132812,0.030811548233032227,0.0404658317565918,0.015206336975097656,0.04195451736450195,0.04258108139038086,0.043778181076049805,0.020187854766845703,0.01566600799560547,0.02096843719482422,0.05010986328125,0.05266857147216797,0.014384031295776367,0.01728534698486328,0.01700425148010254,0.016945600509643555,0.02791142463684082,0.02783966064453125,0.027210235595703125,0.029002666473388672,0.019006729125976562,0.013890266418457031,0.03045940399169922,0.018863677978515625,0.030436992645263672,0.01847052574157715,0.015874862670898438,0.019244909286499023,0.026650667190551758,0.01448822021484375,0.02850198745727539,0.026238441467285156,0.02812051773071289,0.015073537826538086,0.01562643051147461,0.02904987335205078,0.028630495071411133,0.0194089412689209,0.01931929588317871,0.02672600746154785,0.028303861618041992,0.028166770935058594,0.027450084686279297,0.028682231903076172,0.01907205581665039,0.017580032348632812,0.018347978591918945,0.029937028884887695,0.031784772872924805,0.019612550735473633,0.015592813491821289,0.020769357681274414,0.027391672134399414,0.026517391204833984,0.02995777130126953,0.019748687744140625,0.03584122657775879,0.017881155014038086,0.022258281707763672,0.029334068298339844,0.019208192825317383,0.01766204833984375,0.03560781478881836,0.01591181755065918,0.03027820587158203,0.020780086517333984,0.0334470272064209,0.01672816276550293,0.03272080421447754,0.01794290542602539,0.034296274185180664,0.02876734733581543,0.020458459854125977,0.018843889236450195,0.01943039894104004,0.032897233963012695,0.029244661331176758,0.019352436065673828,0.02896261215209961,0.03315901756286621,0.021735429763793945,0.016846656799316406,0.019499778747558594,0.030310869216918945,0.017641544342041016,0.03390622138977051,0.017355680465698242,0.028755664825439453,0.01745891571044922,0.01828622817993164,0.015428304672241211,0.03369712829589844,0.03211498260498047,0.02321481704711914,0.03174424171447754,0.018484830856323242,0.033063650131225586,0.03035902976989746
261,0.023723840713500977,0.027225017547607422,0.032164812088012695,0.03243255615234375,0.04156756401062012,0.0426785945892334,0.04346656799316406,0.04479217529296875,0.04385852813720703,0.01747727394104004,0.04916572570800781,0.019103288650512695,0.020138263702392578,0.034381866455078125,0.01756143569946289,0.015282154083251953,0.021425485610961914,0.016295433044433594,0.03303050994873047,0.03150296211242676,0.03384137153625488,0.0354611873626709,0.017053604125976562,0.03665947914123535,0.032549381256103516,0.01616811752319336,0.015517711639404297,0.01945042610168457,0.017089366912841797,0.02203679084777832,0.027936697006225586,0.015912294387817383,0.02927088737487793,0.026736736297607422,0.029356718063354492,0.034703731536865234,0.018605947494506836,0.03357195854187012,0.018524169921875,0.019473791122436523,0.01694655418395996,0.027440309524536133,0.018900156021118164,0.02577662467956543,0.014153480529785156,0.01744365692138672,0.030573368072509766,0.019481182098388672,0.029514312744140625,0.036628007888793945,0.03067755699157715,0.017575740814208984,0.01742243766784668,0.015535354614257812,0.018238306045532227,0.030951261520385742,0.027938127517700195,0.01760721206665039,0.029149770736694336,0.029890775680541992,0.01656794548034668,0.019419431686401367,0.017986774444580078,0.0326840877532959,0.030687808990478516,0.01582622528076172,0.01769256591796875,0.015515565872192383,0.02841353416442871,0.03013896942138672,0.017372846603393555,0.01561427116394043,0.029955387115478516,0.030638456344604492,0.016793489456176758,0.018646240234375,0.030412673950195312,0.01644754409790039,0.03132295608520508,0.026877403259277344,0.019979476928710938,0.017696380615234375,0.017889976501464844,0.034708499908447266,0.018460750579833984,0.02947068214416504,0.03316187858581543,0.017816543579101562,0.028367042541503906,0.03495216369628906,0.020698070526123047,0.031015634536743164,0.020978927612304688,0.024109840393066406,0.0169680118560791,0.030053377151489258,0.03236269950866699,0.03152036666870117,0.029431581497192383,0.030469179153442383
262,0.02865910530090332,0.03110027313232422,0.03157186508178711,0.043546438217163086,0.044629573822021484,0.044266462326049805,0.04543018341064453,0.04778575897216797,0.02206707000732422,0.05176997184753418,0.01915121078491211,0.021436214447021484,0.055576324462890625,0.019597530364990234,0.01372075080871582,0.014519691467285156,0.01703786849975586,0.029821157455444336,0.03141140937805176,0.031401634216308594,0.030382633209228516,0.015386104583740234,0.01743340492248535,0.014963626861572266,0.027119874954223633,0.015235662460327148,0.03276824951171875,0.016059398651123047,0.016514062881469727,0.015015363693237305,0.025643587112426758,0.022695064544677734,0.028693675994873047,0.02693915367126465,0.028583526611328125,0.01563739776611328,0.0308988094329834,0.01877570152282715,0.01619887351989746,0.030503511428833008,0.017722368240356445,0.0285341739654541,0.021608591079711914,0.029643535614013672,0.028995752334594727,0.021243810653686523,0.022579669952392578,0.031865596771240234,0.028458833694458008,0.027403593063354492,0.03632164001464844,0.024393796920776367,0.028054237365722656,0.029546499252319336,0.0326237678527832,0.031505584716796875,0.03342866897583008,0.03587055206298828,0.02991199493408203,0.024831295013427734,0.022098541259765625,0.034487247467041016,0.02435159683227539,0.019101381301879883,0.03263354301452637,0.031024694442749023,0.024918317794799805,0.017565011978149414,0.030725479125976562,0.031553030014038086,0.03476834297180176,0.021628856658935547,0.02158045768737793,0.019356489181518555,0.032938241958618164,0.020210981369018555,0.029190540313720703,0.029882431030273438,0.017040729522705078,0.036885976791381836,0.016025304794311523,0.01867532730102539,0.018900632858276367,0.0387270450592041,0.033742666244506836,0.031761884689331055,0.019921302795410156,0.01909184455871582,0.021167993545532227,0.017357826232910156,0.033158063888549805,0.030007362365722656,0.03341317176818848,0.015087604522705078,0.016208648681640625,0.02934098243713379,0.021054506301879883,0.03024578094482422,0.019025564193725586,0.0348505973815918
263,0.025783538818359375,0.026007413864135742,0.02843022346496582,0.0334019660949707,0.038318634033203125,0.04030728340148926,0.041629791259765625,0.01857137680053711,0.04645347595214844,0.04697608947753906,0.04761838912963867,0.022040367126464844,0.022704601287841797,0.01897740364074707,0.01893162727355957,0.015247106552124023,0.01674342155456543,0.017309904098510742,0.03185582160949707,0.02942633628845215,0.028372764587402344,0.03554964065551758,0.030324935913085938,0.02971506118774414,0.018610477447509766,0.019069194793701172,0.01659536361694336,0.019119977951049805,0.016571998596191406,0.028430938720703125,0.01870250701904297,0.014553070068359375,0.030451297760009766,0.028654813766479492,0.018974781036376953,0.03056955337524414,0.03025531768798828,0.030752897262573242,0.019926071166992188,0.024428844451904297,0.020541667938232422,0.030122756958007812,0.032598018646240234,0.03561520576477051,0.03105640411376953,0.033797264099121094,0.015458822250366211,0.021323204040527344,0.0356292724609375,0.037534475326538086,0.01920175552368164,0.023845434188842773,0.019663333892822266,0.030883312225341797,0.02233123779296875,0.01716327667236328,0.01759195327758789,0.03065943717956543,0.03239011764526367,0.028998136520385742,0.032126665115356445,0.03973531723022461,0.017493247985839844,0.016895055770874023,0.017110824584960938,0.022721529006958008,0.03009819984436035,0.017034530639648438,0.015033483505249023,0.03063201904296875,0.03178906440734863,0.01943373680114746,0.027586936950683594,0.03416585922241211,0.019170045852661133,0.03267264366149902,0.017070293426513672,0.018505334854125977,0.016379117965698242,0.0326995849609375,0.018758296966552734,0.027597665786743164,0.029064178466796875,0.016618013381958008,0.016695737838745117,0.03093743324279785,0.020015716552734375,0.0320887565612793,0.031538963317871094,0.01666545867919922,0.016564607620239258,0.020560264587402344,0.01818704605102539,0.031677961349487305,0.029205799102783203,0.020726919174194336,0.03222084045410156,0.01680731773376465,0.028810739517211914,0.030707120895385742
