gene_conversion_rate,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
0.41000000000000003,0.2525362968444824,0.3276388645172119,0.3800215721130371,0.3901040554046631,0.4133329391479492,0.47040796279907227,0.5222465991973877,0.5455846786499023,0.6131401062011719,0.24718093872070312,0.4255061149597168,0.6921212673187256,0.4045705795288086,0.36332154273986816,0.23839449882507324,0.5559344291687012,0.3615565299987793,0.5625829696655273,0.34372949600219727,0.570354700088501,0.3748502731323242,0.447826623916626,0.3044474124908447,0.6754937171936035,0.31955885887145996,0.6979200839996338,0.4059457778930664,0.3326582908630371,0.3348884582519531,0.48082661628723145,0.3046605587005615,0.480654239654541,0.6151437759399414,0.5740566253662109,0.7102453708648682,0.37683868408203125,0.2722463607788086,0.2970707416534424,0.5039651393890381,0.6338975429534912,0.29485487937927246,0.39030909538269043,0.2272188663482666,0.24043798446655273,0.22149896621704102,0.3194136619567871,0.5710749626159668,0.31767749786376953,0.38532471656799316,0.3398282527923584,0.2503085136413574,0.473407506942749,0.47321295738220215,0.17421317100524902,0.42329883575439453,0.5175402164459229,0.3328549861907959,0.2933049201965332,0.5374600887298584,0.9425754547119141,0.35890746116638184,0.3659353256225586,0.44181346893310547,0.545081615447998,0.46291518211364746,0.24621915817260742,0.42450809478759766,0.3943750858306885,0.42803001403808594,0.8260998725891113,0.47278308868408203,0.28366518020629883,0.7498705387115479,0.3697326183319092,0.37248921394348145,0.45701169967651367,0.5731453895568848,0.4021148681640625,0.5797302722930908,0.3040189743041992,0.4800584316253662,0.4632241725921631,0.46044158935546875,0.7120985984802246,0.43013572692871094,0.408815860748291,0.4802982807159424,0.4387822151184082,0.500373363494873,0.33205127716064453,0.6561787128448486,0.7334191799163818,0.2501218318939209,0.7591392993927002,0.7632913589477539,0.3261289596557617,0.524163007736206,0.7464594841003418,0.49555325508117676,0.4832746982574463
0.42,0.3466818332672119,0.3647468090057373,0.388655424118042,0.4371035099029541,0.43978095054626465,0.5630898475646973,0.5759444236755371,0.21718406677246094,0.6376368999481201,0.7009997367858887,0.27204012870788574,0.36055803298950195,0.29779696464538574,0.7899343967437744,0.19742083549499512,0.3132002353668213,0.6160588264465332,0.26492905616760254,0.5386097431182861,0.38248586654663086,0.2855710983276367,0.27466654777526855,0.5852077007293701,0.5009455680847168,0.6746644973754883,0.24278569221496582,0.8753964900970459,0.5834028720855713,0.6312801837921143,0.19697284698486328,0.26177430152893066,0.32795238494873047,0.39923787117004395,0.5650665760040283,0.30783581733703613,0.47861790657043457,0.3121063709259033,0.38106489181518555,0.35980987548828125,0.41106557846069336,0.4987947940826416,0.2923293113708496,0.5089037418365479,0.8476886749267578,0.39014339447021484,0.5349724292755127,0.36491942405700684,0.5186347961425781,0.4041128158569336,0.3460195064544678,0.45537781715393066,0.42302656173706055,0.38015317916870117,0.4363391399383545,0.30611157417297363,0.2431788444519043,0.3217496871948242,0.6453039646148682,0.28679919242858887,0.24387359619140625,0.2802901268005371,0.675706148147583,0.3842930793762207,0.5562343597412109,0.5007450580596924,0.5871446132659912,0.2765085697174072,0.3213791847229004,0.38732004165649414,0.4512910842895508,0.42519330978393555,0.339724063873291,0.4066910743713379,0.5376417636871338,0.44615602493286133,0.5709371566772461,0.39254260063171387,0.4821431636810303,0.8363726139068604,0.5005664825439453,0.3989145755767822,0.31690120697021484,0.5831687450408936,0.6859192848205566,0.2973213195800781,0.7727756500244141,0.6613593101501465,0.26886606216430664,0.7352049350738525,0.36524224281311035,0.4818594455718994,0.5272955894470215,0.3616752624511719,0.44489121437072754,0.2635035514831543,0.47668027877807617,0.848931074142456,0.6817495822906494,0.5196382999420166,0.5656769275665283
0.43,0.26958560943603516,0.32487058639526367,0.3298630714416504,0.3349270820617676,0.37261486053466797,0.5625545978546143,0.5720226764678955,0.5859687328338623,0.3131892681121826,0.39553332328796387,0.38393115997314453,0.7691059112548828,0.60740065574646,0.4201223850250244,1.0214154720306396,0.4859764575958252,0.30182361602783203,0.45612192153930664,0.5522656440734863,0.7888355255126953,0.406862735748291,0.42398715019226074,0.37081146240234375,0.24121761322021484,0.27988290786743164,0.4072723388671875,0.40552186965942383,0.38965630531311035,0.5606968402862549,0.472731351852417,0.46508169174194336,0.4334838390350342,0.28217411041259766,0.24424266815185547,0.36765170097351074,0.39255642890930176,0.8357057571411133,0.2768397331237793,0.5609471797943115,0.3931429386138916,0.39760398864746094,0.5773773193359375,0.5846879482269287,0.5297465324401855,0.33313918113708496,0.6319096088409424,0.4335911273956299,0.5664095878601074,0.37786102294921875,0.37459588050842285,0.56632399559021,0.3818061351776123,0.5410301685333252,0.4442460536956787,0.570904016494751,0.7306938171386719,0.5257306098937988,0.35853099822998047,0.7750613689422607,0.21484804153442383,0.9709115028381348,0.7925164699554443,0.5865280628204346,0.4847700595855713,0.6080069541931152,0.3786451816558838,0.7891230583190918,0.37787318229675293,0.5570228099822998,0.5326058864593506,0.4176454544067383,0.24658894538879395,0.20062899589538574,0.531726598739624,0.6170797348022461,0.37956738471984863,0.2850675582885742,0.34694385528564453,0.264223575592041,0.5903041362762451,0.8896524906158447,0.6082935333251953,0.6736857891082764,0.35134005546569824,0.38039612770080566,0.38636064529418945,0.4972715377807617,0.5217082500457764,0.6776294708251953,0.2675743103027344,0.2755591869354248,0.4775264263153076,0.37646484375,0.3635077476501465,0.43367671966552734,0.2357323169708252,1.1944379806518555,0.44394969940185547,0.3887979984283447,0.6701676845550537
0.44,0.21172571182250977,0.32477784156799316,0.3528907299041748,0.3979346752166748,0.4519681930541992,0.47623705863952637,0.5013606548309326,0.32151365280151367,0.22828960418701172,0.6662232875823975,0.24376511573791504,0.696807861328125,0.7086474895477295,0.451397180557251,0.3242623805999756,0.5517048835754395,0.38899850845336914,0.6197478771209717,0.6242623329162598,0.30591702461242676,0.68634033203125,0.6468033790588379,0.6516962051391602,0.454848051071167,0.6934902667999268,0.5898191928863525,0.3785276412963867,0.3593900203704834,0.48009324073791504,0.5672075748443604,0.3686561584472656,0.573798418045044,0.5106048583984375,0.46511292457580566,0.44095945358276367,0.5565280914306641,0.26703882217407227,0.47615957260131836,0.461519718170166,0.6176595687866211,0.6355011463165283,0.3498561382293701,0.22554779052734375,0.4698646068572998,0.5128891468048096,0.7354822158813477,0.3198978900909424,0.7063395977020264,0.5644278526306152,0.35724711418151855,0.4875149726867676,0.4413456916809082,0.38181543350219727,0.7754533290863037,0.29009485244750977,0.35032200813293457,0.6855151653289795,0.700279712677002,0.6195290088653564,0.37076663970947266,0.5812745094299316,0.2839655876159668,0.3652174472808838,0.6293206214904785,0.5187339782714844,0.4530792236328125,0.3586883544921875,0.2799961566925049,0.5143125057220459,0.42643237113952637,0.42467379570007324,0.2289881706237793,0.6443638801574707,0.265256404876709,0.4092574119567871,0.6076297760009766,0.543968677520752,0.2956407070159912,0.41133713722229004,0.8976852893829346,0.4822807312011719,0.3936915397644043,0.16563034057617188,0.28883910179138184,0.5055747032165527,0.5184783935546875,0.38097405433654785,0.34914207458496094,0.5176749229431152,0.6960973739624023,0.7768337726593018,0.8319535255432129,0.6044399738311768,0.4646177291870117,0.32727670669555664,0.39685726165771484,0.3931903839111328,0.507209062576294,0.5437443256378174,0.5399153232574463
0.45,0.20851516723632812,0.31882691383361816,0.3673872947692871,0.45281410217285156,0.5303592681884766,0.5357694625854492,0.5438079833984375,0.5876314640045166,0.6217286586761475,0.5063889026641846,0.40137815475463867,0.28736186027526855,0.28948068618774414,0.8599815368652344,0.5245075225830078,0.4473121166229248,0.24176716804504395,0.4608883857727051,0.3042562007904053,0.5962610244750977,0.3046231269836426,0.4960289001464844,0.5071544647216797,0.7515592575073242,0.42450618743896484,0.5877394676208496,0.3892786502838135,0.4636366367340088,0.7425541877746582,0.29156947135925293,0.45335936546325684,0.5647656917572021,0.3309805393218994,0.5046300888061523,0.23845267295837402,0.5444252490997314,0.3694276809692383,0.5149731636047363,0.3000905513763428,0.40804004669189453,0.3380720615386963,0.5277864933013916,0.42538881301879883,0.3494296073913574,0.6426074504852295,0.7230749130249023,0.5193154811859131,0.2986619472503662,0.40362048149108887,0.36202383041381836,0.4982764720916748,0.4411468505859375,0.5462238788604736,0.42228221893310547,0.23083901405334473,0.4959383010864258,0.4738044738769531,0.4347412586212158,0.26391148567199707,0.4223799705505371,0.6109390258789062,0.7259821891784668,0.6443662643432617,0.9232499599456787,0.4756600856781006,0.42760634422302246,0.36958861351013184,0.30991029739379883,0.9052846431732178,0.4040360450744629,0.2630653381347656,0.5421769618988037,0.5374195575714111,0.2703518867492676,0.5061304569244385,0.6282651424407959,0.4580361843109131,0.82497239112854,0.8138415813446045,0.603830099105835,0.6195449829101562,0.43840789794921875,0.26633334159851074,0.3832583427429199,0.3828558921813965,0.38683080673217773,0.43360090255737305,0.3616318702697754,0.6252191066741943,0.33808183670043945,0.44713664054870605,0.4716458320617676,0.6828558444976807,0.30374765396118164,0.5560224056243896,0.8825209140777588,0.5037176609039307,0.9397785663604736,0.32915520668029785,0.6515793800354004
0.46,0.2679164409637451,0.39082884788513184,0.3966238498687744,0.4181673526763916,0.4697000980377197,0.49857497215270996,0.52056884765625,0.7956271171569824,0.8049814701080322,0.5390903949737549,0.4623298645019531,0.5509963035583496,1.0046510696411133,0.5466961860656738,0.542609453201294,0.3197505474090576,0.6724848747253418,0.781550407409668,0.49475693702697754,0.429807186126709,0.41071248054504395,0.31654930114746094,0.39983463287353516,0.771892786026001,0.8100171089172363,0.4829227924346924,0.4681832790374756,0.6285305023193359,0.5257294178009033,0.4980034828186035,0.3933572769165039,0.6548843383789062,0.5784125328063965,0.7260472774505615,0.5365655422210693,0.48065781593322754,0.5766828060150146,0.6211087703704834,0.4022855758666992,0.31944799423217773,0.4825479984283447,0.5816049575805664,0.42405104637145996,0.5999965667724609,0.30742502212524414,0.5361967086791992,0.6250240802764893,0.5258116722106934,0.3073313236236572,0.7757396697998047,0.3216383457183838,0.3651573657989502,0.6437923908233643,0.8196966648101807,0.21469426155090332,0.572556734085083,0.5051276683807373,0.29923367500305176,0.29781508445739746,0.5318679809570312,0.42562031745910645,0.6871020793914795,0.369765043258667,0.36936402320861816,0.39734482765197754,0.8313066959381104,0.5101461410522461,0.44372034072875977,0.5070536136627197,0.30283474922180176,0.5095481872558594,0.28139543533325195,0.8334097862243652,0.5406241416931152,0.44388842582702637,0.5136890411376953,0.7088053226470947,0.5221588611602783,0.46181464195251465,0.5229785442352295,0.5185513496398926,0.42959117889404297,0.7038478851318359,0.6301329135894775,0.5116159915924072,0.7446753978729248,0.6525168418884277,0.4570159912109375,0.5012032985687256,0.4391458034515381,0.5784759521484375,0.2688765525817871,0.5559210777282715,0.9120330810546875,0.5000977516174316,0.475862979888916,0.7902586460113525,0.8801581859588623,0.4485783576965332,0.5668785572052002
0.47000000000000003,0.33749866485595703,0.3866617679595947,0.40613412857055664,0.42957019805908203,0.5225033760070801,0.6019234657287598,0.6195285320281982,0.6307768821716309,0.7078197002410889,0.3347651958465576,0.7517874240875244,0.3739151954650879,0.4038679599761963,0.3212869167327881,0.6435832977294922,0.34585046768188477,0.8006815910339355,0.5635969638824463,0.6784226894378662,0.43179988861083984,0.5932531356811523,0.6803286075592041,0.5062556266784668,0.4223349094390869,0.895798921585083,0.4862358570098877,0.367084264755249,0.29944729804992676,0.26568031311035156,0.8895432949066162,0.5063810348510742,0.3951449394226074,0.3769266605377197,0.68288254737854,0.6505928039550781,0.9845104217529297,0.5535616874694824,0.2701530456542969,0.9171438217163086,0.5265974998474121,0.855522632598877,0.4044160842895508,0.6110284328460693,0.6388673782348633,0.601895809173584,0.5001709461212158,0.7746613025665283,0.8956434726715088,0.2621004581451416,0.23733782768249512,0.3240385055541992,0.5782985687255859,0.18731141090393066,0.40311288833618164,0.5270950794219971,0.7715251445770264,0.4041609764099121,0.5887641906738281,0.8741796016693115,0.6511390209197998,0.36193037033081055,0.3734610080718994,0.23028802871704102,0.435300350189209,0.43145227432250977,0.8378283977508545,0.4203665256500244,0.39202237129211426,0.373746395111084,0.3747239112854004,0.7813951969146729,0.3233206272125244,0.6962852478027344,0.3167600631713867,0.8570220470428467,0.45496177673339844,0.39456677436828613,0.506267786026001,0.6161365509033203,0.49901437759399414,0.4866783618927002,0.35088443756103516,0.40916013717651367,0.5997345447540283,0.33753013610839844,0.4588766098022461,0.4587879180908203,0.27982068061828613,0.4933431148529053,0.2589106559753418,0.764409065246582,0.25702977180480957,0.3014507293701172,0.44051194190979004,0.6263477802276611,0.38916635513305664,0.34174394607543945,0.5755453109741211,0.5686485767364502,0.5242455005645752
0.48,0.3407108783721924,0.34880733489990234,0.3660881519317627,0.38080573081970215,0.41449785232543945,0.5945425033569336,0.24196696281433105,0.6864707469940186,0.35341668128967285,0.7153942584991455,0.7341361045837402,0.34451913833618164,0.8011560440063477,0.2928643226623535,0.37775206565856934,0.6682534217834473,0.6650171279907227,0.3591172695159912,0.48319172859191895,0.5089812278747559,0.6001884937286377,0.4360227584838867,0.37175726890563965,0.8083086013793945,0.5427770614624023,0.6487221717834473,0.43219995498657227,0.3471651077270508,0.673579216003418,0.8856973648071289,0.5655977725982666,0.4302635192871094,0.6353583335876465,0.3471379280090332,0.473430871963501,0.3659529685974121,0.38965773582458496,0.4727640151977539,0.29755163192749023,0.322634220123291,0.4945638179779053,0.706108808517456,0.7819118499755859,0.33247923851013184,0.5267705917358398,0.6878345012664795,0.5549602508544922,0.5402188301086426,0.7399282455444336,0.3691701889038086,0.33624792098999023,0.41852426528930664,0.5683059692382812,0.3542013168334961,0.7364587783813477,0.42363691329956055,0.6152570247650146,0.6238751411437988,0.6403145790100098,0.5421545505523682,0.8900039196014404,0.6028931140899658,0.4694828987121582,0.4445152282714844,0.3125302791595459,0.3823542594909668,0.6419076919555664,0.6367881298065186,0.44342970848083496,0.5446159839630127,0.726276159286499,0.9280338287353516,0.9476494789123535,0.6107211112976074,0.71061110496521,0.623950719833374,0.6017181873321533,0.5316891670227051,0.5069723129272461,0.35073328018188477,0.8090348243713379,0.43573760986328125,0.4457821846008301,0.5632193088531494,0.48426127433776855,0.34230780601501465,0.3054635524749756,0.8243691921234131,0.6986639499664307,0.540255069732666,1.027785062789917,0.35981273651123047,0.554041862487793,0.38400840759277344,0.6860175132751465,0.46540307998657227,0.5253798961639404,0.5065591335296631,0.8040966987609863,0.5900676250457764
0.49,0.30890846252441406,0.3605926036834717,0.3947441577911377,0.4209465980529785,0.46378064155578613,0.49800705909729004,0.6217801570892334,0.6565892696380615,0.6653671264648438,0.3494706153869629,0.39275550842285156,0.9128925800323486,0.7139384746551514,0.5858099460601807,0.6936545372009277,0.3683180809020996,0.38805079460144043,0.5649192333221436,0.5410912036895752,0.7559740543365479,0.7010924816131592,0.40373730659484863,0.5921766757965088,0.4555835723876953,0.45043230056762695,0.4218137264251709,0.4395256042480469,0.5449249744415283,0.6412689685821533,0.33367919921875,0.7086775302886963,0.4503204822540283,0.5399196147918701,0.3351776599884033,0.4742856025695801,0.6064169406890869,0.8546602725982666,0.569751501083374,0.7698256969451904,0.23301410675048828,0.37708473205566406,0.3551185131072998,0.7829101085662842,0.2949059009552002,0.7515521049499512,0.5026206970214844,0.47907471656799316,0.31284356117248535,0.489177942276001,0.3341677188873291,0.5834345817565918,0.24896502494812012,1.1100242137908936,0.6855137348175049,0.4402945041656494,0.5714302062988281,0.4739372730255127,0.3805251121520996,0.7305393218994141,0.6972849369049072,1.305823564529419,0.2467794418334961,0.36496973037719727,0.7138926982879639,0.407517671585083,0.4127507209777832,0.6313920021057129,0.5384576320648193,0.4706740379333496,0.7484073638916016,0.696845293045044,0.4869983196258545,1.1342487335205078,0.6474988460540771,0.7888710498809814,0.6598141193389893,0.44763731956481934,0.504300594329834,0.7721316814422607,0.4174768924713135,0.5598928928375244,0.593592643737793,0.5061936378479004,1.08620285987854,0.4695868492126465,0.6012237071990967,0.5767414569854736,0.5398597717285156,0.45720672607421875,0.7130498886108398,0.5758137702941895,0.42189717292785645,0.470045804977417,0.5635786056518555,0.5396406650543213,0.8684444427490234,0.9496257305145264,0.388866662979126,0.4862961769104004,0.6614823341369629
0.5,0.3587327003479004,0.4794912338256836,0.522719144821167,0.5272700786590576,0.5388331413269043,0.6050426959991455,0.621415376663208,0.6331243515014648,0.7413337230682373,0.27652978897094727,0.8132059574127197,0.3189706802368164,0.46781325340270996,0.4673001766204834,0.755342960357666,0.24839425086975098,0.5850765705108643,0.7105429172515869,0.6557619571685791,0.4567391872406006,0.5236141681671143,0.5552959442138672,0.2697763442993164,0.8134369850158691,0.4094583988189697,0.31066203117370605,0.42751002311706543,0.7417678833007812,0.7463207244873047,0.33110904693603516,0.663546085357666,0.7293212413787842,0.6713144779205322,0.4299743175506592,0.34424734115600586,0.7122857570648193,0.6805963516235352,0.34290146827697754,0.6181333065032959,0.6526601314544678,0.5676629543304443,0.7418060302734375,0.4019129276275635,0.8305785655975342,0.7578780651092529,0.43013691902160645,0.6286907196044922,0.45409703254699707,0.6318209171295166,0.7401611804962158,0.3853590488433838,0.4525322914123535,0.6119542121887207,0.5296423435211182,0.7823121547698975,0.738084077835083,0.7816958427429199,0.4933948516845703,0.7961888313293457,0.6020567417144775,0.6375041007995605,0.7642123699188232,0.260225772857666,0.6426866054534912,0.8805310726165771,0.8692405223846436,0.3921043872833252,0.6730272769927979,0.47547078132629395,0.8331019878387451,0.37623023986816406,0.5707719326019287,0.384843111038208,0.34134554862976074,0.6346335411071777,0.48769593238830566,0.6559808254241943,0.4686095714569092,0.5572867393493652,0.5848495960235596,0.43391895294189453,0.7112715244293213,0.8105728626251221,0.5162055492401123,0.3918418884277344,0.2911815643310547,1.114494800567627,0.6453630924224854,0.52899169921875,0.6268832683563232,0.574570894241333,0.717031717300415,0.8098487854003906,0.6105186939239502,0.7718331813812256,0.6212835311889648,0.6213529109954834,0.4931797981262207,0.44863200187683105,0.4497342109680176
0.51,0.2952401638031006,0.41610074043273926,0.4642972946166992,0.48548436164855957,0.48665928840637207,0.5060667991638184,0.5711750984191895,0.6256084442138672,0.27783751487731934,0.2982311248779297,0.7879881858825684,0.8369419574737549,0.6105928421020508,0.5045673847198486,0.6853847503662109,0.6086146831512451,0.548393726348877,0.5200066566467285,0.4406137466430664,0.7885632514953613,0.9725422859191895,0.35153985023498535,0.3273813724517822,0.8286795616149902,0.8308041095733643,0.44681739807128906,0.7203390598297119,0.3112022876739502,0.6175625324249268,0.836571216583252,0.6163465976715088,0.6965799331665039,0.7436482906341553,0.5268166065216064,0.5957176685333252,0.4950881004333496,0.27178335189819336,0.35546183586120605,0.9688291549682617,0.454845666885376,0.6089529991149902,0.7296924591064453,0.4487650394439697,1.2253155708312988,0.5140268802642822,0.45263004302978516,0.4488401412963867,0.43106579780578613,0.8965065479278564,0.6052572727203369,0.6796331405639648,1.143404245376587,0.31897401809692383,0.6471042633056641,0.702855110168457,0.7133562564849854,0.4200623035430908,0.22655606269836426,0.6729409694671631,0.5048401355743408,0.8814234733581543,0.3020164966583252,0.8817286491394043,0.4283292293548584,0.840024471282959,0.9335954189300537,0.5059370994567871,0.3826589584350586,0.3775596618652344,0.4868640899658203,0.7064862251281738,0.8756294250488281,0.3757188320159912,0.5565695762634277,0.6136317253112793,0.4914865493774414,0.49993228912353516,0.7250819206237793,0.8950309753417969,0.6239402294158936,0.7715473175048828,0.4968264102935791,0.4513814449310303,0.8554630279541016,0.3399016857147217,0.7626438140869141,0.8285484313964844,0.4812788963317871,0.7640440464019775,0.4244823455810547,0.9826571941375732,0.5547242164611816,0.4373664855957031,0.5591609477996826,0.37505006790161133,0.33852624893188477,1.016207218170166,0.3827204704284668,0.41698765754699707,0.6578688621520996
0.52,0.22157907485961914,0.3831303119659424,0.40465497970581055,0.47852492332458496,0.5571320056915283,0.572880744934082,0.6783847808837891,0.7096643447875977,0.33791160583496094,0.43897366523742676,0.7092587947845459,0.6034402847290039,1.0433900356292725,1.1150493621826172,0.5804955959320068,0.6173601150512695,0.5007028579711914,0.5738739967346191,0.5212383270263672,0.5289134979248047,0.4153575897216797,0.6806380748748779,0.394350528717041,0.4358854293823242,0.7750110626220703,0.7451238632202148,0.38501763343811035,0.7293193340301514,0.391970157623291,0.4685249328613281,0.8944482803344727,0.3717937469482422,1.0733709335327148,0.4658684730529785,0.43765687942504883,0.7099688053131104,0.8407301902770996,0.5302531719207764,0.5607473850250244,0.3233375549316406,0.5659904479980469,0.4004693031311035,0.7935786247253418,0.3595314025878906,0.3927743434906006,0.7979915142059326,1.0875582695007324,0.9152345657348633,0.5017087459564209,0.3698570728302002,0.9027252197265625,0.6709856986999512,0.5556290149688721,0.5294954776763916,0.6392250061035156,0.5379257202148438,0.5678398609161377,0.6543605327606201,0.47681713104248047,0.656818151473999,0.49724245071411133,0.3657996654510498,0.834794282913208,0.46741318702697754,0.6690566539764404,0.6016478538513184,0.5057840347290039,0.44475889205932617,0.4060688018798828,0.9305181503295898,0.4011528491973877,0.4458906650543213,0.41047072410583496,0.9063088893890381,0.8693759441375732,0.5952329635620117,0.691840410232544,0.7893269062042236,0.38899850845336914,1.0531589984893799,0.7676291465759277,0.5432517528533936,0.7658703327178955,0.5102274417877197,0.2586236000061035,0.5135667324066162,0.6369030475616455,0.7061927318572998,0.8475382328033447,0.9895479679107666,0.9238636493682861,0.32794928550720215,0.4642038345336914,0.4018590450286865,0.5181262493133545,0.6220815181732178,0.9285621643066406,0.48835229873657227,0.3633561134338379,0.7804183959960938
0.53,0.35471224784851074,0.44797801971435547,0.47964000701904297,0.49291110038757324,0.5463294982910156,0.558692455291748,0.5949678421020508,0.6051054000854492,0.35987424850463867,0.7442507743835449,0.7760651111602783,0.3640425205230713,0.5306522846221924,0.45100903511047363,0.5160801410675049,0.42475152015686035,0.41646862030029297,0.7020969390869141,0.5876848697662354,0.5220046043395996,0.7998533248901367,0.43403100967407227,0.7152059078216553,0.415128231048584,0.36304640769958496,0.6478524208068848,0.7884747982025146,0.7950217723846436,0.42443346977233887,0.5103800296783447,0.5972747802734375,0.7408773899078369,0.47274088859558105,0.4523921012878418,0.27716708183288574,0.6189615726470947,0.907285213470459,0.4634065628051758,0.8459136486053467,0.6651761531829834,0.46623682975769043,0.8045861721038818,0.5221703052520752,0.538348913192749,0.3591482639312744,0.8039374351501465,0.4613370895385742,0.6767168045043945,0.7236709594726562,0.35850048065185547,0.9064605236053467,0.44698548316955566,0.4992640018463135,0.7726807594299316,1.0233027935028076,0.8358514308929443,0.5550518035888672,0.42274904251098633,0.6106631755828857,0.5542950630187988,0.7248821258544922,0.45267152786254883,0.5769829750061035,0.53226637840271,0.393449068069458,0.5089201927185059,0.5114498138427734,0.5264763832092285,0.7617435455322266,0.562429666519165,0.4307122230529785,0.4972519874572754,0.3511316776275635,0.3908360004425049,0.355623722076416,0.2328498363494873,0.5402622222900391,0.6398875713348389,0.9983837604522705,0.5510532855987549,0.7724759578704834,0.3811764717102051,1.0227468013763428,0.679755449295044,0.22684526443481445,0.6299676895141602,0.7715709209442139,0.7920870780944824,0.5636000633239746,0.6184334754943848,0.584484338760376,0.7829279899597168,0.6306633949279785,0.47255969047546387,0.6071219444274902,0.5928404331207275,0.5682086944580078,0.5945925712585449,0.5990874767303467,0.7097995281219482
0.54,0.5280709266662598,0.5300683975219727,0.546973466873169,0.5498011112213135,0.5876624584197998,0.6033430099487305,0.697791576385498,0.777315616607666,0.8251655101776123,0.3008384704589844,0.24755311012268066,0.8350827693939209,0.5057015419006348,0.512566089630127,0.518723726272583,0.3857295513153076,0.6924533843994141,0.5159721374511719,0.5830678939819336,0.7914209365844727,0.46630120277404785,0.20611190795898438,0.7278926372528076,0.6237893104553223,0.44914937019348145,1.0624737739562988,0.6446912288665771,0.4105093479156494,0.9417264461517334,0.594031572341919,0.7028317451477051,0.458909273147583,0.6651577949523926,0.60209059715271,0.4686696529388428,0.6920092105865479,0.5871701240539551,0.4445796012878418,0.5597865581512451,0.8156664371490479,0.6496334075927734,0.7009544372558594,0.8046197891235352,0.2801699638366699,0.6248087882995605,0.5368044376373291,0.3568153381347656,1.0400404930114746,0.7752759456634521,0.485762357711792,1.0280027389526367,0.338817834854126,0.31279420852661133,0.42625904083251953,0.8343968391418457,0.5145163536071777,0.7471179962158203,0.5233135223388672,0.4090707302093506,0.9157941341400146,0.593228816986084,0.44202566146850586,0.6757416725158691,0.5118100643157959,0.470531702041626,0.6034834384918213,0.5619492530822754,0.763364315032959,0.7411117553710938,0.6731257438659668,0.763648509979248,0.5461812019348145,0.7502388954162598,0.5542829036712646,0.5633730888366699,1.3109188079833984,0.6041359901428223,0.7419304847717285,0.5406723022460938,0.6580638885498047,0.5650968551635742,0.7301878929138184,0.6438648700714111,0.6435325145721436,0.5120325088500977,0.6119847297668457,0.672356128692627,0.9727997779846191,0.7194702625274658,0.39325380325317383,0.3384666442871094,0.5846078395843506,0.19401001930236816,0.4751896858215332,0.3939642906188965,0.8273711204528809,0.6467103958129883,0.5032281875610352,0.45836520195007324,0.7080011367797852
0.55,0.48389291763305664,0.4914243221282959,0.5289371013641357,0.5852267742156982,0.7074241638183594,0.8887131214141846,0.8973042964935303,0.9447917938232422,0.9586188793182373,0.962820291519165,0.6208620071411133,0.5327363014221191,0.6445555686950684,0.7991335391998291,0.6930074691772461,0.4859805107116699,0.7382018566131592,0.7011756896972656,0.7812912464141846,0.6351780891418457,0.8361849784851074,0.6506912708282471,0.9135758876800537,0.506467342376709,0.5127274990081787,0.9233818054199219,0.42404890060424805,0.6393272876739502,0.5973415374755859,0.7223517894744873,0.8334927558898926,0.4332144260406494,0.35698437690734863,0.3509552478790283,0.764185905456543,0.37607288360595703,0.8622338771820068,0.9503133296966553,0.34308958053588867,0.6411709785461426,0.6025698184967041,0.859703779220581,0.5554196834564209,0.6984245777130127,0.8400535583496094,0.4584059715270996,0.8225178718566895,0.7682533264160156,0.9317200183868408,0.7524402141571045,0.4562046527862549,0.5904786586761475,0.580146312713623,0.5338668823242188,0.7832417488098145,0.9549639225006104,0.5431349277496338,0.7436840534210205,1.0710420608520508,0.5916531085968018,0.43135809898376465,0.45751953125,0.5580079555511475,1.0052530765533447,0.7274923324584961,0.4926457405090332,1.0483183860778809,0.5731580257415771,0.41956281661987305,0.7792432308197021,0.65909743309021,0.9340827465057373,1.0112724304199219,0.599672794342041,0.31386613845825195,0.5632584095001221,0.42243432998657227,0.551837682723999,0.239912748336792,0.4497056007385254,0.5036716461181641,0.9536848068237305,0.5649392604827881,0.5032100677490234,0.4857180118560791,0.6783933639526367,0.44024229049682617,0.549614667892456,0.46295833587646484,0.5990233421325684,0.45084667205810547,0.7662150859832764,0.6148648262023926,0.7879981994628906,0.443356990814209,1.108064889907837,0.6586816310882568,0.7250845432281494,0.4911634922027588,0.6148953437805176
