theta,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
307,0.7200202941894531,0.7400202751159668,0.7200193405151367,0.735527515411377,0.8165328502655029,0.7835302352905273,0.8525402545928955,0.9385499954223633,1.056565761566162,1.037949562072754,0.6579694747924805,0.6804754734039307,0.7859899997711182,0.7244765758514404,0.5765640735626221,0.8564941883087158,0.7244668006896973,0.9600121974945068,1.2160508632659912,0.5750813484191895,1.0475244522094727,0.7125911712646484,0.7231118679046631,0.6210947036743164,0.5475814342498779,0.7521281242370605,0.8446362018585205,1.0111439228057861,0.6745996475219727,0.6190907955169678,0.8556230068206787,0.5220539569854736,0.6080596446990967,0.7475786209106445,0.9086117744445801,0.6460614204406738,0.726571798324585,0.623633861541748,0.7756578922271729,0.6511790752410889,0.6537110805511475,0.7227137088775635,0.9307191371917725,0.6787080764770508,0.6797022819519043,0.8292138576507568,0.7427079677581787,0.7141289710998535,0.7811970710754395,0.7014269828796387,0.6604251861572266,0.8154468536376953,0.6894237995147705,0.7039570808410645,0.6579530239105225,0.9259812831878662,0.654954195022583,0.7274744510650635,0.6488966941833496,0.6538574695587158,0.7978653907775879,0.7648601531982422,0.907381534576416,0.6433205604553223,0.8598480224609375,0.7148282527923584,0.61183762550354,0.6888363361358643,0.7668349742889404,0.6536004543304443,0.6702766418457031,0.7342708110809326,0.7622776031494141,0.7227888107299805,0.6217610836029053,0.7378020286560059,0.7988042831420898,0.7212798595428467,0.6842801570892334,0.6649739742279053,0.611335277557373,0.7318482398986816,0.706080436706543,0.7666010856628418,0.7740840911865234,0.7220766544342041,0.7190749645233154,0.68890380859375,0.8405928611755371,0.7278556823730469,0.9729397296905518,0.6106412410736084,0.8409225940704346,0.5896384716033936,0.7251532077789307,0.6436407566070557,0.6681454181671143,0.6394128799438477,0.4744269847869873,0.8684864044189453
308,0.729860782623291,0.7593696117401123,0.7423663139343262,0.7713727951049805,0.8313779830932617,0.8268873691558838,0.8438873291015625,0.8423645496368408,1.0196619033813477,1.2066869735717773,0.6941235065460205,0.7331297397613525,0.7313768863677979,0.7383742332458496,0.7693805694580078,0.7988905906677246,0.7858884334564209,0.8228914737701416,0.5966124534606934,0.9256787300109863,0.7498681545257568,0.6406097412109375,0.8233852386474609,0.8081355094909668,0.7026216983795166,0.8336498737335205,0.9711654186248779,0.6150901317596436,0.895648717880249,0.9841704368591309,0.6726100444793701,0.8071351051330566,0.764641284942627,0.7131259441375732,0.6006054878234863,0.701124906539917,0.6296091079711914,0.6751284599304199,0.5886127948760986,1.2187175750732422,0.6481413841247559,0.6876263618469238,0.7266325950622559,0.6271121501922607,0.7701456546783447,0.8281702995300293,0.7601428031921387,0.7156248092651367,0.6521027088165283,0.7911398410797119,0.7943575382232666,0.6173450946807861,0.7298641204833984,0.7558729648590088,0.7983887195587158,0.6413609981536865,0.9229118824005127,0.6938836574554443,0.699885368347168,0.6423676013946533,0.7371399402618408,0.6466147899627686,0.7791438102722168,0.856165885925293,0.7266161441802979,0.7561209201812744,0.8646440505981445,0.8321192264556885,0.7589163780212402,1.0434684753417969,0.6648941040039062,0.6346144676208496,0.7206239700317383,0.7931475639343262,0.8396625518798828,0.6586346626281738,0.7851479053497314,0.8231451511383057,0.8898565769195557,0.798335075378418,0.6848227977752686,0.7206020355224609,0.7466034889221191,0.5970749855041504,0.7435991764068604,0.6761589050292969,0.7751679420471191,0.8809099197387695,0.5993697643280029,0.643887996673584,0.7068870067596436,0.6818845272064209,0.7903966903686523,0.6398012638092041,0.7808866500854492,0.8083899021148682,0.5977950096130371,0.48005056381225586,0.566392183303833,0.5193848609924316
309,0.7118401527404785,0.7168405055999756,0.7258446216583252,0.7673535346984863,0.7773540019989014,0.7905726432800293,0.8150897026062012,0.9176034927368164,0.9631175994873047,1.011117935180664,0.655327320098877,0.6838204860687256,0.6668200492858887,0.7063260078430176,0.9308681488037109,0.9351456165313721,0.7881085872650146,1.0546481609344482,0.8816201686859131,0.5795714855194092,1.0486481189727783,0.6062660217285156,0.7142937183380127,0.9293158054351807,0.6747772693634033,0.6832709312438965,0.8202948570251465,0.6113097667694092,0.7020041942596436,0.8555183410644531,0.9175360202789307,1.0115389823913574,0.763810396194458,0.5982892513275146,0.773317813873291,0.7843127250671387,0.5855553150177002,0.6080641746520996,0.719581127166748,1.1038525104522705,0.709780216217041,0.811293363571167,0.639275074005127,0.6012768745422363,0.6557872295379639,0.8273017406463623,0.6322767734527588,1.1468324661254883,0.6537802219390869,0.73996901512146,0.6417639255523682,0.669764518737793,0.6532981395721436,0.6267859935760498,0.6697869300842285,0.7042942047119141,0.7182924747467041,0.8453214168548584,0.6772964000701904,0.6903173923492432,0.6688127517700195,0.7083282470703125,0.7843101024627686,0.7083067893981934,0.8594915866851807,0.6899628639221191,0.7169685363769531,0.8549952507019043,0.6767687797546387,0.9755058288574219,0.7622811794281006,0.6352584362030029,0.6532056331634521,0.671205997467041,0.7035467624664307,0.7182655334472656,0.6267499923706055,0.7649688720703125,0.7194545269012451,0.7749719619750977,0.7969574928283691,0.8484728336334229,0.687493085861206,0.6214897632598877,0.5757622718811035,0.87152099609375,0.6717860698699951,0.6370811462402344,0.6985881328582764,0.7037594318389893,0.6852622032165527,0.7207705974578857,0.7679121494293213,0.7084298133850098,0.9254589080810547,0.6294057369232178,0.5774033069610596,0.5798954963684082,0.815685510635376,0.5945301055908203
310,0.7028563022613525,0.7078566551208496,0.775367021560669,0.7813701629638672,0.8053677082061768,0.809368371963501,0.8453655242919922,0.8433666229248047,0.8898849487304688,0.9138844013214111,0.6630899906158447,0.7496109008789062,0.7326099872589111,0.7456114292144775,0.7948381900787354,0.7798371315002441,0.7433199882507324,0.8983495235443115,0.8538305759429932,0.9083518981933594,0.6180601119995117,0.799560546875,0.8570742607116699,0.8470730781555176,0.7688443660736084,0.6543333530426025,0.6853361129760742,0.871849536895752,0.7588558197021484,0.9423587322235107,0.6280698776245117,0.7278456687927246,0.8708674907684326,0.711350679397583,0.7210206985473633,0.8690707683563232,0.8900711536407471,0.9450733661651611,0.7520458698272705,0.8880672454833984,1.0471017360687256,0.6262924671173096,0.618506908416748,0.8215365409851074,0.7708539962768555,0.8143351078033447,0.8233351707458496,0.6653037071228027,0.8323383331298828,0.9681000709533691,0.9976117610931396,0.7303755283355713,0.7685832977294922,0.724860429763794,0.6673455238342285,0.6508529186248779,0.7233707904815674,0.8123776912689209,0.9843394756317139,0.5445058345794678,0.6620244979858398,0.9225871562957764,0.9800939559936523,0.6805422306060791,0.672560453414917,0.6030356884002686,0.9333040714263916,0.717822790145874,0.81327223777771,0.7728986740112305,0.6863784790039062,0.5634510517120361,0.8244774341583252,0.8589839935302734,0.5397155284881592,0.7809510231018066,0.6072261333465576,0.800459623336792,0.5676655769348145,0.7047407627105713,0.8937335014343262,0.7281184196472168,0.6576075553894043,0.6653499603271484,0.7013528347015381,0.7523543834686279,0.6148431301116943,0.664355993270874,0.7928750514984131,0.7153615951538086,0.5643219947814941,0.7433531284332275,0.7473533153533936,0.6436042785644531,0.6536040306091309,0.6676032543182373,0.579564094543457,0.7155845165252686,0.9096181392669678,0.7565872669219971
311,0.6938600540161133,0.684351921081543,0.707862377166748,0.7228550910949707,0.778540849685669,0.8235485553741455,0.8360562324523926,0.8627126216888428,0.8587234020233154,0.9917478561401367,0.651437520980835,0.7059545516967773,0.7774596214294434,0.8139691352844238,0.7822902202606201,0.7341272830963135,0.847642183303833,0.812122106552124,1.0706660747528076,0.6336019039154053,1.1973481178283691,0.6530890464782715,0.6628236770629883,0.5687942504882812,0.7408301830291748,0.8513379096984863,0.7503368854522705,0.5873160362243652,0.6133153438568115,0.6196436882019043,0.8148884773254395,0.6348989009857178,1.084184169769287,0.8551535606384277,0.6499001979827881,0.7494544982910156,0.8004474639892578,0.7599241733551025,0.6211261749267578,0.8244423866271973,0.5796046257019043,0.7203822135925293,0.83089280128479,0.7166290283203125,0.7961571216583252,0.8111236095428467,0.7626180648803711,0.5991013050079346,0.7521288394927979,0.6926114559173584,0.7156071662902832,0.6176159381866455,0.7456281185150146,0.6071045398712158,0.6633224487304688,0.6978437900543213,0.6059713363647461,0.7699928283691406,0.6934735774993896,0.7541861534118652,0.7901852130889893,0.7216641902923584,0.8081884384155273,0.9207112789154053,0.5744330883026123,0.8924860954284668,0.7046205997467041,0.8408353328704834,0.9018337726593018,1.0163509845733643,0.5990824699401855,0.8726434707641602,0.7466006278991699,0.8306398391723633,0.6425955295562744,1.2801871299743652,0.6592986583709717,0.6643028259277344,0.7058134078979492,0.6328136920928955,0.6918139457702637,0.6662962436676025,1.0183537006378174,0.9703500270843506,0.7373394966125488,0.657602071762085,0.7531256675720215,1.140883207321167,0.5770938396453857,0.6916170120239258,0.6706216335296631,0.6336212158203125,0.6876192092895508,0.627105712890625,0.5705759525299072,0.642085075378418,0.6040725708007812,0.642071008682251,0.4810366630554199,0.616072416305542
312,0.6839728355407715,0.7924818992614746,0.7619733810424805,0.8169960975646973,0.7934837341308594,0.8104841709136963,0.822995662689209,0.8514845371246338,0.9080057144165039,1.030517578125,0.7531237602233887,0.7798123359680176,0.7288050651550293,0.8368303775787354,0.8063163757324219,0.8113152980804443,0.8894157409667969,0.9264171123504639,0.9969260692596436,0.8228955268859863,0.6588563919067383,0.6196599006652832,0.8422677516937256,0.929283618927002,0.8977737426757812,0.8196704387664795,0.8036739826202393,0.9562842845916748,0.7001640796661377,0.6471784114837646,0.8742048740386963,0.6146805286407471,0.6898415088653564,0.7248482704162598,0.7273550033569336,0.8173613548278809,0.8403608798980713,0.6958286762237549,0.6718263626098633,1.022383451461792,1.0673866271972656,0.7563307285308838,0.616074800491333,0.6825878620147705,0.6580765247344971,0.6945967674255371,0.7411065101623535,0.6907804012298584,0.8302912712097168,0.7123682498931885,0.8813869953155518,0.8498702049255371,0.7418727874755859,0.6753547191619873,0.6628384590148926,0.824376106262207,0.7333531379699707,0.6481664180755615,0.690171480178833,0.49056482315063477,0.6510741710662842,0.8856396675109863,0.7071230411529541,0.6878063678741455,0.6173081398010254,0.6348068714141846,0.756319522857666,0.789015531539917,0.7304985523223877,0.7470135688781738,0.7560124397277832,0.7349684238433838,0.6847748756408691,0.6702663898468018,0.9912216663360596,0.6432976722717285,0.793506383895874,0.7283356189727783,0.7328200340270996,0.9030256271362305,0.8838531970977783,0.6558222770690918,0.695824146270752,0.7388284206390381,0.6001033782958984,0.5712854862213135,0.6768069267272949,0.7338104248046875,0.6892867088317871,0.6507987976074219,0.6622827053070068,0.6846745014190674,0.6996760368347168,0.6776602268218994,0.9362049102783203,0.5284411907196045,0.5449466705322266,0.5609481334686279,0.6669559478759766,0.7175869941711426
313,0.7156286239624023,0.7581362724304199,0.7571344375610352,0.780139684677124,0.7943353652954102,0.8013401031494141,0.8288543224334717,0.8883483409881592,0.9468579292297363,1.2149701118469238,0.6630144119262695,0.6618056297302246,0.7260122299194336,0.7460131645202637,0.7625257968902588,0.7898144721984863,0.7395105361938477,0.7855117321014404,0.6264302730560303,1.0680568218231201,0.7083532810211182,0.6583616733551025,0.7415561676025391,0.742556095123291,0.7473580837249756,0.7890620231628418,0.9650974273681641,0.7205636501312256,0.6815667152404785,0.8495965003967285,0.7525279521942139,0.7160146236419678,0.6528244018554688,0.8438675403594971,0.6468348503112793,0.5991206169128418,0.7678475379943848,0.8203623294830322,0.7646458148956299,0.7062797546386719,0.784045934677124,0.8190457820892334,0.6450061798095703,0.828047513961792,0.7175180912017822,0.7970173358917236,0.7810149192810059,0.8035378456115723,0.8607439994812012,0.9046428203582764,0.6478753089904785,0.7048814296722412,0.6173617839813232,0.7537715435028076,0.9038081169128418,0.7054667472839355,0.7044541835784912,0.840975284576416,0.6792418956756592,0.6594078540802002,0.6028869152069092,0.5598835945129395,0.697594165802002,0.6987061500549316,0.7187037467956543,0.6085090637207031,0.7240335941314697,0.7255458831787109,0.6870284080505371,0.7498090267181396,0.7628138065338135,0.8888471126556396,0.5821123123168945,0.7091305255889893,0.8676548004150391,0.7801320552825928,0.6796107292175293,0.7298388481140137,0.7288405895233154,0.7078385353088379,0.741363525390625,0.7068302631378174,0.8083534240722656,0.7429873943328857,0.616466760635376,0.824495792388916,0.653245210647583,0.8161056041717529,0.5418472290039062,0.7033677101135254,0.7918782234191895,0.6883642673492432,0.7603638172149658,0.6317040920257568,0.5168535709381104,0.7570044994354248,0.6394872665405273,0.6003634929656982,0.7930092811584473,0.690260648727417
314,0.7133324146270752,0.754340648651123,0.7673413753509521,0.7613439559936523,0.7933404445648193,0.8043429851531982,0.8113422393798828,0.8538622856140137,0.8478679656982422,1.0059924125671387,0.6717259883880615,0.658733606338501,0.6377253532409668,0.7562448978424072,0.7552490234375,0.7594203948974609,0.753913402557373,0.8419487476348877,0.6912984848022461,0.9309482574462891,0.6752967834472656,0.6107864379882812,0.7418212890625,0.748821496963501,0.8703465461730957,0.8071651458740234,0.7751619815826416,0.6381082534790039,0.9637463092803955,1.1242578029632568,0.6841790676116943,0.8010134696960449,0.6655006408691406,0.7085027694702148,0.7990012168884277,0.8885190486907959,0.9065136909484863,0.8515100479125977,0.6534068584442139,0.5985989570617676,0.8864643573760986,0.6285967826843262,0.707127571105957,0.9599862098693848,0.6406097412109375,0.6971268653869629,0.668614387512207,0.7926497459411621,0.659090518951416,0.6410918235778809,0.7986388206481934,0.8192927837371826,0.6407790184020996,0.8798058032989502,0.7958436012268066,0.7213237285614014,0.7718362808227539,0.6473255157470703,0.8388326168060303,0.8153641223907471,0.5486483573913574,0.877363920211792,0.7391636371612549,0.6210978031158447,0.7571587562561035,0.8131265640258789,0.7971293926239014,0.7493150234222412,0.8683140277862549,0.7147884368896484,0.7922899723052979,0.651785135269165,0.8312933444976807,0.5822694301605225,0.9703245162963867,0.9038119316101074,0.7267847061157227,0.7205917835235596,0.740103006362915,0.7055976390838623,0.6902041435241699,0.8477203845977783,0.8337216377258301,0.8972322940826416,0.7068548202514648,0.6948561668395996,0.7008612155914307,0.6343469619750977,0.6113479137420654,0.836376428604126,0.571223258972168,0.6882479190826416,0.6210882663726807,0.7343993186950684,0.7293984889984131,0.6882359981536865,0.6732709407806396,0.5617561340332031,0.506242036819458,0.5717639923095703
315,0.7637908458709717,0.7492935657501221,0.7792973518371582,0.7983016967773438,0.7863008975982666,0.8303055763244629,0.8043010234832764,0.8725247383117676,0.9300343990325928,1.0335566997528076,0.6703348159790039,0.7328414916992188,0.7663524150848389,0.7291228771209717,0.8478612899780273,0.8073511123657227,0.6170945167541504,0.7711358070373535,0.8968713283538818,0.9993903636932373,0.7271716594696045,0.947704553604126,0.781682014465332,0.7381634712219238,0.875201940536499,0.972710132598877,0.7666740417480469,1.0407092571258545,0.967714786529541,1.0702297687530518,0.695610761642456,0.6531026363372803,0.619110107421875,0.6241052150726318,0.6338987350463867,0.8874392509460449,0.8069276809692383,0.8099167346954346,0.996957540512085,0.8684372901916504,0.7549242973327637,0.732405424118042,0.669623851776123,0.8844525814056396,0.7066278457641602,1.0039656162261963,0.568152904510498,0.5602784156799316,0.8913464546203613,0.7643120288848877,0.8839621543884277,0.7204351425170898,0.6504244804382324,0.7054259777069092,0.5883567333221436,0.9164488315582275,0.7899293899536133,0.7565007209777832,0.7345032691955566,0.764502763748169,0.7643790245056152,0.7796051502227783,0.813119649887085,0.7191517353057861,0.888176441192627,0.6333785057067871,0.564863920211792,0.8951742649078369,0.5843777656555176,0.684913158416748,0.9787149429321289,0.6911756992340088,0.7456915378570557,0.6331162452697754,0.7673971652984619,0.6568894386291504,0.685887336730957,0.5959255695343018,0.6474502086639404,0.6299350261688232,0.8551821708679199,0.6831240653991699,0.5562901496887207,0.7048032283782959,0.7685589790344238,0.7139756679534912,0.7980670928955078,0.8540596961975098,0.823998212814331,0.5265750885009766,1.0695216655731201,0.8943111896514893,1.1510419845581055,0.8608560562133789,0.5263161659240723,0.6463174819946289,0.697829008102417,0.498793363571167,0.5677964687347412,0.7803750038146973
316,0.7971179485321045,0.8073310852050781,0.839331865310669,0.8288590908050537,0.8558588027954102,0.8378593921661377,0.9278535842895508,0.9488728046417236,0.9593851566314697,1.0323870182037354,0.6709861755371094,0.6927785873413086,0.69277024269104,0.6997649669647217,0.5802326202392578,0.7727601528167725,0.7637627124786377,0.8442726135253906,0.8392748832702637,0.8917877674102783,0.6981499195098877,0.746666669845581,0.6781492233276367,0.7556638717651367,0.8751766681671143,0.6901507377624512,0.7726638317108154,0.8741788864135742,0.806654691696167,0.7796506881713867,0.7268404960632324,0.6443350315093994,0.8483595848083496,0.8063671588897705,0.702847957611084,0.7238492965698242,0.8363668918609619,1.0599021911621094,0.5035796165466309,1.0749027729034424,1.0949065685272217,0.5780966281890869,0.8366336822509766,0.6566073894500732,0.7166109085083008,0.8576278686523438,0.7057716846466064,0.8232877254486084,0.9098060131072998,0.815293550491333,0.6032538414001465,1.0023245811462402,0.5794293880462646,0.7100825309753418,0.7233619689941406,0.9098825454711914,0.7296862602233887,0.6789071559906006,0.7459111213684082,0.7904181480407715,0.925459623336792,1.0773024559020996,0.6971733570098877,0.7834584712982178,0.8616020679473877,0.796522855758667,0.6132652759552002,0.7845330238342285,0.6717824935913086,0.6622743606567383,0.8043088912963867,0.605532169342041,0.745060920715332,0.6920475959777832,0.6732206344604492,0.8055729866027832,0.7082254886627197,0.6392250061035156,0.6662251949310303,0.941779375076294,0.8672621250152588,0.6301167011260986,0.6211166381835938,0.6101088523864746,0.6192820072174072,0.8873329162597656,0.7993104457855225,0.7667901515960693,0.8372995853424072,0.633263111114502,0.7447764873504639,0.6987755298614502,0.6102476119995117,0.8222851753234863,0.6625983715057373,0.6230769157409668,0.5330719947814941,0.5515637397766113,0.8265998363494873,0.629572868347168
317,0.6686422824859619,0.7086961269378662,0.7656967639923096,0.7602159976959229,0.8542163372039795,0.8512139320373535,0.8692262172698975,0.8797357082366943,0.9270009994506836,0.922001838684082,0.6195933818817139,0.7245936393737793,0.8386321067810059,0.7951104640960693,0.7451035976409912,0.7475903034210205,0.8021142482757568,0.8038532733917236,0.9055917263031006,1.1974084377288818,0.7694814205169678,0.6141703128814697,0.6751704216003418,0.9027299880981445,0.6806883811950684,0.6296896934509277,0.7772102355957031,0.8433058261871338,0.7615423202514648,0.5605132579803467,0.704193115234375,0.8247017860412598,0.9044268131256104,0.695181131362915,0.7887015342712402,0.8712255954742432,0.5931081771850586,0.8447036743164062,0.670626163482666,1.0241742134094238,0.6656234264373779,0.6476433277130127,0.7626409530639648,0.846167802810669,0.6911191940307617,0.6676347255706787,0.7466335296630859,0.7656323909759521,0.9951932430267334,0.8023953437805176,0.6988842487335205,0.692868709564209,0.7366077899932861,0.7120957374572754,0.7746140956878662,0.7671024799346924,0.7534596920013428,0.850980281829834,0.663581132888794,0.6410665512084961,0.7475888729095459,1.2284283638000488,0.6403579711914062,0.6633598804473877,0.8333935737609863,0.857398509979248,0.735649824142456,0.6847643852233887,0.792163610458374,0.7512776851654053,0.7702653408050537,0.6452434062957764,0.6977689266204834,0.9443120956420898,0.5769548416137695,0.6904613971710205,0.6253244876861572,0.6213531494140625,0.7813777923583984,0.6253600120544434,0.6303513050079346,0.6221318244934082,0.6988744735717773,0.894923210144043,1.173947811126709,0.6636745929718018,0.7771925926208496,0.6926636695861816,0.634650707244873,0.6938540935516357,0.8988957405090332,0.6878471374511719,0.8023719787597656,0.5893216133117676,0.5963020324707031,0.7048344612121582,0.6888132095336914,0.5752792358398438,0.5408105850219727,0.5297040939331055
318,0.6799538135528564,0.6949458122253418,0.7489445209503174,0.7619457244873047,0.824986457824707,0.8669860363006592,0.8839831352233887,0.9495031833648682,0.9524974822998047,0.9954948425292969,0.62333083152771,0.6153388023376465,0.6323421001434326,0.7218503952026367,0.7358534336090088,0.7748534679412842,0.6718554496765137,0.8528919219970703,0.8253779411315918,0.9349002838134766,0.6396327018737793,0.6408097743988037,0.7518107891082764,0.6328222751617432,0.5333776473999023,0.7144296169281006,0.5629081726074219,0.7374346256256104,0.8384599685668945,0.6534247398376465,0.6944215297698975,0.6067204475402832,0.6920959949493408,0.7706129550933838,0.67049241065979,0.7576489448547363,0.7566521167755127,0.6826398372650146,0.9772014617919922,0.9211938381195068,0.7776556015014648,0.6058163642883301,0.7273259162902832,0.9132330417633057,0.6963317394256592,0.7339513301849365,0.6994342803955078,0.7524282932281494,0.772937536239624,0.7116539478302002,0.8136599063873291,0.6430826187133789,0.7246444225311279,0.9171664714813232,0.8576526641845703,0.6918587684631348,0.6478629112243652,0.5783617496490479,0.6578741073608398,0.5776424407958984,0.7321567535400391,0.7806739807128906,0.8182892799377441,0.8302896022796631,0.6877777576446533,0.7202856540679932,0.7747805118560791,0.6582591533660889,0.7156870365142822,0.6996941566467285,0.6601693630218506,0.9577288627624512,0.7095382213592529,0.7505388259887695,0.8175671100616455,0.7645630836486816,0.7111315727233887,0.861560583114624,0.8270745277404785,0.7341272830963135,0.6186134815216064,0.7061169147491455,0.7916417121887207,0.7325429916381836,0.7860519886016846,0.8030531406402588,0.9015712738037109,0.8733155727386475,0.8298153877258301,0.8518142700195312,0.9653365612030029,0.6643564701080322,0.7522881031036377,0.8517203330993652,0.6372406482696533,0.6777474880218506,0.5664687156677246,0.6392340660095215,0.6104817390441895,0.6645691394805908
319,0.712803840637207,0.7038085460662842,0.7318069934844971,0.7418076992034912,0.7598118782043457,0.7893240451812744,0.7913250923156738,0.8293206691741943,0.874845027923584,0.968360185623169,0.6586005687713623,0.6325960159301758,0.6590814590454102,0.6221041679382324,0.7106270790100098,0.7236223220825195,0.9241721630096436,1.0211732387542725,0.7758452892303467,1.1569116115570068,0.6273307800292969,0.7158470153808594,0.7543578147888184,0.7358191013336182,0.712820291519165,0.7743265628814697,0.6105873584747314,0.6668109893798828,0.8553266525268555,0.6290793418884277,0.8136081695556641,0.6640713214874268,0.6985831260681152,0.7200915813446045,0.7270936965942383,0.8636081218719482,0.7773325443267822,0.8293313980102539,0.7238211631774902,0.6718242168426514,0.6928369998931885,0.7813472747802734,0.6483311653137207,0.6883327960968018,0.7088384628295898,0.6703300476074219,0.7621262073516846,0.8861358165740967,0.9317877292633057,0.8552634716033936,0.9472880363464355,0.6512396335601807,0.5892350673675537,0.7462706565856934,0.8957881927490234,0.6444571018218994,0.6249592304229736,1.0920305252075195,0.6648149490356445,0.6588141918182373,0.7108173370361328,0.7088134288787842,0.6742904186248779,0.727816104888916,0.713815450668335,0.6602489948272705,0.7382707595825195,0.745760440826416,0.8192713260650635,0.8672852516174316,0.6097655296325684,0.7912824153900146,0.7602875232696533,0.8400254249572754,0.8870232105255127,0.706838846206665,0.5508232116699219,0.8123576641082764,0.7393596172332764,0.6551027297973633,0.8318610191345215,0.8753519058227539,0.8393497467041016,0.926863431930542,0.7231154441833496,0.8496401309967041,0.648590087890625,0.6040780544281006,0.6750881671905518,0.7801327705383301,0.7851300239562988,0.6946113109588623,0.8656401634216309,0.8171291351318359,0.9781484603881836,0.7526118755340576,0.6165978908538818,0.7711207866668701,0.9306240081787109,0.530541181564331
320,0.7274169921875,0.7819287776947021,0.8109300136566162,0.8289303779602051,0.8439266681671143,0.9166781902313232,0.9567162990570068,0.9407203197479248,1.0492396354675293,1.0807485580444336,0.6661128997802734,0.6881122589111328,0.6821117401123047,0.6921114921569824,0.8821346759796143,0.7633471488952637,0.6488277912139893,0.752342700958252,0.6503190994262695,0.8003487586975098,0.6281006336212158,0.7466022968292236,0.6876072883605957,0.8131179809570312,0.8081190586090088,0.6210980415344238,0.7491261959075928,0.9896492958068848,0.9781553745269775,0.9521567821502686,0.7791178226470947,0.6926071643829346,0.6666059494018555,0.3665447235107422,0.7761156558990479,0.8776359558105469,0.819117546081543,0.635596513748169,1.0141527652740479,0.7236065864562988,0.6100893020629883,0.5940895080566406,0.6190853118896484,0.6738452911376953,0.7338466644287109,0.8434309959411621,0.7969069480895996,0.7809064388275146,0.6933891773223877,0.6378765106201172,1.0181641578674316,0.7851467132568359,0.8606550693511963,0.6623811721801758,0.5964298248291016,0.6733956336975098,0.726395845413208,0.6753976345062256,0.8899130821228027,0.8434193134307861,0.6496479511260986,0.7756726741790771,0.7201552391052246,0.7571544647216797,0.6637790203094482,0.6432781219482422,0.7247874736785889,0.7122881412506104,0.8383011817932129,0.7767903804779053,0.7257881164550781,0.6250877380371094,0.8388106822967529,0.819305419921875,0.9628183841705322,0.7015929222106934,0.6420857906341553,0.7386040687561035,0.7522974014282227,0.79630446434021,0.8938097953796387,0.8528220653533936,0.8053073883056641,0.7682991027832031,0.6657869815826416,0.6717813014984131,0.6192660331726074,0.821810245513916,0.7559890747070312,0.6764709949493408,0.7324650287628174,0.7524638175964355,0.7399740219116211,0.658466100692749,0.7659773826599121,0.9074916839599609,0.622955322265625,0.5979459285736084,0.5235888957977295,0.47574281692504883
321,0.6807966232299805,0.6967992782592773,0.6947953701019287,0.6917951107025146,0.7518055438995361,0.731804370880127,0.7743146419525146,0.8800575733184814,0.9170613288879395,1.0750882625579834,0.6533200740814209,0.6638262271881104,0.6988375186920166,0.8153462409973145,0.960200309753418,0.9131960868835449,1.0332043170928955,0.8814592361450195,1.0159707069396973,0.6563589572906494,0.8933844566345215,0.7063543796539307,0.6198432445526123,0.7988712787628174,0.7307243347167969,0.7757220268249512,0.6817128658294678,0.5787637233734131,0.731712818145752,0.9107410907745361,0.5802733898162842,0.8188631534576416,0.7338681221008301,0.7445533275604248,0.6408419609069824,0.700355052947998,0.7113571166992188,0.6513576507568359,0.8008849620819092,0.725367546081543,0.7458815574645996,0.7793190479278564,0.8173198699951172,0.5660955905914307,0.5880951881408691,0.7691249847412109,0.9121451377868652,0.7126085758209229,0.6656005382537842,0.7451155185699463,0.7546074390411377,0.7208147048950195,0.7108089923858643,0.8203206062316895,0.7438158988952637,0.7683238983154297,0.9308350086212158,1.03635573387146,0.6343014240264893,0.5690865516662598,0.7148079872131348,0.8818550109863281,0.6696207523345947,0.752129316329956,0.722604513168335,0.6651017665863037,0.7466509342193604,0.6881296634674072,0.7157948017120361,0.7853012084960938,0.8003072738647461,0.926006555557251,0.968003511428833,0.7074911594390869,0.6749446392059326,0.8165011405944824,0.8920130729675293,0.6654579639434814,0.5982816219329834,0.6492786407470703,0.5375795364379883,0.9520363807678223,0.8258318901062012,0.7223188877105713,0.7158069610595703,0.7723250389099121,0.9350547790527344,0.8690507411956787,0.8730487823486328,0.782529354095459,0.6338057518005371,0.8350422382354736,0.5867805480957031,0.6812918186187744,0.6672916412353516,0.6442809104919434,0.614067554473877,0.6040666103363037,0.5280649662017822,0.6391115188598633
