num_samples,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
840,0.031998634338378906,0.03264927864074707,0.033145904541015625,0.03447318077087402,0.04546713829040527,0.047237396240234375,0.04853463172912598,0.052259206771850586,0.05362200736999512,0.05379819869995117,0.03177046775817871,0.03244757652282715,0.03207659721374512,0.032196044921875,0.034864187240600586,0.03653907775878906,0.03590869903564453,0.021031618118286133,0.03309226036071777,0.021695375442504883,0.035317182540893555,0.028579235076904297,0.037876129150390625,0.030440092086791992,0.024198532104492188,0.033036231994628906,0.030468225479125977,0.03157830238342285,0.034011125564575195,0.028143644332885742,0.03772783279418945,0.03043079376220703,0.037181854248046875,0.04101252555847168,0.024147748947143555,0.024773359298706055,0.021755456924438477,0.031116962432861328,0.02817225456237793,0.02406930923461914,0.030529499053955078,0.034815311431884766,0.02444005012512207,0.03244471549987793,0.02254343032836914,0.022953510284423828,0.033979177474975586,0.02247309684753418,0.03285479545593262,0.029268503189086914,0.028554439544677734,0.02325749397277832,0.021834611892700195,0.03556418418884277,0.023241758346557617,0.030199050903320312,0.032126665115356445,0.03850102424621582,0.022207021713256836,0.023113012313842773,0.032178640365600586,0.032002925872802734,0.034223079681396484,0.025290489196777344,0.03291583061218262,0.029657363891601562,0.022896289825439453,0.0350797176361084,0.024085283279418945,0.021311044692993164,0.035430192947387695,0.030813932418823242,0.030807971954345703,0.032887935638427734,0.023159027099609375,0.025487422943115234,0.03198981285095215,0.026135921478271484,0.02258443832397461,0.03445911407470703,0.02920055389404297,0.03452777862548828,0.03222060203552246,0.027239084243774414,0.03352713584899902,0.03899693489074707,0.03203558921813965,0.039334774017333984,0.0368955135345459,0.04217052459716797,0.03583216667175293,0.0245974063873291,0.024636030197143555,0.03247237205505371,0.03923654556274414,0.032759666442871094,0.022043943405151367,0.02845931053161621,0.03234219551086426,0.025954723358154297
850,0.031012535095214844,0.034998178482055664,0.03620719909667969,0.04474830627441406,0.04622960090637207,0.046011924743652344,0.04664301872253418,0.05457663536071777,0.05515432357788086,0.0598602294921875,0.023584842681884766,0.0301363468170166,0.027582645416259766,0.026288509368896484,0.03418684005737305,0.036516427993774414,0.03880596160888672,0.027053356170654297,0.03143501281738281,0.0320889949798584,0.02338695526123047,0.02745985984802246,0.0347599983215332,0.02349853515625,0.01951289176940918,0.021593570709228516,0.021600961685180664,0.03226828575134277,0.031336307525634766,0.030135631561279297,0.03125262260437012,0.024801015853881836,0.04230380058288574,0.02922344207763672,0.02024078369140625,0.023209810256958008,0.02700662612915039,0.031540870666503906,0.025699615478515625,0.03296923637390137,0.034154415130615234,0.03069758415222168,0.03278350830078125,0.03756856918334961,0.025958538055419922,0.028475522994995117,0.027760982513427734,0.025051593780517578,0.03111410140991211,0.022946834564208984,0.030542373657226562,0.029467105865478516,0.0356745719909668,0.025803327560424805,0.03346371650695801,0.031725168228149414,0.0397491455078125,0.02531290054321289,0.029978036880493164,0.026504039764404297,0.022467851638793945,0.023644447326660156,0.029690027236938477,0.020662784576416016,0.03509259223937988,0.03357124328613281,0.03899383544921875,0.03102588653564453,0.022256851196289062,0.02609872817993164,0.0213320255279541,0.026964902877807617,0.03461456298828125,0.03512001037597656,0.022644758224487305,0.03573751449584961,0.03308749198913574,0.037114620208740234,0.02409958839416504,0.021570682525634766,0.04272580146789551,0.031212806701660156,0.031653642654418945,0.02541065216064453,0.03089761734008789,0.022330284118652344,0.02723383903503418,0.03294968605041504,0.03509020805358887,0.0330815315246582,0.029919862747192383,0.03081345558166504,0.036279916763305664,0.028623104095458984,0.024721622467041016,0.02840709686279297,0.0349581241607666,0.03234052658081055,0.029462575912475586,0.029930591583251953
860,0.03387260437011719,0.034204721450805664,0.03500986099243164,0.036224365234375,0.0455930233001709,0.05336618423461914,0.055872440338134766,0.057762861251831055,0.05890250205993652,0.06028246879577637,0.0342867374420166,0.03694891929626465,0.040346384048461914,0.043456077575683594,0.040247201919555664,0.03640007972717285,0.03293633460998535,0.03397083282470703,0.025495290756225586,0.039569854736328125,0.03743100166320801,0.024081707000732422,0.028780221939086914,0.031282901763916016,0.020685672760009766,0.03054976463317871,0.029817581176757812,0.028718233108520508,0.022473573684692383,0.022330760955810547,0.024457693099975586,0.03683924674987793,0.034760236740112305,0.0372309684753418,0.024527311325073242,0.019969940185546875,0.021925687789916992,0.029733896255493164,0.03406810760498047,0.032477378845214844,0.0308377742767334,0.02953052520751953,0.032029151916503906,0.03367304801940918,0.0222775936126709,0.026003122329711914,0.025284528732299805,0.028160572052001953,0.021548986434936523,0.031632423400878906,0.030980587005615234,0.030200958251953125,0.023267269134521484,0.024960994720458984,0.022489070892333984,0.03227496147155762,0.034867286682128906,0.021871566772460938,0.03158211708068848,0.02358698844909668,0.024078369140625,0.03161978721618652,0.03722643852233887,0.026677846908569336,0.03499555587768555,0.023766756057739258,0.021532297134399414,0.03591656684875488,0.03782963752746582,0.02459573745727539,0.035161495208740234,0.023731708526611328,0.031167268753051758,0.034543752670288086,0.027426958084106445,0.03234148025512695,0.022964954376220703,0.02190709114074707,0.03135251998901367,0.03467869758605957,0.024348735809326172,0.03156924247741699,0.0274655818939209,0.022282838821411133,0.03375959396362305,0.03408026695251465,0.022201061248779297,0.035730838775634766,0.02472209930419922,0.030360698699951172,0.02300238609313965,0.022702932357788086,0.03648734092712402,0.024688243865966797,0.037328243255615234,0.032305240631103516,0.030815601348876953,0.026758193969726562,0.02254962921142578,0.026119232177734375
870,0.035854339599609375,0.03593850135803223,0.03823661804199219,0.044896841049194336,0.049901723861694336,0.05075693130493164,0.04976344108581543,0.05725717544555664,0.05766630172729492,0.06120467185974121,0.028908729553222656,0.03142404556274414,0.03418850898742676,0.036318302154541016,0.029834508895874023,0.03920626640319824,0.04373431205749512,0.03637075424194336,0.029545068740844727,0.026647567749023438,0.02702474594116211,0.04654335975646973,0.03982949256896973,0.024660348892211914,0.02045130729675293,0.02198624610900879,0.025622844696044922,0.032059669494628906,0.03762006759643555,0.03372502326965332,0.03146934509277344,0.023024320602416992,0.032410383224487305,0.04017996788024902,0.022730350494384766,0.02343273162841797,0.02738475799560547,0.021680355072021484,0.03133344650268555,0.027887821197509766,0.0332489013671875,0.031052589416503906,0.03945660591125488,0.02556586265563965,0.02184438705444336,0.03678703308105469,0.027283191680908203,0.0252685546875,0.029832124710083008,0.0292055606842041,0.02310466766357422,0.0314488410949707,0.02521371841430664,0.03289079666137695,0.03423285484313965,0.03229022026062012,0.025504350662231445,0.03670001029968262,0.029974937438964844,0.030588150024414062,0.028634309768676758,0.02433633804321289,0.02332592010498047,0.024466753005981445,0.03285336494445801,0.035814762115478516,0.038681983947753906,0.023127079010009766,0.0310213565826416,0.037835121154785156,0.021990060806274414,0.02699112892150879,0.034589529037475586,0.026252031326293945,0.02839493751525879,0.035781145095825195,0.045635223388671875,0.035713911056518555,0.029648780822753906,0.037580013275146484,0.03554821014404297,0.03376173973083496,0.03676962852478027,0.045075178146362305,0.02965712547302246,0.026999235153198242,0.022841930389404297,0.03287005424499512,0.035915374755859375,0.040024518966674805,0.029786109924316406,0.03188061714172363,0.03713583946228027,0.02262711524963379,0.03180384635925293,0.023136377334594727,0.023947477340698242,0.031008005142211914,0.03412485122680664,0.032341957092285156
880,0.03507637977600098,0.035639047622680664,0.03712940216064453,0.03613471984863281,0.04750823974609375,0.0504763126373291,0.053545475006103516,0.055448293685913086,0.05910372734069824,0.061234474182128906,0.032392263412475586,0.033891916275024414,0.032994747161865234,0.03887677192687988,0.03468680381774902,0.03658175468444824,0.019867897033691406,0.036998748779296875,0.03342795372009277,0.024771690368652344,0.020952701568603516,0.02616739273071289,0.03669118881225586,0.04385209083557129,0.030017614364624023,0.024141311645507812,0.026833295822143555,0.03254199028015137,0.02975916862487793,0.028743505477905273,0.03763580322265625,0.035640716552734375,0.03554677963256836,0.02129983901977539,0.03986954689025879,0.03170323371887207,0.025740385055541992,0.022411823272705078,0.02472662925720215,0.034458160400390625,0.026843547821044922,0.03683328628540039,0.03289675712585449,0.041054725646972656,0.024291276931762695,0.02446746826171875,0.025472402572631836,0.03625917434692383,0.034819841384887695,0.023006677627563477,0.03420519828796387,0.02571725845336914,0.026017427444458008,0.03277254104614258,0.02470541000366211,0.03507685661315918,0.03819465637207031,0.022531509399414062,0.03320026397705078,0.038408756256103516,0.022860288619995117,0.030527353286743164,0.02648758888244629,0.024343013763427734,0.027743101119995117,0.03675651550292969,0.04089498519897461,0.0369265079498291,0.024003028869628906,0.03177475929260254,0.03745126724243164,0.027031898498535156,0.029314041137695312,0.0322113037109375,0.022916078567504883,0.022037744522094727,0.03325605392456055,0.033384084701538086,0.022240400314331055,0.03123950958251953,0.027636289596557617,0.03130364418029785,0.027313709259033203,0.043532609939575195,0.033257246017456055,0.02845144271850586,0.023617982864379883,0.02169656753540039,0.0342717170715332,0.031412601470947266,0.026526927947998047,0.042577505111694336,0.029512882232666016,0.027657270431518555,0.040001869201660156,0.04487967491149902,0.03978681564331055,0.03193354606628418,0.03302431106567383,0.03383445739746094
890,0.02659153938293457,0.029271364212036133,0.033685922622680664,0.03639411926269531,0.04489922523498535,0.04671788215637207,0.04694414138793945,0.04791140556335449,0.05529665946960449,0.058861494064331055,0.036977291107177734,0.0304415225982666,0.03615880012512207,0.03060746192932129,0.03337383270263672,0.034746646881103516,0.03914833068847656,0.02364659309387207,0.03418993949890137,0.027471065521240234,0.04361677169799805,0.027640819549560547,0.02606940269470215,0.034357309341430664,0.03143143653869629,0.02889728546142578,0.02169632911682129,0.024387121200561523,0.02400970458984375,0.029501676559448242,0.03445005416870117,0.03270983695983887,0.031328439712524414,0.037906646728515625,0.021971940994262695,0.024153947830200195,0.02332139015197754,0.03103780746459961,0.023775815963745117,0.034435272216796875,0.03153371810913086,0.031986236572265625,0.031383514404296875,0.030156373977661133,0.023737192153930664,0.021153688430786133,0.023270368576049805,0.026247501373291016,0.030188560485839844,0.03921794891357422,0.022039175033569336,0.022899389266967773,0.03208494186401367,0.03290867805480957,0.024599552154541016,0.03507876396179199,0.02199840545654297,0.03738045692443848,0.021512508392333984,0.02072620391845703,0.031052112579345703,0.0347900390625,0.04002261161804199,0.03234076499938965,0.02405714988708496,0.03560471534729004,0.034581899642944336,0.023956298828125,0.03632760047912598,0.02457714080810547,0.023241519927978516,0.02616572380065918,0.031503915786743164,0.031131982803344727,0.027561664581298828,0.039344072341918945,0.037052154541015625,0.034600019454956055,0.02783823013305664,0.025971651077270508,0.038080692291259766,0.03125333786010742,0.032193660736083984,0.02433609962463379,0.03787827491760254,0.029644250869750977,0.033721208572387695,0.03547501564025879,0.029831886291503906,0.023027896881103516,0.0400083065032959,0.0317080020904541,0.021752119064331055,0.023505210876464844,0.03386878967285156,0.022200345993041992,0.028741121292114258,0.020969629287719727,0.02835226058959961,0.03530597686767578
900,0.037320852279663086,0.03926563262939453,0.03980875015258789,0.046790122985839844,0.04799938201904297,0.04918098449707031,0.048924922943115234,0.04941391944885254,0.05169177055358887,0.05345010757446289,0.0291898250579834,0.02884960174560547,0.038793325424194336,0.03745079040527344,0.0312042236328125,0.03765296936035156,0.040180206298828125,0.04372596740722656,0.04312920570373535,0.02565479278564453,0.026350021362304688,0.045642852783203125,0.024723529815673828,0.02699112892150879,0.02306365966796875,0.024782419204711914,0.03426861763000488,0.0350496768951416,0.03791642189025879,0.03407692909240723,0.028553247451782227,0.036885976791381836,0.041730642318725586,0.02747035026550293,0.029279232025146484,0.036612749099731445,0.03748655319213867,0.030998706817626953,0.040754079818725586,0.03617143630981445,0.041861534118652344,0.02123236656188965,0.03959226608276367,0.024034976959228516,0.0378880500793457,0.03333449363708496,0.03177309036254883,0.03372550010681152,0.03192281723022461,0.032418251037597656,0.0338902473449707,0.03167366981506348,0.028759479522705078,0.03685712814331055,0.023101806640625,0.03575897216796875,0.024550914764404297,0.03130149841308594,0.023180246353149414,0.02496027946472168,0.030985593795776367,0.0364985466003418,0.02499556541442871,0.033078908920288086,0.037512779235839844,0.025225162506103516,0.03568911552429199,0.023630380630493164,0.025851726531982422,0.021202564239501953,0.03335452079772949,0.03806757926940918,0.023375749588012695,0.03252720832824707,0.036415815353393555,0.034583330154418945,0.026202917098999023,0.02560114860534668,0.026633501052856445,0.024164199829101562,0.04100775718688965,0.030170917510986328,0.04045605659484863,0.03204178810119629,0.020638465881347656,0.025942564010620117,0.02624034881591797,0.03883671760559082,0.03329348564147949,0.025664091110229492,0.031810760498046875,0.02055835723876953,0.022976398468017578,0.024571895599365234,0.03069305419921875,0.02829122543334961,0.0340423583984375,0.03299689292907715,0.031039953231811523,0.02227187156677246
910,0.03433036804199219,0.035687923431396484,0.03749346733093262,0.039255380630493164,0.04694032669067383,0.047393798828125,0.04719257354736328,0.04950237274169922,0.05069994926452637,0.05138039588928223,0.028117656707763672,0.028311729431152344,0.024970531463623047,0.030828475952148438,0.030764341354370117,0.034917354583740234,0.035588979721069336,0.036742448806762695,0.03483295440673828,0.03652477264404297,0.02474069595336914,0.026680946350097656,0.026254892349243164,0.03413224220275879,0.031594038009643555,0.035212039947509766,0.029074668884277344,0.037448883056640625,0.030651569366455078,0.037610530853271484,0.03684592247009277,0.03861880302429199,0.030641794204711914,0.026698827743530273,0.022173404693603516,0.02193737030029297,0.03601336479187012,0.025038957595825195,0.028101205825805664,0.037503719329833984,0.03429436683654785,0.039232730865478516,0.040013790130615234,0.025415658950805664,0.04214215278625488,0.027931690216064453,0.021950244903564453,0.026680469512939453,0.031683921813964844,0.023770809173583984,0.032636165618896484,0.0361180305480957,0.024082422256469727,0.03666400909423828,0.03681635856628418,0.035906314849853516,0.025569438934326172,0.028731822967529297,0.030882835388183594,0.023066043853759766,0.026147127151489258,0.03192710876464844,0.03158760070800781,0.028491735458374023,0.022049903869628906,0.02522754669189453,0.031792640686035156,0.033690690994262695,0.02459430694580078,0.034863948822021484,0.02353501319885254,0.023549556732177734,0.022983312606811523,0.03184819221496582,0.0316166877746582,0.03391766548156738,0.021676063537597656,0.0317842960357666,0.022589445114135742,0.031301021575927734,0.02901005744934082,0.02354907989501953,0.032181739807128906,0.028150558471679688,0.025542259216308594,0.03168153762817383,0.025902986526489258,0.040447235107421875,0.031017780303955078,0.02376413345336914,0.0363771915435791,0.022380828857421875,0.032036781311035156,0.02420520782470703,0.03107285499572754,0.02252507209777832,0.020783185958862305,0.03471779823303223,0.028586149215698242,0.028687238693237305
920,0.032773494720458984,0.033423662185668945,0.03426957130432129,0.04751873016357422,0.0469515323638916,0.04999089241027832,0.05120706558227539,0.05370378494262695,0.05996298789978027,0.05971503257751465,0.03272557258605957,0.03393244743347168,0.03686380386352539,0.0333101749420166,0.03656506538391113,0.037454843521118164,0.025395870208740234,0.037447452545166016,0.024524927139282227,0.038155317306518555,0.0243988037109375,0.024081945419311523,0.04087996482849121,0.0232546329498291,0.03380227088928223,0.029923677444458008,0.027287721633911133,0.03027057647705078,0.03995490074157715,0.03440999984741211,0.04715442657470703,0.0435788631439209,0.02693653106689453,0.037926673889160156,0.025200605392456055,0.0261383056640625,0.03592705726623535,0.02678537368774414,0.033101558685302734,0.04287576675415039,0.0270540714263916,0.032199859619140625,0.021549463272094727,0.030863046646118164,0.03483390808105469,0.022574186325073242,0.02508711814880371,0.03040003776550293,0.024532318115234375,0.030645132064819336,0.023397445678710938,0.021068096160888672,0.03332209587097168,0.03425908088684082,0.03130221366882324,0.021459579467773438,0.038283586502075195,0.025513887405395508,0.024965524673461914,0.02312159538269043,0.03246784210205078,0.03544020652770996,0.03417015075683594,0.03089761734008789,0.030724287033081055,0.02306675910949707,0.03656268119812012,0.02692270278930664,0.026737451553344727,0.036224365234375,0.03223562240600586,0.03081345558166504,0.0239713191986084,0.02228260040283203,0.034584760665893555,0.03818774223327637,0.030889034271240234,0.028100252151489258,0.03682827949523926,0.033800601959228516,0.023493528366088867,0.031094074249267578,0.03696274757385254,0.024641036987304688,0.03051447868347168,0.0364995002746582,0.03940534591674805,0.0345454216003418,0.032056331634521484,0.03850150108337402,0.04291129112243652,0.03287386894226074,0.03600788116455078,0.03586316108703613,0.0222015380859375,0.026178598403930664,0.02971625328063965,0.03018951416015625,0.020569324493408203,0.027357101440429688
930,0.035776615142822266,0.03627181053161621,0.03868722915649414,0.04389238357543945,0.0482783317565918,0.04789257049560547,0.05190396308898926,0.059572458267211914,0.06032681465148926,0.06307530403137207,0.03277873992919922,0.03435087203979492,0.03735494613647461,0.03389573097229004,0.03705859184265137,0.038376569747924805,0.04318809509277344,0.037049055099487305,0.028279542922973633,0.030256032943725586,0.02541375160217285,0.04032254219055176,0.02447819709777832,0.04138016700744629,0.03528332710266113,0.023093223571777344,0.036411285400390625,0.022124528884887695,0.027342796325683594,0.028969764709472656,0.0300753116607666,0.03812265396118164,0.03120732307434082,0.04010581970214844,0.023000240325927734,0.025342941284179688,0.029768943786621094,0.023029804229736328,0.024341344833374023,0.030051469802856445,0.0389094352722168,0.032372236251831055,0.023677825927734375,0.03331422805786133,0.035163164138793945,0.023680925369262695,0.023642301559448242,0.03283333778381348,0.03317070007324219,0.03231954574584961,0.02807307243347168,0.03689861297607422,0.03392672538757324,0.032488107681274414,0.03351926803588867,0.028415441513061523,0.023786544799804688,0.03008866310119629,0.027271747589111328,0.02148914337158203,0.042087554931640625,0.032804250717163086,0.024985790252685547,0.03498482704162598,0.03206205368041992,0.032462120056152344,0.028355836868286133,0.03952288627624512,0.02640533447265625,0.025693893432617188,0.023940086364746094,0.033167362213134766,0.024678945541381836,0.03697037696838379,0.035001516342163086,0.03485107421875,0.03273653984069824,0.03777885437011719,0.024609804153442383,0.025673389434814453,0.024956226348876953,0.023597002029418945,0.03346419334411621,0.023926973342895508,0.035251617431640625,0.023247718811035156,0.031056880950927734,0.02339625358581543,0.03420257568359375,0.03424406051635742,0.025425195693969727,0.0391085147857666,0.021834135055541992,0.021855592727661133,0.03164076805114746,0.022328853607177734,0.031470298767089844,0.02631402015686035,0.02874016761779785,0.03235650062561035
940,0.03262615203857422,0.041024208068847656,0.042710065841674805,0.04751896858215332,0.04727673530578613,0.049001216888427734,0.049120187759399414,0.054822683334350586,0.05472421646118164,0.0310208797454834,0.06422233581542969,0.023744583129882812,0.026041269302368164,0.033109188079833984,0.038614749908447266,0.035529375076293945,0.042037010192871094,0.04192948341369629,0.03636002540588379,0.03021383285522461,0.024499177932739258,0.034639596939086914,0.0274350643157959,0.03739309310913086,0.0178372859954834,0.02968883514404297,0.03204822540283203,0.03157663345336914,0.02568340301513672,0.022129535675048828,0.03429245948791504,0.03499889373779297,0.022161006927490234,0.03288102149963379,0.03431391716003418,0.026269197463989258,0.025998592376708984,0.027974843978881836,0.028428316116333008,0.020804405212402344,0.029163599014282227,0.034795284271240234,0.03550124168395996,0.02688741683959961,0.025081634521484375,0.03704690933227539,0.02481222152709961,0.021057605743408203,0.028668642044067383,0.026949644088745117,0.02202439308166504,0.03046894073486328,0.03830909729003906,0.01819634437561035,0.03480052947998047,0.02516794204711914,0.03377866744995117,0.02972102165222168,0.024845361709594727,0.025866985321044922,0.028866291046142578,0.019084930419921875,0.02968764305114746,0.03248882293701172,0.026787519454956055,0.028167724609375,0.021898746490478516,0.032314300537109375,0.02738785743713379,0.026227235794067383,0.040465593338012695,0.03344368934631348,0.030600786209106445,0.030745983123779297,0.018682479858398438,0.026763200759887695,0.029180049896240234,0.026902198791503906,0.027493953704833984,0.03414344787597656,0.0259552001953125,0.029460906982421875,0.039815664291381836,0.024991512298583984,0.026997089385986328,0.025465011596679688,0.03332924842834473,0.024138450622558594,0.025401830673217773,0.01871323585510254,0.028726577758789062,0.0278775691986084,0.033687591552734375,0.024427413940429688,0.02489757537841797,0.030496597290039062,0.02199554443359375,0.02391195297241211,0.018166303634643555,0.03335738182067871
950,0.03129243850708008,0.031021833419799805,0.03282284736633301,0.03899121284484863,0.04216766357421875,0.0421757698059082,0.042620182037353516,0.04552412033081055,0.0515897274017334,0.052477359771728516,0.028636455535888672,0.03140449523925781,0.035250186920166016,0.031104326248168945,0.03254127502441406,0.03283977508544922,0.03410911560058594,0.035363197326660156,0.029369354248046875,0.03232121467590332,0.02667832374572754,0.023159265518188477,0.025650501251220703,0.034175872802734375,0.02623605728149414,0.03455996513366699,0.03630638122558594,0.03906130790710449,0.027780771255493164,0.028248310089111328,0.035680294036865234,0.037679433822631836,0.028391122817993164,0.02290511131286621,0.01958608627319336,0.03427886962890625,0.031620025634765625,0.03259778022766113,0.029349088668823242,0.035933494567871094,0.03697395324707031,0.02405548095703125,0.030563831329345703,0.024979114532470703,0.037206411361694336,0.03223443031311035,0.02615642547607422,0.031859636306762695,0.021670103073120117,0.03389859199523926,0.02437305450439453,0.03207564353942871,0.025180816650390625,0.03141903877258301,0.03844642639160156,0.023891925811767578,0.021650314331054688,0.024419546127319336,0.029121875762939453,0.03708481788635254,0.02422642707824707,0.03026437759399414,0.0364687442779541,0.024950504302978516,0.021876096725463867,0.030997753143310547,0.034110069274902344,0.027767181396484375,0.02603316307067871,0.03139472007751465,0.031873464584350586,0.029843568801879883,0.026128530502319336,0.026735782623291016,0.03550291061401367,0.031342506408691406,0.02584385871887207,0.02467513084411621,0.035707712173461914,0.030529499053955078,0.03177762031555176,0.023958444595336914,0.029279232025146484,0.03324580192565918,0.024569272994995117,0.02463817596435547,0.03458404541015625,0.03491640090942383,0.034064531326293945,0.023759841918945312,0.032086849212646484,0.022950172424316406,0.031035423278808594,0.021419525146484375,0.026297807693481445,0.03291797637939453,0.03037548065185547,0.020403146743774414,0.029229164123535156,0.025267839431762695
960,0.03249788284301758,0.03345751762390137,0.033202409744262695,0.0462641716003418,0.04655790328979492,0.04786086082458496,0.04749107360839844,0.04897189140319824,0.04925394058227539,0.06022334098815918,0.0291140079498291,0.0312347412109375,0.03226041793823242,0.023457050323486328,0.03194236755371094,0.03280901908874512,0.03367805480957031,0.03626894950866699,0.03577423095703125,0.02231884002685547,0.02179098129272461,0.02349853515625,0.03024125099182129,0.03321051597595215,0.02098560333251953,0.03273415565490723,0.027407169342041016,0.03443741798400879,0.0408327579498291,0.0414273738861084,0.045111656188964844,0.03783774375915527,0.038207292556762695,0.029634714126586914,0.048163414001464844,0.03137469291687012,0.035584211349487305,0.04174304008483887,0.0267181396484375,0.02883625030517578,0.03686189651489258,0.03684830665588379,0.035672903060913086,0.0245821475982666,0.03416633605957031,0.03113102912902832,0.025944232940673828,0.031594038009643555,0.03891730308532715,0.03199958801269531,0.03160429000854492,0.03480696678161621,0.03245711326599121,0.026021242141723633,0.03223371505737305,0.023183107376098633,0.033692359924316406,0.03015875816345215,0.02707386016845703,0.02535104751586914,0.03658604621887207,0.031174659729003906,0.0331881046295166,0.02612137794494629,0.02218484878540039,0.033521413803100586,0.022886991500854492,0.0365748405456543,0.028757810592651367,0.02326202392578125,0.029540300369262695,0.02764272689819336,0.0344996452331543,0.03539395332336426,0.035025835037231445,0.02364349365234375,0.04180765151977539,0.02841496467590332,0.021376848220825195,0.034659624099731445,0.027147769927978516,0.02666497230529785,0.022748708724975586,0.0307464599609375,0.03558540344238281,0.03472304344177246,0.025927305221557617,0.035578250885009766,0.03358817100524902,0.035564422607421875,0.026866912841796875,0.025115489959716797,0.03928422927856445,0.02091670036315918,0.0359039306640625,0.029769420623779297,0.021831989288330078,0.036310672760009766,0.031008481979370117,0.032352447509765625
970,0.031117677688598633,0.03502511978149414,0.038396358489990234,0.042764902114868164,0.0450289249420166,0.05086493492126465,0.05024981498718262,0.05256032943725586,0.05761218070983887,0.05860257148742676,0.034948110580444336,0.031404733657836914,0.029378175735473633,0.02631855010986328,0.03355216979980469,0.030920743942260742,0.030623674392700195,0.03422069549560547,0.021224021911621094,0.02977728843688965,0.03135204315185547,0.02172064781188965,0.02438664436340332,0.023114681243896484,0.023910999298095703,0.023602962493896484,0.03428816795349121,0.031398773193359375,0.025944232940673828,0.03617262840270996,0.02624225616455078,0.03386735916137695,0.03099346160888672,0.0386502742767334,0.02192091941833496,0.023298978805541992,0.022641420364379883,0.022632122039794922,0.033059120178222656,0.035787343978881836,0.03212881088256836,0.03750181198120117,0.03886866569519043,0.03770112991333008,0.033194780349731445,0.03152585029602051,0.034693002700805664,0.035088539123535156,0.036386728286743164,0.03506135940551758,0.03483891487121582,0.026524066925048828,0.038373470306396484,0.0349886417388916,0.02482318878173828,0.03045344352722168,0.03537273406982422,0.030083894729614258,0.032071828842163086,0.02880382537841797,0.03307151794433594,0.02912592887878418,0.023755788803100586,0.027106285095214844,0.03322291374206543,0.03470873832702637,0.025758981704711914,0.033124685287475586,0.020989656448364258,0.0215604305267334,0.0344090461730957,0.024053096771240234,0.03502702713012695,0.02189469337463379,0.0385591983795166,0.03164243698120117,0.02968454360961914,0.035512447357177734,0.023485898971557617,0.025705814361572266,0.021564483642578125,0.026250839233398438,0.031987905502319336,0.03507208824157715,0.031887054443359375,0.02309703826904297,0.025402307510375977,0.03393149375915527,0.02259969711303711,0.03766894340515137,0.026318788528442383,0.03954505920410156,0.03316664695739746,0.031144142150878906,0.025165796279907227,0.025678157806396484,0.023371219635009766,0.029599666595458984,0.03406262397766113,0.028728246688842773
980,0.03364443778991699,0.03548431396484375,0.041156768798828125,0.03989815711975098,0.04336142539978027,0.044733285903930664,0.04522109031677246,0.05222034454345703,0.05423235893249512,0.05511879920959473,0.024393558502197266,0.029204607009887695,0.027424335479736328,0.022114038467407227,0.03333568572998047,0.0405421257019043,0.041863203048706055,0.031397104263305664,0.041318416595458984,0.03390932083129883,0.02941584587097168,0.029187440872192383,0.02832770347595215,0.025356531143188477,0.030523061752319336,0.021570205688476562,0.020646333694458008,0.03466463088989258,0.0315394401550293,0.03264141082763672,0.03269052505493164,0.035956382751464844,0.02599501609802246,0.028120994567871094,0.02348494529724121,0.021974563598632812,0.032097816467285156,0.020429134368896484,0.0225980281829834,0.031667470932006836,0.03823232650756836,0.03578448295593262,0.023401737213134766,0.03716635704040527,0.04394102096557617,0.02902364730834961,0.02397775650024414,0.029766082763671875,0.027475357055664062,0.022804737091064453,0.031719207763671875,0.030792951583862305,0.03146553039550781,0.02395939826965332,0.03096604347229004,0.03322577476501465,0.030651569366455078,0.023203134536743164,0.03589749336242676,0.027560710906982422,0.025122404098510742,0.03285360336303711,0.03357291221618652,0.03537631034851074,0.025808095932006836,0.03813362121582031,0.02850174903869629,0.03651762008666992,0.025768280029296875,0.03294491767883301,0.030530214309692383,0.024780750274658203,0.03409147262573242,0.022940397262573242,0.040082693099975586,0.025163650512695312,0.03792166709899902,0.0399932861328125,0.04079008102416992,0.033861398696899414,0.0306851863861084,0.025531291961669922,0.02702474594116211,0.024289608001708984,0.03565025329589844,0.030643701553344727,0.03636002540588379,0.022760391235351562,0.02371382713317871,0.03162860870361328,0.025496244430541992,0.02291250228881836,0.03671741485595703,0.03422880172729492,0.02938532829284668,0.022942304611206055,0.03381013870239258,0.025461196899414062,0.02817368507385254,0.03257894515991211
