rho,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
0.01,0.90498948097229,0.9499890804290771,0.9779956340789795,0.9965038299560547,1.0125095844268799,1.014502763748169,1.0420167446136475,1.0275046825408936,1.029503583908081,1.0770363807678223,0.8451507091522217,0.8611505031585693,0.893667459487915,0.9321832656860352,0.8796660900115967,0.9148461818695068,0.9648470878601074,0.9632892608642578,1.1018083095550537,1.3304717540740967,0.8235666751861572,0.8145601749420166,0.8055555820465088,0.8118133544921875,0.8406450748443604,0.8521571159362793,0.8137102127075195,0.7967097759246826,1.0748565196990967,0.8170533180236816,0.7295143604278564,0.8560409545898438,0.8022758960723877,0.880793571472168,0.8582777976989746,0.8422844409942627,1.0475833415985107,0.7862775325775146,0.9983150959014893,0.7991487979888916,1.0636820793151855,0.8665218353271484,0.7879955768585205,0.8870015144348145,0.8702025413513184,0.9076993465423584,0.8381855487823486,0.8964798450469971,0.8789665699005127,0.7264511585235596,0.8551006317138672,0.9773828983306885,0.8778491020202637,0.9708526134490967,0.8436551094055176,0.8446516990661621,0.8388736248016357,0.9241673946380615,0.8548684120178223,0.8988778591156006,0.8367998600006104,0.8290512561798096,0.8080489635467529,0.8210535049438477,0.8366625308990479,0.9256160259246826,0.8735873699188232,0.9020986557006836,0.8055868148803711,0.7575817108154297,0.8346471786499023,0.817650318145752,0.8080346584320068,0.8931641578674316,0.8141019344329834,0.8785569667816162,0.788102388381958,0.7416021823883057,0.8551325798034668,0.854119062423706,0.8697988986968994,0.8292803764343262,0.8587932586669922,0.8647861480712891,0.778273344039917,0.8672752380371094,0.949791431427002,0.7712893486022949,0.8667941093444824,1.0528535842895508,0.7466084957122803,0.8371319770812988,0.8381328582763672,0.806126594543457,0.9226410388946533,0.7651112079620361,0.7295904159545898,0.837634801864624,0.6995711326599121,0.811098575592041
0.011,0.8178684711456299,0.8588724136352539,0.8938736915588379,0.9058761596679688,0.9283874034881592,0.9443845748901367,0.9533843994140625,0.989389181137085,0.976384162902832,1.0023963451385498,0.898897647857666,0.88089919090271,0.8788967132568359,0.9159085750579834,0.9444174766540527,0.8689038753509521,0.9029026031494141,0.8779006004333496,0.8738934993743896,0.9659042358398438,0.8351261615753174,0.8796403408050537,0.7561216354370117,0.9326395988464355,0.850114107131958,0.8606417179107666,0.87264084815979,0.8696384429931641,0.9176390171051025,0.9566471576690674,0.8556816577911377,0.8161649703979492,0.9036815166473389,0.9196815490722656,0.9621975421905518,0.8426706790924072,0.9246795177459717,0.9771976470947266,0.8936817646026611,0.9991946220397949,0.7594168186187744,0.8127837181091309,0.8527810573577881,0.8792994022369385,0.8657891750335693,0.8993003368377686,0.894298791885376,0.8147826194763184,0.9513027667999268,0.9172978401184082,0.6239614486694336,0.8241298198699951,0.9491634368896484,0.8776369094848633,0.8191249370574951,0.8501253128051758,1.007167100906372,0.8586559295654297,0.95697021484375,1.0554842948913574,0.910954475402832,0.7464299201965332,0.7889363765716553,0.8700499534606934,0.8660452365875244,0.9852306842803955,0.8743908405303955,1.0237514972686768,0.7743959426879883,0.7948923110961914,1.204296588897705,0.6979060173034668,0.7330918312072754,0.768007755279541,0.7710084915161133,0.7338201999664307,0.7943394184112549,0.818852424621582,0.8703324794769287,0.7863192558288574,0.8048233985900879,0.8203487396240234,0.7254278659820557,0.7554397583007812,0.7664432525634766,0.7896053791046143,0.9006273746490479,0.7771129608154297,0.829632043838501,0.9701480865478516,0.794809103012085,0.760277271270752,0.8820288181304932,0.7224922180175781,0.7364935874938965,0.6558103561401367,0.6698150634765625,0.6558122634887695,0.5912902355194092,0.6513338088989258
0.011999999999999999,0.7756173610687256,0.7886157035827637,0.7931227684020996,0.8201243877410889,0.8456416130065918,0.8531253337860107,0.8641250133514404,0.8776383399963379,0.8451175689697266,0.9903252124786377,0.9054384231567383,0.8929309844970703,0.8869271278381348,0.9409341812133789,0.9864392280578613,0.9299352169036865,0.9119343757629395,0.9129354953765869,0.9654428958892822,0.8232460021972656,0.7965240478515625,0.8315246105194092,0.7956650257110596,0.8671762943267822,0.8216617107391357,0.9001781940460205,0.8781704902648926,0.9091789722442627,0.918175220489502,0.9906871318817139,0.7187478542327881,0.7297499179840088,0.7206065654754639,0.7791121006011963,0.7236137390136719,0.7731201648712158,0.7741224765777588,0.7761330604553223,0.8341381549835205,0.777137041091919,0.803133487701416,0.8301374912261963,0.8398535251617432,0.870861291885376,0.7693274021148682,0.8958523273468018,0.9008522033691406,1.0288805961608887,0.9038386344909668,0.9463591575622559,0.6988043785095215,0.7813148498535156,0.7091720104217529,0.7581796646118164,0.7497191429138184,0.7267165184020996,0.7447161674499512,0.7099432945251465,0.7809638977050781,0.7619566917419434,0.7100207805633545,0.7770922183990479,0.7636830806732178,0.797677755355835,0.8001430034637451,0.8281524181365967,0.6513893604278564,0.8766641616821289,0.7439148426055908,0.8249268531799316,0.715346097946167,0.8614864349365234,0.8568005561828613,0.8353099822998047,0.7907910346984863,0.8137884140014648,0.8377895355224609,0.8853030204772949,0.88730788230896,0.7627787590026855,1.1333489418029785,0.7346069812774658,0.763117790222168,0.7296066284179688,0.8141312599182129,0.7811341285705566,0.7791290283203125,0.7618327140808105,0.8633577823638916,0.7288506031036377,0.7873649597167969,0.6455562114715576,0.6405520439147949,0.6960697174072266,0.6180806159973145,0.6330809593200684,0.655275821685791,0.6430478096008301,0.6730468273162842,0.7185924053192139
0.012999999999999998,0.7216222286224365,0.7931289672851562,0.8031291961669922,0.8201236724853516,0.8516330718994141,0.8496332168579102,0.8716375827789307,0.8461248874664307,0.8916394710540771,0.9803347587585449,0.8423066139221191,0.7703025341033936,0.8785006999969482,0.8395204544067383,0.8705201148986816,0.8995194435119629,0.9075193405151367,0.961522102355957,0.8613321781158447,1.0280351638793945,0.6938490867614746,0.7395305633544922,0.8208494186401367,0.7135605812072754,0.7920749187469482,0.8450765609741211,0.8870766162872314,0.7550647258758545,0.8865807056427002,0.9720995426177979,0.6590001583099365,0.7240417003631592,0.752556324005127,0.6738038063049316,0.7278060913085938,0.7773211002349854,0.838329553604126,0.6958189010620117,0.7793402671813965,0.7813365459442139,0.6763186454772949,0.6958200931549072,0.7418193817138672,0.743328332901001,0.8003292083740234,0.7660079002380371,0.7170021533966064,0.8235330581665039,0.8996336460113525,0.7451050281524658,0.9861435890197754,0.6538779735565186,0.7192778587341309,0.7940638065338135,0.7470629215240479,0.7308576107025146,0.7648663520812988,0.8213837146759033,0.7485380172729492,0.8215322494506836,0.8850433826446533,0.8980386257171631,0.6891353130340576,0.7452676296234131,0.7367544174194336,0.735750675201416,0.832268238067627,0.6964795589447021,0.9227762222290039,0.729482889175415,0.7261011600494385,0.6750998497009277,0.7010982036590576,0.6661977767944336,0.7232029438018799,0.7044291496276855,0.7549407482147217,0.7064294815063477,0.7399427890777588,0.7443268299102783,0.8614604473114014,0.7803335189819336,0.6968135833740234,0.6423039436340332,0.7118151187896729,0.733604907989502,0.8241169452667236,0.7685990333557129,0.8896265029907227,0.7536001205444336,0.7736048698425293,0.6696121692657471,0.7761199474334717,0.6466062068939209,0.7176036834716797,0.5902323722839355,0.601233720779419,0.5922319889068604,0.5357184410095215,0.5867340564727783
0.013999999999999997,0.7516045570373535,0.7681119441986084,0.781109094619751,0.7481088638305664,0.7821130752563477,0.7941195964813232,0.8551187515258789,0.8796267509460449,0.9036257266998291,1.2446985244750977,0.6597938537597656,0.7498092651367188,0.7563438415527344,0.7753479480743408,0.780343770980835,0.862342357635498,0.789339542388916,0.7813374996185303,0.9198520183563232,0.7408063411712646,0.7696306705474854,0.8016402721405029,0.7735910415649414,0.7371103763580322,0.7831108570098877,0.8101093769073486,0.8876166343688965,0.7961196899414062,0.9266312122344971,0.6670947074890137,0.7571320533752441,0.634101152420044,0.7286162376403809,0.7441484928131104,0.7456376552581787,0.7426321506500244,0.7236425876617432,0.6952016353607178,0.7547218799591064,0.8635919094085693,0.7291321754455566,0.7916455268859863,0.7906451225280762,0.7826254367828369,0.8166236877441406,0.7555570602416992,0.7570552825927734,1.0318248271942139,0.7938539981842041,0.9557254314422607,0.6407544612884521,0.6862461566925049,0.691753625869751,0.7117557525634766,0.6717507839202881,0.7742671966552734,0.7417540550231934,0.6800801753997803,0.6635839939117432,0.9081230163574219,0.6855900287628174,0.6835908889770508,0.6560802459716797,0.6290829181671143,0.8021085262298584,0.6946151256561279,0.7173171043395996,0.7638654708862305,0.7403559684753418,0.6848428249359131,0.7349507808685303,0.8004701137542725,0.7149546146392822,0.7389554977416992,0.725933313369751,0.8819787502288818,0.732741117477417,0.8077092170715332,0.796708345413208,0.7937095165252686,0.6845898628234863,0.8331112861633301,0.6385960578918457,0.740105390548706,0.6885983943939209,0.7581145763397217,0.6735923290252686,0.7046027183532715,0.7411141395568848,0.6926016807556152,0.8576247692108154,0.7305948734283447,0.7841122150421143,0.6520786285400391,0.7860996723175049,0.7771039009094238,0.720588207244873,0.5551497936248779,0.5686442852020264,0.5671508312225342
0.014999999999999996,0.7486896514892578,0.7451953887939453,0.7231855392456055,0.7641942501068115,0.774193286895752,0.8142015933990479,0.7891979217529297,0.8241937160491943,0.8271980285644531,0.8987269401550293,0.7047786712646484,0.7332828044891357,0.7357759475708008,0.7992885112762451,0.789287805557251,0.7792870998382568,0.8252823352813721,0.843801736831665,0.8337998390197754,0.7632718086242676,0.8313286304473877,0.8633260726928711,0.8213341236114502,0.7428154945373535,0.797330379486084,0.8823370933532715,0.7898211479187012,0.8678469657897949,0.9168448448181152,0.9078476428985596,0.7741174697875977,0.7861185073852539,0.8096277713775635,0.8101179599761963,0.7577645778656006,0.8917949199676514,0.9339559078216553,0.8854405879974365,0.9634478092193604,0.9414372444152832,0.7968971729278564,0.7453830242156982,0.7647314071655273,0.7365789413452148,0.7208032608032227,0.8113198280334473,1.0666697025299072,0.7763199806213379,1.022157907485962,0.9369931221008301,0.6788468360900879,0.7290310859680176,0.7415392398834229,0.7887077331542969,0.7874886989593506,0.8410000801086426,0.8024847507476807,0.7689652442932129,0.8879921436309814,0.9279942512512207,0.6574327945709229,0.6092572212219238,0.7142903804779053,0.7586300373077393,0.6901161670684814,0.7331235408782959,0.6831254959106445,0.7551171779632568,0.692126989364624,0.7001287937164307,0.7001259326934814,0.7261333465576172,0.6973836421966553,0.6858761310577393,0.7043843269348145,0.7253890037536621,0.7363874912261963,0.6989014148712158,0.6638979911804199,0.8849313259124756,0.8124175071716309,0.76841139793396,0.6706192493438721,0.6896448135375977,0.7166502475738525,0.6871271133422852,0.778153657913208,0.8626635074615479,0.7696387767791748,0.8276455402374268,0.911693811416626,0.8752152919769287,0.6626620292663574,0.7596893310546875,0.6281449794769287,0.5801482200622559,0.5748007297515869,0.7258195877075195,0.5847897529602051,0.5207865238189697
0.015999999999999993,0.7623980045318604,0.7509100437164307,0.7569079399108887,0.7739064693450928,0.7689085006713867,0.776909589767456,0.7759120464324951,0.7959141731262207,0.8349077701568604,0.8784265518188477,0.7093174457550049,0.7413187026977539,0.7573189735412598,0.794835090637207,0.7794370651245117,0.8084380626678467,0.8214433193206787,0.819441556930542,0.7844407558441162,0.7629222869873047,0.7537193298339844,0.7777197360992432,0.7877950668334961,0.7602999210357666,0.8444185256958008,0.8003039360046387,0.794299840927124,0.8443000316619873,0.9389419555664062,0.8628232479095459,0.6564946174621582,0.6904959678649902,0.7478199005126953,0.7408204078674316,0.806842565536499,0.7983293533325195,0.7228121757507324,0.7953319549560547,0.7418160438537598,0.9455440044403076,0.6872889995574951,0.7092969417572021,0.7528040409088135,0.7522890567779541,0.7718014717102051,0.7472913265228271,0.7257921695709229,0.7311129570007324,0.8473207950592041,0.8283247947692871,0.6684010028839111,0.7232952117919922,0.7162868976593018,0.7357995510101318,0.7508029937744141,0.7622876167297363,0.8668050765991211,0.7622823715209961,0.8367908000946045,0.8587963581085205,0.6669661998748779,0.6713066101074219,0.6948354244232178,0.6578259468078613,0.7338297367095947,0.7768313884735107,0.8045783042907715,0.7355818748474121,0.7280678749084473,0.7535789012908936,0.7208347320556641,0.796818733215332,0.6380751132965088,0.808579683303833,0.7625877857208252,0.6723282337188721,0.8365926742553711,0.766350269317627,0.6713285446166992,0.7333614826202393,0.605095386505127,0.6900653839111328,0.7508270740509033,0.6783227920532227,0.7649688720703125,0.7234604358673096,0.7339658737182617,0.7144589424133301,0.7054462432861328,0.8129703998565674,0.6772339344024658,0.7177445888519287,0.5887212753295898,0.6247265338897705,0.6310982704162598,0.6216950416564941,0.5761802196502686,0.63118577003479,0.5991766452789307,0.573174238204956
0.016999999999999994,0.692805290222168,0.7318060398101807,0.746314525604248,0.7713229656219482,0.7693142890930176,0.7638063430786133,0.7778053283691406,0.7728121280670166,0.7908124923706055,0.8063218593597412,0.7937266826629639,0.7372159957885742,0.7517428398132324,0.7347438335418701,0.7237401008605957,0.7307403087615967,0.7397341728210449,0.8492681980133057,0.8875432014465332,1.058598279953003,0.7586812973022461,0.7391531467437744,0.7541501522064209,0.7491493225097656,0.7701458930969238,0.8391928672790527,0.7906651496887207,0.7371413707733154,0.7168703079223633,0.6933386325836182,0.6916258335113525,0.7651431560516357,0.7631423473358154,0.7456307411193848,0.828143835067749,0.7526326179504395,0.8532047271728516,0.7546863555908203,0.678168773651123,0.9288976192474365,0.7128405570983887,0.7403576374053955,0.7122972011566162,0.8698740005493164,0.8383593559265137,0.8193624019622803,0.8133578300476074,0.7643005847930908,0.8118131160736084,0.7651166915893555,0.7380285263061523,0.7260186672210693,0.6610152721405029,0.732022762298584,0.7215268611907959,0.6830155849456787,0.840538740158081,0.8075320720672607,0.849541187286377,0.7290232181549072,0.7141094207763672,0.7036020755767822,0.7381141185760498,0.7186026573181152,0.8321290016174316,0.7691254615783691,0.7771227359771729,0.8576512336730957,0.7671339511871338,0.8766443729400635,0.6063356399536133,0.6908528804779053,0.6183397769927979,0.7198610305786133,0.7078492641448975,0.6333203315734863,0.7088432312011719,0.7318525314331055,0.7853577136993408,0.7773535251617432,0.6120998859405518,0.5385880470275879,0.699620246887207,0.6946144104003906,0.6856186389923096,0.7190296649932861,0.8195512294769287,0.7612643241882324,0.6252272129058838,0.6267282962799072,0.7027380466461182,0.913764238357544,0.523698091506958,0.4896981716156006,0.5277762413024902,0.8272292613983154,0.5717809200286865,0.5580646991729736,0.5520658493041992,0.5025951862335205
0.017999999999999995,0.7090818881988525,0.7160851955413818,0.7178988456726074,0.731609582901001,0.7386054992675781,0.7666463851928711,0.7866072654724121,0.838613748550415,0.8651292324066162,1.1498820781707764,0.6013576984405518,0.6493098735809326,0.6372747421264648,0.6763114929199219,0.7238349914550781,0.7138400077819824,0.6586554050445557,0.6546478271484375,0.6511304378509521,0.7602851390838623,0.6592245101928711,0.6217231750488281,0.613959789276123,0.7248210906982422,0.711482048034668,0.7054793834686279,0.8198273181915283,0.7978196144104004,0.8583405017852783,0.6204462051391602,0.7544682025909424,0.6650290489196777,0.628929853439331,0.6314141750335693,0.6669328212738037,0.7709333896636963,0.7819368839263916,0.7364447116851807,0.8084433078765869,0.5973334312438965,0.748849630355835,0.6753418445587158,0.7753393650054932,0.6003363132476807,0.7753715515136719,0.6898539066314697,0.7050857543945312,0.7165687084197998,0.6038620471954346,0.7831430435180664,0.5808770656585693,0.6763854026794434,0.6522753238677979,0.7272725105285645,0.6912765502929688,0.6740396022796631,0.6530473232269287,0.7913370132446289,0.6420724391937256,0.7410881519317627,0.6730847358703613,0.6135690212249756,0.633690357208252,0.6556968688964844,0.6369879245758057,0.686995267868042,0.6439430713653564,0.6470048427581787,0.8095886707305908,0.5954809188842773,0.6770021915435791,0.6560068130493164,0.678004264831543,0.7055203914642334,0.6196997165679932,0.6447000503540039,0.695192813873291,0.6251537799835205,0.6581597328186035,0.6521360874176025,0.6586625576019287,0.6232092380523682,0.6632130146026611,0.8372533321380615,0.6337375640869141,0.6887333393096924,0.6427652835845947,0.6492435932159424,0.7303383350372314,0.6379883289337158,0.6985509395599365,0.608922004699707,0.5583891868591309,0.6914353370666504,0.6914358139038086,0.6374273300170898,0.5838677883148193,0.5247769355773926,0.6588685512542725,0.5205905437469482
0.018999999999999993,0.7308361530303955,0.6928341388702393,0.7518362998962402,0.73883056640625,0.7758362293243408,0.7608399391174316,0.7678406238555908,0.8143517971038818,0.8313515186309814,0.8623542785644531,0.6563520431518555,0.6628632545471191,0.6333487033843994,0.7038619518280029,0.7623782157897949,0.7553753852844238,0.7303705215454102,0.7313716411590576,0.7078609466552734,0.7038629055023193,0.6240999698638916,0.738616943359375,0.6706075668334961,0.6916115283966064,0.6681044101715088,0.6761047840118408,0.6846137046813965,0.6466090679168701,0.7296133041381836,0.778620719909668,0.7506701946258545,0.6831569671630859,0.6681525707244873,0.7321584224700928,0.6496453285217285,0.6991596221923828,0.6588003635406494,0.7188005447387695,0.6777887344360352,0.8568282127380371,0.6669533252716064,0.6584649085998535,0.6854610443115234,0.6794581413269043,0.7354719638824463,0.7114641666412354,0.7916183471679688,0.7314667701721191,0.6551437377929688,0.7606754302978516,0.6596603393554688,0.6661508083343506,0.6706569194793701,0.6175062656402588,0.6616518497467041,0.6545047760009766,0.727177619934082,0.6408185958862305,0.712336540222168,0.7215404510498047,0.6616120338439941,0.7456188201904297,0.6656217575073242,0.6766226291656494,0.634101390838623,0.7246189117431641,0.6120889186859131,0.7681303024291992,0.708888053894043,0.6723775863647461,0.6778786182403564,0.6383688449859619,0.6633644104003906,0.6593639850616455,0.7298908233642578,0.6588828563690186,0.6603772640228271,0.6988859176635742,0.6796085834503174,0.8031368255615234,0.643620491027832,0.6576199531555176,0.6291084289550781,0.6826190948486328,0.7026212215423584,0.7161247730255127,0.6776180267333984,0.6516172885894775,0.618844747543335,0.7643821239471436,0.6297495365142822,0.6847562789916992,0.6602632999420166,0.6687471866607666,0.6107490062713623,0.7002573013305664,0.5917448997497559,0.749772310256958,0.5569796562194824,0.6014878749847412
