hgt_rate,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
0.0025,0.8027136325836182,0.9787530899047852,1.0447914600372314,1.07794189453125,1.2074756622314453,1.2508368492126465,1.301988124847412,1.5713908672332764,1.5683894157409668,1.1034750938415527,0.6673460006713867,0.7493751049041748,1.0866403579711914,1.223684310913086,1.0292692184448242,2.3366174697875977,1.342827558517456,0.8877425193786621,0.5469532012939453,0.6994812488555908,0.672121524810791,0.7691493034362793,0.7206461429595947,0.5961194038391113,0.871680498123169,1.381608247756958,0.9720759391784668,1.3007817268371582,1.9623401165008545,0.6945030689239502,0.7870256900787354,0.9890661239624023,1.9018926620483398,0.6551163196563721,1.1402924060821533,1.1107728481292725,1.0984389781951904,1.2788405418395996,0.7998862266540527,1.2581040859222412,0.7290313243865967,0.7873375415802002,1.198958158493042,1.1945154666900635,0.7111923694610596,0.5190038681030273,1.42256760597229,1.1603541374206543,0.5605473518371582,0.8931288719177246,1.1913566589355469,1.2543540000915527,0.5289967060089111,0.6560320854187012,0.9782805442810059,0.8657407760620117,1.1678097248077393,1.2623982429504395,1.2328386306762695,1.2293121814727783,1.0247349739074707,0.8462123870849609,0.8106193542480469,0.7174398899078369,0.40805625915527344,1.0308446884155273,0.9391524791717529,1.21470308303833,0.6950948238372803,1.3279356956481934,1.160904884338379,0.5862998962402344,0.8540158271789551,0.8650193214416504,0.7388207912445068,0.7969198226928711,0.8019156455993652,2.1521496772766113,0.8427228927612305,0.7257134914398193,0.9202382564544678,0.8667209148406982,0.521599292755127,1.2610015869140625,0.8882699012756348,1.1810722351074219,0.7505548000335693,0.646115779876709,1.084204912185669,0.9706790447235107,0.9846739768981934,0.9101705551147461,0.8461480140686035,1.1977288722991943,0.4380781650543213,1.1491899490356445,0.713634729385376,1.3933019638061523,0.9224481582641602,1.106151819229126
0.0026000000000000003,0.6554138660430908,0.6839249134063721,0.7799406051635742,0.8354518413543701,0.9714925289154053,1.1121537685394287,1.1826672554016113,1.4278945922851562,1.4188933372497559,0.8182797431945801,0.8787937164306641,0.788273811340332,0.5175790786743164,1.7242560386657715,0.9760890007019043,0.7203917503356934,0.784717321395874,0.8147156238555908,0.605884313583374,0.8254563808441162,0.9536840915679932,0.46065282821655273,0.8152024745941162,1.758770227432251,0.953730583190918,0.5746564865112305,0.6926817893981934,1.5096042156219482,0.5971109867095947,0.638108491897583,1.8601715564727783,1.0442264080047607,0.7381482124328613,0.6636443138122559,1.0271990299224854,0.9461970329284668,0.6676473617553711,0.8839051723480225,1.796393871307373,1.5445294380187988,1.0034258365631104,1.7140460014343262,0.48180437088012695,0.7157516479492188,0.8082656860351562,1.409379482269287,0.6489982604980469,0.8180272579193115,0.9170758724212646,0.8765649795532227,0.8963088989257812,0.8318800926208496,0.7328877449035645,0.4348142147064209,1.5319221019744873,1.750673770904541,1.2319622039794922,1.1809735298156738,0.9654138088226318,0.872673511505127,0.7361660003662109,0.8096840381622314,0.7886781692504883,1.5290653705596924,0.9122040271759033,0.6688392162322998,0.6238396167755127,0.9474749565124512,0.7504324913024902,0.8164291381835938,0.644385814666748,0.7724010944366455,0.5654878616333008,1.6002061367034912,0.7592415809631348,0.8107554912567139,0.5347065925598145,0.7132339477539062,1.1913917064666748,1.0493559837341309,0.8207492828369141,1.5011460781097412,0.9773352146148682,1.0483369827270508,0.6937999725341797,0.625281572341919,0.7052984237670898,0.7392995357513428,0.8093070983886719,1.0688583850860596,1.1348671913146973,1.1358554363250732,0.681603193283081,0.5190908908843994,0.8816523551940918,0.693622350692749,0.614102840423584,0.949697732925415,0.9176466464996338,1.9812979698181152
0.0027,0.77286696434021,0.8203847408294678,0.900597095489502,0.9210748672485352,0.9895977973937988,1.0356318950653076,1.0936074256896973,1.199720859527588,1.3072700500488281,0.6459341049194336,0.5282113552093506,0.9229795932769775,0.8102693557739258,0.8172702789306641,1.0128228664398193,0.7086808681488037,2.1034388542175293,1.075242042541504,1.2938923835754395,0.5581538677215576,0.737830638885498,1.0403971672058105,0.9248661994934082,0.7888288497924805,0.9454610347747803,1.5676097869873047,0.7072551250457764,0.9259779453277588,1.2220220565795898,0.7172501087188721,1.118492841720581,1.1564993858337402,0.7117607593536377,1.0883350372314453,0.9292008876800537,1.0837407112121582,0.5901246070861816,0.8001694679260254,0.8606894016265869,0.7358636856079102,0.7028722763061523,0.9704382419586182,1.0239570140838623,0.6648721694946289,0.669888973236084,0.7538871765136719,0.8529365062713623,0.7954092025756836,1.1842093467712402,1.3517584800720215,0.8809232711791992,0.9904460906982422,1.3060150146484375,0.9604346752166748,0.6461310386657715,1.136483907699585,0.8581960201263428,0.9372286796569824,0.7606761455535889,0.8141958713531494,0.7416727542877197,0.7238612174987793,0.6968586444854736,0.823021650314331,0.715472936630249,0.6200265884399414,1.2731878757476807,0.548321008682251,0.6720378398895264,0.7525558471679688,3.0985467433929443,0.4756028652191162,0.820812463760376,1.519439458847046,0.7758865356445312,0.9955389499664307,1.463867425918579,0.5574586391448975,0.8335068225860596,1.2731847763061523,1.0570688247680664,0.6310770511627197,0.6015520095825195,1.0649282932281494,0.8301265239715576,0.8105988502502441,1.7851438522338867,1.0383820533752441,0.8987312316894531,1.2864391803741455,0.9561853408813477,0.6146843433380127,0.7192080020904541,0.5845952033996582,0.5882036685943604,0.8983776569366455,0.8278553485870361,0.7938559055328369,0.6677014827728271,0.9888899326324463
0.0028,0.777660608291626,0.9326913356781006,0.9536924362182617,0.9667007923126221,1.063951015472412,1.1039597988128662,1.249478816986084,1.304004430770874,1.3480069637298584,0.6978726387023926,1.741126298904419,0.708726167678833,0.9109530448913574,1.04799485206604,0.5601561069488525,1.0532519817352295,1.1412835121154785,0.633091926574707,0.5821223258972168,1.6981210708618164,0.856691837310791,0.8591673374176025,1.1752488613128662,1.61637544631958,0.8656840324401855,1.768416404724121,0.6281642913818359,0.697918176651001,0.6744074821472168,0.7564465999603271,1.2165307998657227,0.6849222183227539,0.7624490261077881,0.7894513607025146,1.591623306274414,0.8244185447692871,0.7963597774505615,1.241769790649414,0.9524798393249512,0.7584362030029297,1.074129581451416,0.6358013153076172,1.182652473449707,1.1241264343261719,1.243656873703003,0.7417862415313721,0.7399723529815674,1.0911328792572021,1.3694026470184326,1.3279132843017578,0.6819157600402832,0.6025288105010986,0.7975432872772217,0.8585474491119385,0.7583587169647217,0.6157994270324707,1.3331637382507324,1.0451149940490723,0.9314126968383789,0.8692960739135742,0.8449020385742188,0.5448052883148193,0.6783392429351807,1.0869166851043701,0.7268562316894531,0.6813371181488037,0.5323326587677002,0.6651351451873779,0.6526563167572021,0.6866462230682373,0.6031651496887207,1.4545495510101318,2.1813595294952393,1.0492608547210693,0.6721718311309814,1.0497710704803467,1.1992933750152588,1.0497715473175049,2.346749782562256,0.9852473735809326,0.8598880767822266,0.9394083023071289,0.774369478225708,1.1929583549499512,1.0311179161071777,0.5755228996276855,0.9540894031524658,0.6103177070617676,0.5528013706207275,1.1916584968566895,0.8708884716033936,0.7521696090698242,1.533219337463379,0.9723949432373047,1.5012192726135254,0.9666948318481445,0.954700231552124,0.8756852149963379,0.47208285331726074,1.2634565830230713
0.0029000000000000002,0.6635441780090332,0.7540605068206787,0.8625752925872803,0.9810984134674072,0.968097448348999,1.0541126728057861,1.0982632637023926,1.2722909450531006,1.3988063335418701,1.4443230628967285,0.8037829399108887,0.5867445468902588,1.0860023498535156,1.02099609375,0.8928344249725342,0.7278039455413818,0.6252880096435547,1.1235148906707764,1.1316134929656982,0.7433936595916748,0.8784358501434326,0.45517587661743164,0.7393991947174072,0.6952004432678223,0.7877120971679688,0.5840809345245361,0.7521140575408936,0.9522225856781006,0.8661165237426758,1.4335784912109375,1.337454080581665,1.2594518661499023,1.6871154308319092,1.0339171886444092,0.8964123725891113,1.1719462871551514,0.8404085636138916,0.9599316120147705,1.2059636116027832,0.7462821006774902,0.5327372550964355,0.5713891983032227,1.4570403099060059,0.970947265625,1.3030052185058594,0.8374173641204834,1.0474648475646973,1.0003242492675781,1.1383447647094727,1.6635637283325195,0.8606457710266113,1.2381939888000488,0.9406511783599854,2.0096240043640137,1.0906784534454346,0.6152875423431396,0.8493149280548096,0.6163032054901123,0.6398146152496338,1.4279377460479736,1.5534653663635254,0.627300500869751,0.4545881748199463,1.0788743495941162,0.6271100044250488,1.3011465072631836,0.6553239822387695,0.8073618412017822,1.5686941146850586,0.9109876155853271,1.0175085067749023,1.1470251083374023,1.1320273876190186,1.2760517597198486,0.647205114364624,0.9314920902252197,0.8594920635223389,0.8724889755249023,0.8913779258728027,1.2716436386108398,0.570288896560669,1.2171387672424316,0.8113415241241455,1.354649305343628,1.2746484279632568,1.169398546218872,2.6347169876098633,0.7101321220397949,0.805168628692627,0.6531519889831543,1.2397432327270508,0.7532181739807129,1.1407668590545654,0.8717350959777832,1.7090749740600586,0.6016602516174316,0.907099723815918,3.180966377258301,1.320277214050293,1.480071783065796
0.003,0.8025281429290771,0.8175294399261475,0.9225490093231201,0.9420433044433594,1.1685848236083984,1.2365927696228027,1.2305881977081299,1.2581002712249756,0.5970914363861084,1.4921348094940186,1.5291335582733154,0.6250920295715332,0.8261206150054932,0.5555639266967773,1.1766600608825684,0.8546218872070312,0.9316239356994629,1.0496530532836914,1.041142463684082,0.788109302520752,0.7921087741851807,1.0791444778442383,0.9801368713378906,0.8436248302459717,0.7075932025909424,0.7541077136993408,0.873621940612793,0.47756195068359375,0.6955928802490234,1.1166660785675049,0.6816039085388184,1.0411458015441895,1.2605915069580078,0.7085130214691162,0.5879867076873779,0.9285459518432617,0.6559922695159912,1.1125755310058594,0.8846683502197266,1.328737497329712,0.6112170219421387,1.5217628479003906,0.7182362079620361,1.030273199081421,1.0379416942596436,2.178515911102295,0.6172440052032471,0.9862940311431885,0.8432679176330566,1.0578086376190186,1.3554792404174805,1.9765698909759521,1.229327917098999,0.8531124591827393,0.7951090335845947,0.7281920909881592,1.0982551574707031,1.011983871459961,0.667926549911499,1.653752088546753,0.6024706363677979,1.2870855331420898,0.581655740737915,0.7772724628448486,1.7393438816070557,0.7946059703826904,0.8988938331604004,0.8978960514068604,0.6068015098571777,1.6193463802337646,0.6430814266204834,0.7085886001586914,1.097430944442749,0.7088279724121094,1.678248405456543,0.6558258533477783,0.9238796234130859,0.9268839359283447,0.8928818702697754,0.5692908763885498,0.7078137397766113,1.105921745300293,0.4946160316467285,0.9233300685882568,0.7548010349273682,0.981848955154419,0.6499173641204834,1.147538423538208,1.148535966873169,1.6458303928375244,1.2795791625976562,1.2450501918792725,0.5017552375793457,1.0059731006622314,0.7267768383026123,1.0113146305084229,0.8588147163391113,0.9597957134246826,1.0858356952667236,1.2819185256958008
0.0031000000000000003,0.6320624351501465,0.8490831851959229,0.8660922050476074,1.0731158256530762,1.131530523300171,1.2141335010528564,1.2170484066009521,0.7295932769775391,1.472165584564209,1.638202428817749,0.782116174697876,1.006319522857666,0.6647849082946777,1.9218332767486572,0.6067633628845215,0.8579702377319336,1.0441181659698486,1.4486660957336426,0.9871289730072021,0.7684140205383301,1.6302218437194824,1.6882762908935547,1.7324309349060059,0.8957953453063965,0.6986241340637207,0.9833240509033203,0.9552001953125,0.9146862030029297,0.7757914066314697,1.093390941619873,1.2999587059020996,2.174874782562256,0.7134726047515869,0.890061616897583,0.7185966968536377,1.0868701934814453,1.395752191543579,0.763629674911499,1.0842576026916504,1.6135523319244385,0.6532366275787354,0.9160711765289307,1.8329665660858154,1.082953691482544,1.3637065887451172,1.064185619354248,1.147709846496582,1.2895276546478271,0.8218553066253662,0.6474225521087646,1.12142014503479,0.5824284553527832,0.8433549404144287,0.9743921756744385,1.4148597717285156,1.1804068088531494,1.590874433517456,0.8740291595458984,0.8310883045196533,0.745154619216919,0.6701662540435791,0.8146893978118896,0.9001801013946533,1.347663164138794,1.1727190017700195,1.5681695938110352,1.0942249298095703,2.1977860927581787,1.3938145637512207,0.5716960430145264,1.16278076171875,1.1467921733856201,0.843252420425415,1.2098126411437988,1.1342928409576416,0.9342644214630127,1.3333430290222168,0.8488337993621826,0.6407325267791748,0.6721334457397461,0.9111833572387695,0.7431402206420898,1.0646958351135254,0.8551626205444336,0.751629114151001,1.0666944980621338,0.5483229160308838,1.3499679565429688,1.0193374156951904,0.4997994899749756,0.7513513565063477,1.0338008403778076,0.8118727207183838,0.7623805999755859,1.0294170379638672,0.5911335945129395,0.6621344089508057,0.9504556655883789,1.3687520027160645,1.0625977516174316
0.0032,0.7989816665649414,1.0240440368652344,1.0655639171600342,1.1255652904510498,1.2110910415649414,1.2210874557495117,1.5471720695495605,0.6231272220611572,1.7456927299499512,1.088935136795044,0.9188728332519531,0.9368786811828613,2.2124781608581543,1.1384320259094238,0.9218997955322266,1.2929878234863281,0.8951447010040283,0.5443935394287109,2.7828805446624756,0.9599654674530029,0.8979625701904297,0.7120461463928223,1.365725040435791,0.9731216430664062,1.7790029048919678,0.6698079109191895,0.49560976028442383,1.1634223461151123,1.002389907836914,1.6815152168273926,0.711899995803833,0.6073768138885498,1.0185174942016602,0.6494760513305664,1.078080654144287,1.9297239780426025,1.0995962619781494,0.6451747417449951,0.7717010974884033,2.4365453720092773,0.926267147064209,1.602210521697998,0.7258660793304443,1.2494730949401855,0.6952557563781738,0.678302526473999,1.7351408004760742,1.7681424617767334,1.1309375762939453,0.923292875289917,0.681692361831665,1.4845190048217773,0.771214485168457,1.230884313583374,1.1086382865905762,0.6159958839416504,2.176018476486206,1.7459328174591064,0.6542160511016846,0.6432247161865234,0.8172640800476074,2.0082430839538574,0.8392622470855713,1.141514539718628,0.860572099685669,0.5932679176330566,0.7309234142303467,0.9511682987213135,0.6159560680389404,0.9654796123504639,0.5322740077972412,1.246046781539917,1.7678723335266113,1.01131010055542,0.8984353542327881,0.8482038974761963,1.2038707733154297,1.0822796821594238,0.930356502532959,0.6530702114105225,1.6110332012176514,2.5897531509399414,1.480956792831421,1.1804425716400146,1.2907519340515137,1.2206649780273438,0.8510520458221436,0.9695286750793457,1.152055025100708,1.4631714820861816,1.3726260662078857,1.977407693862915,1.5031511783599854,0.6602628231048584,2.393169403076172,1.553025484085083,0.8073301315307617,0.8123250007629395,1.492051124572754,0.9478332996368408
0.0033,0.8460729122161865,0.8870759010314941,0.9430854320526123,1.1479194164276123,1.3940584659576416,1.4996511936187744,1.823737382888794,1.8757388591766357,0.4796156883239746,1.9762654304504395,0.919870138168335,1.279313087463379,1.3448262214660645,1.475844383239746,2.3514249324798584,0.5146958827972412,0.6652178764343262,1.4980089664459229,0.8928005695343018,0.9993233680725098,0.9843413829803467,0.6152782440185547,1.1189024448394775,0.47115564346313477,1.2970116138458252,0.7528777122497559,1.5356125831604004,1.3477628231048584,1.302241563796997,0.6489555835723877,1.171717882156372,0.7766828536987305,0.7343921661376953,0.8023953437805176,1.1704967021942139,0.6574563980102539,1.3850116729736328,1.4405429363250732,2.942356824874878,0.8037452697753906,1.2250418663024902,0.8497471809387207,1.6987299919128418,0.9200983047485352,1.1251368522644043,0.7742979526519775,0.6282243728637695,0.9561045169830322,0.749272346496582,1.3226964473724365,2.921550989151001,1.2981302738189697,0.953660249710083,1.2182872295379639,0.8937218189239502,1.022240161895752,1.2477996349334717,0.6564476490020752,1.3204245567321777,0.6419734954833984,1.467998743057251,1.477992057800293,0.5842761993408203,0.9609594345092773,0.7797539234161377,0.6678001880645752,1.0590496063232422,1.3781957626342773,1.0990657806396484,1.3927433490753174,1.6537866592407227,1.0245380401611328,1.771883487701416,1.06014084815979,0.9549956321716309,0.8484311103820801,0.7139227390289307,1.2861816883087158,0.5148091316223145,0.9604732990264893,1.8646833896636963,1.3323049545288086,1.031648874282837,0.8780536651611328,1.0275788307189941,0.7479226589202881,0.8629589080810547,1.003488540649414,0.7272801399230957,0.7792766094207764,0.6597509384155273,0.9683256149291992,1.4871635437011719,1.2353689670562744,1.6362230777740479,0.7267041206359863,1.4663622379302979,1.7169320583343506,1.255202054977417,1.1473121643066406
0.0034000000000000002,0.9193112850189209,0.9398036003112793,1.0658302307128906,1.2013475894927979,1.1953434944152832,1.4368906021118164,1.4318866729736328,1.7350947856903076,0.7217764854431152,1.8221230506896973,1.960130214691162,0.9068145751953125,1.038834571838379,0.874298095703125,1.4173836708068848,1.075843095779419,0.7291226387023926,0.8141257762908936,1.1593234539031982,1.2623169422149658,2.2496440410614014,0.9142792224884033,1.1753065586090088,1.1397998332977295,0.6835954189300537,1.283308982849121,1.345815896987915,0.7295989990234375,1.7538847923278809,0.8041126728057861,0.6000833511352539,0.8091132640838623,1.2191650867462158,1.3403277397155762,0.8958439826965332,0.6668152809143066,0.7803301811218262,0.9893555641174316,0.9128470420837402,0.9428415298461914,1.1103756427764893,1.0223534107208252,0.7025952339172363,1.5299241542816162,1.0273191928863525,1.1078295707702637,1.1733369827270508,1.0578272342681885,1.1683382987976074,0.805279016494751,2.863464593887329,1.9786200523376465,0.5447413921356201,1.4950549602508545,1.102816104888916,1.43705415725708,2.068786382675171,0.5247302055358887,1.2380096912384033,0.5867326259613037,0.9097893238067627,1.5795531272888184,0.5940840244293213,1.1238136291503906,1.160327672958374,0.6060867309570312,1.5718879699707031,0.4557509422302246,0.7277798652648926,1.8361032009124756,1.3543758392333984,1.250354290008545,0.978325605392456,1.141352891921997,0.981320858001709,1.306870698928833,0.6080923080444336,0.6870970726013184,0.7931203842163086,1.263857364654541,1.182335376739502,0.8618505001068115,1.1048839092254639,0.8343369960784912,1.2799139022827148,1.1283941268920898,0.9068517684936523,0.741610050201416,0.6950960159301758,0.7297914028167725,1.3998973369598389,0.9088263511657715,2.8688275814056396,1.169363260269165,2.4147589206695557,1.0560345649719238,0.5844573974609375,0.5752699375152588,2.496460437774658,0.9925124645233154
0.0035,0.6966037750244141,0.7816727161407471,0.9163742065429688,0.9688847064971924,1.0613970756530762,1.0673952102661133,1.1033990383148193,1.2069158554077148,0.6358561515808105,1.5772325992584229,0.9815902709960938,0.7393763065338135,0.9738960266113281,0.7077901363372803,2.366555690765381,0.5927865505218506,1.4483137130737305,1.673349380493164,0.6274564266204834,1.5238385200500488,1.33573579788208,0.6764316558837891,0.5653862953186035,0.7084157466888428,1.1608572006225586,1.1152067184448242,1.8993699550628662,1.403611660003662,0.8477773666381836,3.3221700191497803,1.3398818969726562,0.8991978168487549,1.7176523208618164,0.7855825424194336,1.0733280181884766,0.7524924278259277,1.1968669891357422,1.288588523864746,1.7484345436096191,0.915062665939331,1.2852518558502197,1.006697177886963,0.49556446075439453,1.0530016422271729,0.914480447769165,0.9388754367828369,0.7326259613037109,1.7162096500396729,0.7370321750640869,0.7636229991912842,0.9037702083587646,1.6185791492462158,1.1927218437194824,0.8048901557922363,0.8568899631500244,1.2586760520935059,2.213151693344116,1.4048607349395752,1.7770283222198486,1.0434069633483887,1.0154950618743896,1.1946077346801758,0.4365522861480713,0.9463295936584473,1.1036937236785889,1.0861871242523193,1.5415244102478027,1.2802729606628418,2.1616787910461426,0.9736311435699463,1.3840951919555664,1.462249755859375,1.0207092761993408,1.4145832061767578,0.8653931617736816,0.9368999004364014,0.8244140148162842,0.6205959320068359,0.648547887802124,0.805640697479248,0.7665646076202393,1.4096291065216064,0.7337315082550049,1.2491507530212402,0.7546586990356445,0.9978899955749512,0.6896345615386963,0.63063645362854,1.36930251121521,0.554201602935791,1.432840347290039,0.604177713394165,0.8957366943359375,0.7872166633605957,0.7596950531005859,0.8997445106506348,2.425014019012451,0.9017364978790283,0.7961559295654297,1.3328001499176025
0.0036000000000000003,0.8765082359313965,0.9190213680267334,1.0229401588439941,1.1370460987091064,1.1825711727142334,1.3280842304229736,1.4501969814300537,0.6046848297119141,0.7509148120880127,1.7099359035491943,2.048487663269043,1.0749566555023193,2.170015573501587,1.0624785423278809,0.8608572483062744,0.7913491725921631,0.8541696071624756,0.777179479598999,0.7221834659576416,0.8011870384216309,1.6960828304290771,0.8681550025939941,1.9021234512329102,1.0295345783233643,1.200568675994873,1.3671009540557861,0.5476129055023193,0.5896155834197998,0.8771865367889404,1.1016838550567627,1.6868095397949219,0.7249770164489746,1.011540412902832,1.9030117988586426,1.057399034500122,0.7762207984924316,0.6647005081176758,1.0548298358917236,2.2460296154022217,1.660111904144287,1.0466513633728027,0.5947942733764648,0.8539128303527832,1.2153630256652832,0.6306140422821045,1.1782753467559814,2.3230648040771484,0.8406422138214111,1.7307636737823486,1.112196445465088,1.509723424911499,0.5920910835266113,0.770117998123169,1.3735389709472656,1.435270071029663,1.0008735656738281,1.1490788459777832,1.0965616703033447,0.7245132923126221,1.9225282669067383,0.641120195388794,1.7562034130096436,1.0543622970581055,1.3901457786560059,1.110884666442871,0.8141477108001709,1.6197984218597412,0.7347307205200195,2.7709736824035645,1.4118752479553223,1.1943161487579346,0.727729320526123,1.015272617340088,1.1327991485595703,1.3077077865600586,0.929527997970581,0.6584887504577637,1.090552568435669,0.41180849075317383,1.0973014831542969,0.9257838726043701,0.9022700786590576,3.0082461833953857,0.7483527660369873,0.5305685997009277,0.7911128997802734,1.48935866355896,0.9873874187469482,0.7551226615905762,0.6033916473388672,2.347290277481079,1.1399610042572021,1.0251798629760742,0.7946462631225586,1.1842737197875977,0.9387221336364746,1.0627470016479492,1.0627491474151611,0.6804044246673584,2.964813232421875
0.0037,0.8023333549499512,1.2103898525238037,1.2413980960845947,1.2259032726287842,1.5821731090545654,1.5791754722595215,1.7216885089874268,0.952880859375,0.9103834629058838,0.9368994235992432,1.0964267253875732,0.8381609916687012,0.8321480751037598,0.8726706504821777,2.732581615447998,0.8978345394134521,3.0671262741088867,0.8823111057281494,1.6789886951446533,0.8528289794921875,1.1098628044128418,0.767331600189209,3.4932124614715576,0.6291310787200928,1.1737017631530762,0.9086618423461914,0.9496634006500244,1.6454713344573975,0.8708114624023438,1.208359956741333,1.310889482498169,1.375396490097046,1.4054129123687744,1.0808513164520264,1.158360242843628,0.9623265266418457,1.598423719406128,0.6896262168884277,1.218348503112793,0.8577919006347656,1.4698963165283203,1.8451201915740967,1.0473103523254395,1.8044509887695312,1.2998623847961426,1.2858524322509766,0.6721100807189941,0.6951079368591309,2.3905410766601562,1.9319489002227783,1.294691562652588,0.8426229953765869,1.060654878616333,0.9256258010864258,1.1636598110198975,1.215853214263916,0.7782878875732422,0.6202707290649414,1.938960075378418,0.8423130512237549,0.9218292236328125,1.1306378841400146,1.8767399787902832,0.968120813369751,1.968752384185791,1.1154651641845703,1.2699832916259766,1.084460735321045,1.1274628639221191,0.6776068210601807,1.0754666328430176,0.8966526985168457,1.2484948635101318,0.8506450653076172,0.6367413997650146,1.3013498783111572,1.1083157062530518,1.2893600463867188,1.1588244438171387,0.6986181735992432,0.8761851787567139,1.3008768558502197,1.1327252388000488,1.8559796810150146,1.3933906555175781,1.7429378032684326,2.0485191345214844,0.7136988639831543,0.6231875419616699,1.1279942989349365,0.7804687023162842,0.7834687232971191,0.727440595626831,0.9818422794342041,1.0393540859222412,0.5781986713409424,0.6126387119293213,0.8950362205505371,2.144291639328003,2.209183931350708
0.0038,0.722620964050293,0.7551329135894775,0.8826427459716797,0.9461605548858643,1.0021617412567139,0.5203661918640137,1.519526481628418,1.6795587539672852,0.7634024620056152,1.158968448638916,1.9580929279327393,1.9835882186889648,2.057612419128418,1.167975902557373,1.1641886234283447,1.5540392398834229,1.1443541049957275,1.1363513469696045,1.0463366508483887,0.9138011932373047,1.514894962310791,1.584411859512329,2.056990146636963,1.3943746089935303,0.8393170833587646,1.70112943649292,1.047347068786621,0.6212782859802246,1.0401268005371094,1.0936379432678223,0.42764902114868164,1.4231846332550049,1.7277231216430664,1.2511579990386963,2.4925036430358887,1.2744648456573486,0.7607858180999756,0.6617794036865234,1.5641849040985107,0.755295991897583,0.9533276557922363,2.5230252742767334,1.3363795280456543,1.2298576831817627,0.8411195278167725,0.9741458892822266,1.628411054611206,1.295884132385254,1.2073662281036377,0.9258291721343994,1.0918495655059814,1.1909065246582031,2.3472585678100586,1.3184278011322021,1.4499478340148926,0.49257683753967285,1.258915901184082,0.8396608829498291,0.907177209854126,1.2722351551055908,0.6606309413909912,1.7313275337219238,1.9395582675933838,0.7131252288818359,1.6912825107574463,1.056837797164917,1.2918834686279297,1.7552080154418945,0.609506368637085,0.9035465717315674,0.6617493629455566,1.790102243423462,1.2139992713928223,0.9794797897338867,0.8060164451599121,1.5027906894683838,0.7412173748016357,0.6886918544769287,2.78135347366333,1.164665699005127,1.1521759033203125,0.680631160736084,1.3037993907928467,1.0210909843444824,1.6119332313537598,1.013625144958496,1.8682441711425781,0.7555804252624512,0.6210813522338867,0.9162046909332275,0.9857168197631836,0.7922515869140625,1.569509506225586,0.841449499130249,2.387570858001709,1.8761436939239502,1.3386156558990479,0.7250168323516846,0.9975628852844238,1.5918705463409424
0.0039000000000000003,0.8238399028778076,1.0453894138336182,1.3315529823303223,1.379077434539795,1.5807695388793945,1.584773063659668,1.7607920169830322,1.8227980136871338,1.898310661315918,1.3490147590637207,1.0678129196166992,2.4518883228302,1.435006856918335,1.1998405456542969,0.6560966968536377,1.0201447010040283,1.1871767044067383,1.4112048149108887,1.7902636528015137,0.9871513843536377,1.2726972103118896,0.5980997085571289,1.0706684589385986,1.2979075908660889,1.3069095611572266,0.7048203945159912,1.4449365139007568,1.638157606124878,0.902033805847168,0.4927690029144287,0.8814859390258789,1.0120089054107666,1.5054497718811035,1.3519306182861328,1.6139702796936035,0.8624515533447266,2.04252290725708,1.4595232009887695,0.7117486000061035,0.945305585861206,0.9867908954620361,2.1382863521575928,0.8338255882263184,1.421086072921753,0.8380124568939209,1.1645331382751465,3.15449857711792,2.342527151107788,1.1710410118103027,0.6879301071166992,2.5150699615478516,1.1658751964569092,1.096266746520996,1.2487907409667969,2.126648187637329,0.9521183967590332,1.1521508693695068,1.0591223239898682,1.2746667861938477,0.8831470012664795,0.782137393951416,1.1418209075927734,1.743243932723999,0.7616150379180908,0.9801661968231201,1.5932128429412842,0.7801249027252197,0.6551029682159424,0.6451172828674316,1.187208890914917,0.8906519412994385,0.594104528427124,0.7946321964263916,0.8336935043334961,1.2192442417144775,1.4002668857574463,1.3137545585632324,0.5427403450012207,1.2718901634216309,0.5317385196685791,1.0298593044281006,2.303248882293701,0.8738172054290771,1.066014051437378,1.230034351348877,1.9566795825958252,0.9588146209716797,0.8928172588348389,2.4292478561401367,0.9383447170257568,2.328425407409668,0.655289888381958,1.0393366813659668,0.6490793228149414,0.9378142356872559,1.343871831893921,1.4908957481384277,1.4799766540527344,1.4959702491760254,2.6334660053253174
